X, Y, campo
9.56428, 47.0748, 3.97602e-12
9.55761, 47.0473, 4.01515e-12
9.56135, 47.0652, 3.98687e-12
9.57555, 47.106, 3.94089e-12
9.57918, 47.1239, 3.91293e-12
9.58728, 47.1451, 3.88097e-12
9.58205, 47.1335, 3.90301e-12
9.59312, 47.1648, 3.86737e-12
9.59664, 47.1828, 3.83888e-12
9.60461, 47.204, 3.80675e-12
9.59946, 47.1923, 3.82931e-12
9.62159, 47.263, 3.73192e-12
9.6165, 47.2513, 3.7538e-12
9.61034, 47.2238, 3.7926e-12
9.61375, 47.2417, 3.76423e-12
9.6382, 47.3221, 3.65612e-12
9.63319, 47.3104, 3.67813e-12
9.62719, 47.2828, 3.7176e-12
9.63049, 47.3007, 3.68886e-12
9.64368, 47.3419, 3.64134e-12
9.64687, 47.3599, 3.61257e-12
9.65445, 47.3813, 3.58097e-12
9.64951, 47.3695, 3.603e-12
9.65981, 47.4011, 3.56499e-12
9.66289, 47.4191, 3.53707e-12
9.67034, 47.4406, 3.5046e-12
9.66547, 47.4288, 3.52642e-12
9.68586, 47.4999, 3.42674e-12
9.68106, 47.4881, 3.44909e-12
9.67558, 47.4604, 3.48853e-12
9.67855, 47.4785, 3.45965e-12
9.69098, 47.5199, 3.41145e-12
9.69384, 47.5379, 3.38206e-12
9.70102, 47.5594, 3.34866e-12
9.69629, 47.5476, 3.37133e-12
9.71581, 47.619, 3.27179e-12
9.71116, 47.6071, 3.29382e-12
9.70601, 47.5794, 3.33326e-12
9.70876, 47.5974, 3.30376e-12
9.72068, 47.639, 3.25474e-12
9.72332, 47.657, 3.22566e-12
9.73024, 47.6787, 3.19328e-12
9.72566, 47.6668, 3.21523e-12
9.7443, 47.7384, 3.11305e-12
9.73979, 47.7265, 3.13584e-12
9.73499, 47.6987, 3.17641e-12
9.73751, 47.7167, 3.14622e-12
9.74892, 47.7584, 3.0963e-12
9.75134, 47.7765, 3.06631e-12
9.75799, 47.7982, 3.03345e-12
9.75356, 47.7863, 3.05616e-12
9.77132, 47.8582, 2.95367e-12
9.76696, 47.8462, 2.97578e-12
9.76249, 47.8183, 3.01632e-12
9.7648, 47.8364, 2.98615e-12
9.7757, 47.8782, 2.93665e-12
9.77789, 47.8964, 2.90667e-12
9.78428, 47.9181, 2.87398e-12
9.77999, 47.9061, 2.89653e-12
9.79687, 47.9782, 2.793e-12
9.79265, 47.9662, 2.81579e-12
9.78853, 47.9383, 2.85699e-12
9.79061, 47.9564, 2.82657e-12
9.801, 47.9984, 2.7757e-12
9.80297, 48.0165, 2.74529e-12
9.80909, 48.0384, 2.71237e-12
9.80495, 48.0263, 2.73485e-12
9.82094, 48.0986, 2.63134e-12
9.81687, 48.0865, 2.65393e-12
9.8131, 48.0585, 2.69463e-12
9.81495, 48.0767, 2.66445e-12
9.82482, 48.1188, 2.61323e-12
9.82657, 48.137, 2.58331e-12
9.83242, 48.1589, 2.5503e-12
9.82843, 48.1468, 2.57258e-12
9.84353, 48.2193, 2.46827e-12
9.83962, 48.2071, 2.49048e-12
9.83618, 48.1791, 2.53118e-12
9.83782, 48.1973, 2.50143e-12
9.84717, 48.2395, 2.44929e-12
9.84869, 48.2577, 2.41904e-12
9.85427, 48.2797, 2.38561e-12
9.85043, 48.2675, 2.408e-12
9.86464, 48.3402, 2.30307e-12
9.86088, 48.328, 2.32505e-12
9.85779, 48.2999, 2.36621e-12
9.8592, 48.3182, 2.33572e-12
9.86803, 48.3605, 2.28365e-12
9.86933, 48.3787, 2.25276e-12
9.87464, 48.4007, 2.21933e-12
9.87095, 48.3885, 2.24221e-12
9.88427, 48.4614, 2.13678e-12
9.88065, 48.4491, 2.1586e-12
9.87791, 48.421, 2.19973e-12
9.87909, 48.4393, 2.16936e-12
9.88741, 48.4817, 2.11668e-12
9.88849, 48.4999, 2.08562e-12
9.89352, 48.522, 2.05234e-12
9.88998, 48.5098, 2.07494e-12
9.9024, 48.5828, 1.96822e-12
9.89894, 48.5705, 1.99056e-12
9.89654, 48.5424, 2.03243e-12
9.8975, 48.5606, 2.00139e-12
9.9053, 48.6031, 1.94794e-12
9.90615, 48.6214, 1.91656e-12
9.91091, 48.6436, 1.88338e-12
9.90752, 48.6313, 1.90582e-12
9.91905, 48.7044, 1.79854e-12
9.91574, 48.6921, 1.8209e-12
9.91368, 48.6639, 1.86312e-12
9.91442, 48.6822, 1.83196e-12
9.92169, 48.7248, 1.77795e-12
9.92232, 48.743, 1.74651e-12
9.92681, 48.7653, 1.71335e-12
9.92357, 48.753, 1.73562e-12
9.9342, 48.8262, 1.62744e-12
9.93104, 48.8139, 1.64993e-12
9.92933, 48.7857, 1.6925e-12
9.92985, 48.8039, 1.66084e-12
9.93659, 48.8466, 1.60665e-12
9.937, 48.8649, 1.57501e-12
9.94122, 48.8872, 1.54212e-12
9.93813, 48.8748, 1.56425e-12
9.94786, 48.9482, 1.45608e-12
9.94485, 48.9358, 1.47832e-12
9.94348, 48.9076, 1.52075e-12
9.94378, 48.9259, 1.48914e-12
9.95, 48.9687, 1.43472e-12
9.95018, 48.9869, 1.40264e-12
9.95413, 49.0093, 1.36918e-12
9.95119, 48.9969, 1.3919e-12
9.96002, 49.0704, 1.28291e-12
9.95716, 49.0579, 1.30513e-12
9.95614, 49.0297, 1.34794e-12
9.95621, 49.048, 1.31617e-12
9.96191, 49.0908, 1.26119e-12
9.96186, 49.1091, 1.22925e-12
9.96553, 49.1315, 1.19616e-12
9.96275, 49.1191, 1.21856e-12
9.97068, 49.1927, 1.10931e-12
9.96797, 49.1802, 1.13155e-12
9.9673, 49.152, 1.17423e-12
9.96714, 49.1702, 1.14231e-12
9.97544, 49.2539, 1.02204e-12
9.97281, 49.2414, 1.0444e-12
9.97231, 49.2132, 1.08744e-12
9.97205, 49.2314, 1.05534e-12
9.97983, 49.3151, 9.34712e-13
9.97728, 49.3026, 9.56945e-13
9.97695, 49.2744, 1.00022e-12
9.97657, 49.2926, 9.6794e-13
9.98122, 49.3356, 9.12747e-13
9.98073, 49.3539, 8.80335e-13
9.98385, 49.3763, 8.47069e-13
9.98137, 49.3638, 8.69329e-13
9.98749, 49.4376, 7.59543e-13
9.98508, 49.4251, 7.81742e-13
9.98511, 49.3968, 8.24956e-13
9.9845, 49.4151, 7.92718e-13
9.98862, 49.4581, 7.37292e-13
9.9879, 49.4764, 7.04769e-13
9.99075, 49.4989, 6.717e-13
9.98842, 49.4864, 6.93766e-13
9.99363, 49.5602, 5.83723e-13
9.99139, 49.5477, 6.05806e-13
9.99176, 49.5194, 6.49343e-13
9.99093, 49.5377, 6.16837e-13
9.99452, 49.5807, 5.61415e-13
9.99358, 49.599, 5.28933e-13
9.99614, 49.6215, 4.95813e-13
9.99398, 49.609, 5.17942e-13
9.99828, 49.6829, 4.07735e-13
9.99619, 49.6703, 4.29834e-13
9.9969, 49.6421, 4.73515e-13
9.99585, 49.6603, 4.40841e-13
9.99891, 49.7034, 3.85369e-13
9.99775, 49.7217, 3.52692e-13
10, 49.7442, 3.19666e-13
9.99802, 49.7316, 3.41743e-13
10.0005, 49.7648, 2.97239e-13
9.99927, 49.783, 2.64577e-13
10.0014, 49.8056, 2.31629e-13
9.99948, 49.793, 2.53558e-13
10.0018, 49.8261, 2.0917e-13
10.0004, 49.8444, 1.76438e-13
10.0024, 49.867, 1.43507e-13
10.0006, 49.8543, 1.65413e-13
10.0031, 49.9283, 5.5376e-14
10.0013, 49.9157, 7.72615e-14
10.0027, 49.8875, 1.21026e-13
10.0012, 49.9057, 8.82666e-14
10.0032, 49.9489, 3.28911e-14
10.0016, 49.9671, 7.98422e-17
10.0033, 49.9897, 3.27673e-14
10.0016, 49.9771, 1.09308e-14
8.65936, 55.0081, 6.19436e-12
8.6706, 54.9854, 6.1652e-12
8.64389, 55.0348, 6.22811e-12
8.65025, 55.0205, 6.21362e-12
8.68992, 54.9549, 6.15163e-12
8.70103, 54.9321, 6.12313e-12
8.67462, 54.9817, 6.18372e-12
8.68089, 54.9674, 6.17102e-12
8.59313, 55.1177, 6.28014e-12
8.5854, 55.1339, 6.30194e-12
8.60628, 55.0988, 6.25343e-12
8.59715, 55.1142, 6.27704e-12
8.61674, 55.0811, 6.26078e-12
8.62171, 55.0694, 6.24726e-12
8.63741, 55.0459, 6.21367e-12
8.62676, 55.0608, 6.23934e-12
8.77567, 54.7979, 6.0195e-12
8.76855, 54.8144, 6.04154e-12
8.78812, 54.7786, 5.99167e-12
8.77956, 54.7943, 6.01672e-12
8.8089, 54.7401, 5.97009e-12
8.81945, 54.717, 5.9403e-12
8.79426, 54.7673, 6.00381e-12
8.80019, 54.7528, 5.99057e-12
8.71627, 54.905, 6.11195e-12
8.70881, 54.9217, 6.13318e-12
8.73261, 54.8794, 6.07592e-12
8.72504, 54.8928, 6.09281e-12
8.75007, 54.8479, 6.06258e-12
8.7609, 54.8249, 6.03318e-12
8.7351, 54.8749, 6.09674e-12
8.7412, 54.8605, 6.08376e-12
8.39894, 55.4305, 6.5117e-12
8.39062, 55.4464, 6.53009e-12
8.41278, 55.4121, 6.48556e-12
8.40309, 55.4271, 6.5084e-12
8.43633, 55.3753, 6.47229e-12
8.44854, 55.3531, 6.44488e-12
8.41973, 55.4014, 6.50297e-12
8.4267, 55.3873, 6.49147e-12
8.33166, 55.5332, 6.58038e-12
8.32315, 55.549, 6.59978e-12
8.34573, 55.515, 6.55562e-12
8.33585, 55.5299, 6.57695e-12
8.36973, 55.4784, 6.54381e-12
8.38222, 55.4563, 6.51613e-12
8.35281, 55.5043, 6.57405e-12
8.35996, 55.4903, 6.56249e-12
8.52968, 55.2227, 6.36224e-12
8.52176, 55.2389, 6.38155e-12
8.53625, 55.212, 6.35424e-12
8.54565, 55.1966, 6.33012e-12
8.56571, 55.1667, 6.31851e-12
8.57737, 55.1441, 6.28998e-12
8.54975, 55.1931, 6.35074e-12
8.55638, 55.1789, 6.33897e-12
8.4651, 55.3268, 6.43829e-12
8.45682, 55.3431, 6.45846e-12
8.48267, 55.302, 6.40367e-12
8.47445, 55.315, 6.42043e-12
8.50166, 55.2714, 6.39606e-12
8.5136, 55.249, 6.36911e-12
8.48538, 55.2976, 6.42831e-12
8.49218, 55.2835, 6.41704e-12
9.10531, 54.1424, 5.40567e-12
9.09896, 54.1563, 5.42406e-12
9.11006, 54.1279, 5.39162e-12
9.1175, 54.1115, 5.36415e-12
9.13374, 54.0793, 5.33988e-12
9.14256, 54.0555, 5.30689e-12
9.12114, 54.1075, 5.37626e-12
9.12598, 54.0926, 5.36054e-12
9.05337, 54.2508, 5.51273e-12
9.04727, 54.2677, 5.53587e-12
9.06461, 54.2307, 5.48339e-12
9.05703, 54.2469, 5.50984e-12
9.07329, 54.2121, 5.48043e-12
9.07708, 54.1999, 5.46528e-12
9.0904, 54.175, 5.42753e-12
9.08126, 54.1908, 5.45564e-12
9.20369, 53.9146, 5.16602e-12
9.19822, 53.9318, 5.19137e-12
9.21419, 53.8942, 5.13641e-12
9.20721, 53.9106, 5.16332e-12
9.2311, 53.8539, 5.10176e-12
9.23933, 53.8299, 5.06851e-12
9.2192, 53.8824, 5.13996e-12
9.22367, 53.8674, 5.12407e-12
9.15508, 54.027, 5.28535e-12
9.14928, 54.0444, 5.3098e-12
9.16882, 53.9999, 5.24646e-12
9.1626, 54.0141, 5.26468e-12
9.18311, 53.9669, 5.22324e-12
9.19164, 53.943, 5.19001e-12
9.17086, 53.9952, 5.2605e-12
9.17552, 53.9803, 5.24455e-12
8.89077, 54.5811, 5.82683e-12
8.88406, 54.5978, 5.85035e-12
8.90275, 54.5615, 5.79958e-12
8.89458, 54.5774, 5.82377e-12
8.92258, 54.5225, 5.77416e-12
8.93255, 54.4992, 5.74292e-12
8.90861, 54.5501, 5.80916e-12
8.91418, 54.5354, 5.79452e-12
8.83782, 54.686, 5.92194e-12
8.84822, 54.6628, 5.89149e-12
8.82335, 54.7133, 5.95677e-12
8.82918, 54.6987, 5.94219e-12
8.86641, 54.6317, 5.87336e-12
8.87667, 54.6085, 5.84311e-12
8.85211, 54.6591, 5.90788e-12
8.85785, 54.6445, 5.89292e-12
9.00052, 54.3615, 5.62098e-12
8.99422, 54.3784, 5.64431e-12
9.01201, 54.3416, 5.59218e-12
9.00423, 54.3577, 5.61836e-12
9.02092, 54.3231, 5.59009e-12
9.02485, 54.311, 5.57524e-12
9.03848, 54.2863, 5.53712e-12
9.02915, 54.302, 5.56608e-12
8.95016, 54.4677, 5.72167e-12
8.95999, 54.4443, 5.69091e-12
8.93636, 54.4953, 5.75784e-12
8.94184, 54.4806, 5.74348e-12
8.96719, 54.4335, 5.69656e-12
8.97127, 54.4214, 5.68272e-12
8.9852, 54.3968, 5.64546e-12
8.97568, 54.4124, 5.67415e-12
7.47009, 56.6531, 7.08907e-12
7.45989, 56.6645, 7.1003e-12
7.48703, 56.634, 7.06436e-12
7.47516, 56.6474, 7.08241e-12
7.51593, 56.6012, 7.07103e-12
7.5314, 56.5811, 7.0502e-12
7.49555, 56.6244, 7.09628e-12
7.50458, 56.6116, 7.08638e-12
7.55178, 56.5577, 7.06363e-12
7.54112, 56.5725, 7.07812e-12
7.57294, 56.5358, 7.03354e-12
7.56282, 56.5475, 7.04709e-12
7.38789, 56.7442, 7.10762e-12
7.37755, 56.7556, 7.11798e-12
7.39687, 56.7319, 7.09851e-12
7.40899, 56.7186, 7.08137e-12
7.42979, 56.6956, 7.09615e-12
7.41886, 56.7102, 7.11052e-12
7.45135, 56.6741, 7.06841e-12
7.44102, 56.6856, 7.08127e-12
7.6315, 56.4647, 7.03599e-12
7.6212, 56.4795, 7.0519e-12
7.63964, 56.4551, 7.03013e-12
7.65127, 56.4414, 7.01127e-12
7.67121, 56.4176, 7.02206e-12
7.66082, 56.4326, 7.03844e-12
7.69196, 56.3953, 6.99182e-12
7.68205, 56.4072, 7.00501e-12
7.71489, 56.3676, 7.00174e-12
7.72973, 56.347, 6.98041e-12
7.69523, 56.3914, 7.028e-12
7.70386, 56.3783, 7.01862e-12
7.59187, 56.5112, 7.04917e-12
7.5813, 56.5261, 7.06524e-12
7.6129, 56.4892, 7.02155e-12
7.60285, 56.501, 7.03428e-12
7.13525, 57.0086, 7.13148e-12
7.12389, 57.0226, 7.14485e-12
7.14407, 56.9996, 7.12473e-12
7.15668, 56.9868, 7.10959e-12
7.17832, 56.9645, 7.13041e-12
7.16685, 56.9787, 7.14354e-12
7.20064, 56.9439, 7.10535e-12
7.18989, 56.9549, 7.1162e-12
7.22556, 56.9179, 7.12294e-12
7.24188, 56.8984, 7.10489e-12
7.20419, 56.9402, 7.14716e-12
7.21377, 56.9278, 7.1403e-12
7.09231, 57.0521, 7.13353e-12
7.08067, 57.0661, 7.14655e-12
7.11489, 57.0317, 7.10784e-12
7.10401, 57.0427, 7.11761e-12
7.3051, 56.8314, 7.11891e-12
7.29409, 56.8456, 7.13208e-12
7.3137, 56.8222, 7.11315e-12
7.32599, 56.809, 7.09512e-12
7.36365, 56.7707, 7.09212e-12
7.35009, 56.783, 7.11378e-12
7.33596, 56.8007, 7.12705e-12
7.34331, 56.7903, 7.11796e-12
7.26787, 56.8734, 7.11913e-12
7.28407, 56.8539, 7.10087e-12
7.24664, 56.8958, 7.14275e-12
7.25614, 56.8834, 7.13538e-12
8.12236, 55.8361, 6.76458e-12
8.11327, 55.8516, 6.78175e-12
8.13708, 55.8184, 6.73932e-12
8.12667, 55.8329, 6.76043e-12
8.16241, 55.7828, 6.73195e-12
8.1757, 55.7612, 6.70671e-12
8.14456, 55.808, 6.76109e-12
8.15221, 55.7943, 6.7502e-12
8.05013, 55.9353, 6.81688e-12
8.04085, 55.9507, 6.83476e-12
8.06507, 55.9178, 6.79056e-12
8.05448, 55.9322, 6.81361e-12
8.09084, 55.8825, 6.78723e-12
8.10439, 55.8611, 6.76255e-12
8.07267, 55.9075, 6.8158e-12
8.08049, 55.8939, 6.80511e-12
8.26307, 55.638, 6.64818e-12
8.25443, 55.6507, 6.66323e-12
8.27023, 55.6246, 6.63809e-12
8.28036, 55.6097, 6.6151e-12
8.30187, 55.5807, 6.60892e-12
8.31463, 55.5588, 6.58396e-12
8.28464, 55.6064, 6.63904e-12
8.29195, 55.5925, 6.62823e-12
8.19353, 55.7357, 6.70534e-12
8.18447, 55.7516, 6.7253e-12
8.2123, 55.7118, 6.67361e-12
8.20344, 55.7245, 6.688e-12
8.23276, 55.6822, 6.67196e-12
8.24579, 55.6604, 6.64614e-12
8.21522, 55.7076, 6.70151e-12
8.2227, 55.6938, 6.6898e-12
7.78785, 56.2755, 6.97272e-12
7.77792, 56.2905, 6.98723e-12
7.80353, 56.2587, 6.94929e-12
7.79233, 56.2726, 6.96916e-12
7.83079, 56.2245, 6.94852e-12
7.84525, 56.2036, 6.9258e-12
7.81157, 56.2487, 6.97579e-12
7.81996, 56.2354, 6.96629e-12
7.86445, 56.1792, 6.93151e-12
7.85453, 56.1946, 6.94903e-12
7.88451, 56.1564, 6.90177e-12
7.87498, 56.1685, 6.91473e-12
7.75381, 56.3201, 6.98617e-12
7.76853, 56.2994, 6.96293e-12
7.7343, 56.3441, 7.01237e-12
7.74286, 56.3309, 7.00199e-12
7.97669, 56.0336, 6.86653e-12
7.96722, 56.0489, 6.88306e-12
7.99184, 56.0164, 6.84343e-12
7.98107, 56.0306, 6.8624e-12
8.01804, 55.9814, 6.8379e-12
8.03186, 55.9601, 6.81373e-12
7.99957, 56.0061, 6.86719e-12
8.00755, 55.9926, 6.85602e-12
7.90222, 56.1309, 6.91138e-12
7.89239, 56.1462, 6.92815e-12
7.92214, 56.1079, 6.88099e-12
7.91268, 56.1201, 6.89527e-12
7.93969, 56.0822, 6.8895e-12
7.92995, 56.0977, 6.90754e-12
7.95947, 56.0592, 6.8584e-12
7.95008, 56.0714, 6.87255e-12
9.91368, 51.3361, 1.94326e-12
9.91369, 51.3233, 1.92292e-12
9.91905, 51.2956, 1.87893e-12
9.91501, 51.3134, 1.91223e-12
9.9246, 51.2522, 1.82546e-12
9.92612, 51.2269, 1.7838e-12
9.92072, 51.2829, 1.86967e-12
9.92103, 51.2672, 1.84865e-12
9.89746, 51.4397, 2.08064e-12
9.89654, 51.4576, 2.11158e-12
9.9024, 51.4172, 2.04771e-12
9.89984, 51.4349, 2.07958e-12
9.9053, 51.3969, 2.02762e-12
9.90539, 51.3841, 2.00725e-12
9.91091, 51.3564, 1.96336e-12
9.90676, 51.3742, 1.9961e-12
9.94375, 51.0744, 1.57107e-12
9.94348, 51.0924, 1.60247e-12
9.94786, 51.0518, 1.53817e-12
9.94595, 51.0695, 1.57032e-12
9.95234, 51.0083, 1.48355e-12
9.95324, 50.9829, 1.44165e-12
9.94922, 51.039, 1.52779e-12
9.94914, 51.0233, 1.50676e-12
9.9321, 51.1913, 1.74012e-12
9.93346, 51.166, 1.69844e-12
9.92841, 51.222, 1.78427e-12
9.92861, 51.2063, 1.76344e-12
9.93922, 51.1304, 1.6548e-12
9.94043, 51.105, 1.6135e-12
9.93572, 51.161, 1.69885e-12
9.93583, 51.1454, 1.6782e-12
9.83894, 51.8058, 2.58511e-12
9.83618, 51.8209, 2.60583e-12
9.84003, 51.7906, 2.5654e-12
9.84327, 51.7729, 2.53411e-12
9.8512, 51.7377, 2.49288e-12
9.85397, 51.7125, 2.45229e-12
9.84583, 51.7681, 2.53566e-12
9.8469, 51.7525, 2.51555e-12
9.8149, 51.9236, 2.73749e-12
9.8131, 51.9415, 2.7676e-12
9.82094, 51.9014, 2.70483e-12
9.81751, 51.9189, 2.73617e-12
9.82913, 51.8585, 2.65523e-12
9.83221, 51.8333, 2.6153e-12
9.82339, 51.8888, 2.69752e-12
9.82465, 51.8732, 2.67798e-12
9.87905, 51.561, 2.24749e-12
9.87791, 51.579, 2.27767e-12
9.88427, 51.5386, 2.21516e-12
9.88149, 51.5563, 2.24638e-12
9.89088, 51.4954, 2.16253e-12
9.89302, 51.4701, 2.12153e-12
9.88625, 51.526, 2.20609e-12
9.88694, 51.5103, 2.18549e-12
9.86168, 51.6772, 2.41053e-12
9.86429, 51.652, 2.3703e-12
9.85649, 51.7077, 2.45368e-12
9.85746, 51.692, 2.43341e-12
9.87178, 51.6167, 2.32839e-12
9.87424, 51.5914, 2.28767e-12
9.86678, 51.6472, 2.37157e-12
9.86766, 51.6315, 2.351e-12
9.99742, 50.3426, 5.37923e-13
9.9969, 50.3579, 5.59913e-13
9.99828, 50.3171, 4.94455e-13
9.99768, 50.335, 5.27173e-13
9.99955, 50.2734, 4.38722e-13
9.99858, 50.2481, 3.95842e-13
9.9987, 50.3043, 4.83403e-13
9.99746, 50.2887, 4.61607e-13
9.99246, 50.4652, 7.13053e-13
9.99176, 50.4806, 7.34946e-13
9.99149, 50.45, 6.91589e-13
9.99232, 50.4321, 6.58674e-13
9.99452, 50.4193, 6.47408e-13
9.99336, 50.4066, 6.25915e-13
9.99614, 50.3785, 5.82061e-13
9.99375, 50.3966, 6.15095e-13
10.001, 50.2121, 3.50993e-13
9.99992, 50.1867, 3.08065e-13
10.0004, 50.2429, 3.95725e-13
9.99904, 50.2273, 3.73987e-13
10.0012, 50.0946, 1.76103e-13
10.0027, 50.1125, 2.08835e-13
10.0013, 50.082, 1.6515e-13
10.0015, 50.064, 1.32118e-13
10.0033, 50.0103, 5.52411e-14
10.0016, 50.0285, 8.80658e-14
10.0032, 50.0511, 1.20862e-13
10.0015, 50.0385, 9.90804e-14
10.0022, 50.1507, 2.63179e-13
10.0009, 50.1253, 2.20135e-13
10.0017, 50.1816, 3.07968e-13
10.0003, 50.166, 2.86139e-13
9.96712, 50.83, 1.22601e-12
9.9673, 50.848, 1.25772e-12
9.97068, 50.8073, 1.19312e-12
9.9692, 50.8251, 1.22544e-12
9.97205, 50.7686, 1.13943e-12
9.97231, 50.7868, 1.17138e-12
9.97603, 50.7384, 1.09515e-12
9.97485, 50.7538, 1.11749e-12
9.95621, 50.952, 1.39907e-12
9.95614, 50.9703, 1.4307e-12
9.96075, 50.9219, 1.35478e-12
9.95928, 50.9373, 1.3768e-12
9.96396, 50.8861, 1.31112e-12
9.96456, 50.8607, 1.26894e-12
9.96122, 50.9168, 1.35555e-12
9.96095, 50.9012, 1.33423e-12
9.98449, 50.5852, 8.7776e-13
9.98511, 50.6032, 9.09823e-13
9.98749, 50.5624, 8.44673e-13
9.98645, 50.5802, 8.77348e-13
9.98862, 50.5419, 8.22542e-13
9.98761, 50.5292, 8.01325e-13
9.99075, 50.5011, 7.57196e-13
9.98814, 50.5192, 7.90203e-13
9.97859, 50.7025, 1.05102e-12
9.97871, 50.6771, 1.00856e-12
9.97641, 50.7333, 1.09565e-12
9.97585, 50.7177, 1.07435e-12
9.98271, 50.6413, 9.6372e-13
9.98268, 50.6159, 9.2111e-13
9.98072, 50.6721, 1.0085e-12
9.98006, 50.6565, 9.87048e-13
9.46749, 53.2299, 4.40105e-12
9.46254, 53.2445, 4.42022e-12
9.47079, 53.2151, 4.38219e-12
9.4766, 53.198, 4.35353e-12
9.4896, 53.1644, 4.32075e-12
9.49604, 53.1398, 4.28485e-12
9.47982, 53.1937, 4.36053e-12
9.48318, 53.1783, 4.34328e-12
9.42642, 53.3429, 4.52901e-12
9.42201, 53.3603, 4.55606e-12
9.43565, 53.3219, 4.49829e-12
9.42968, 53.3387, 4.52676e-12
9.45005, 53.2806, 4.45837e-12
9.45679, 53.2561, 4.42271e-12
9.43992, 53.3098, 4.49769e-12
9.44346, 53.2945, 4.48087e-12
9.54308, 52.9937, 4.11222e-12
9.53931, 53.0113, 4.13959e-12
9.55152, 52.9723, 4.08093e-12
9.54618, 52.9893, 4.11017e-12
9.5644, 52.9305, 4.03819e-12
9.57023, 52.9058, 4.00056e-12
9.55535, 52.9601, 4.07883e-12
9.55832, 52.9447, 4.06063e-12
9.50884, 53.1061, 4.25076e-12
9.51513, 53.0815, 4.21437e-12
9.49924, 53.1354, 4.29132e-12
9.5025, 53.1201, 4.2748e-12
9.52772, 53.0477, 4.18016e-12
9.53386, 53.023, 4.14321e-12
9.5183, 53.0771, 4.22065e-12
9.52147, 53.0617, 4.20216e-12
9.29699, 53.6876, 4.92112e-12
9.29194, 53.7049, 4.9472e-12
9.30698, 53.6669, 4.89135e-12
9.30041, 53.6835, 4.91835e-12
9.3229, 53.6262, 4.85467e-12
9.33054, 53.602, 4.81939e-12
9.3117, 53.655, 4.89324e-12
9.3158, 53.6398, 4.87702e-12
9.25458, 53.7972, 5.04142e-12
9.26266, 53.7731, 5.00803e-12
9.24285, 53.8257, 5.07891e-12
9.24722, 53.8107, 5.06227e-12
9.2777, 53.7403, 4.98047e-12
9.28563, 53.7162, 4.94637e-12
9.26615, 53.769, 5.01821e-12
9.27043, 53.7539, 5.00168e-12
9.38537, 53.4613, 4.66943e-12
9.38007, 53.4757, 4.68884e-12
9.38904, 53.4465, 4.65275e-12
9.39526, 53.4296, 4.62368e-12
9.40122, 53.4181, 4.62249e-12
9.40395, 53.4056, 4.60556e-12
9.41509, 53.3797, 4.56535e-12
9.40734, 53.3962, 4.59701e-12
9.34498, 53.5689, 4.78988e-12
9.35246, 53.5447, 4.75528e-12
9.33395, 53.5978, 4.8284e-12
9.33796, 53.5826, 4.81292e-12
9.3667, 53.5115, 4.72501e-12
9.37404, 53.4872, 4.69009e-12
9.35585, 53.5404, 4.76387e-12
9.35976, 53.5252, 4.74776e-12
9.73745, 52.2835, 3.21413e-12
9.73499, 52.3013, 3.24396e-12
9.7443, 52.2616, 3.18128e-12
9.74023, 52.279, 3.2126e-12
9.75407, 52.219, 3.1329e-12
9.75807, 52.1939, 3.09379e-12
9.74721, 52.2491, 3.17539e-12
9.74905, 52.2335, 3.15571e-12
9.70869, 52.4029, 3.36903e-12
9.70601, 52.4206, 3.39816e-12
9.71581, 52.381, 3.33764e-12
9.71153, 52.3983, 3.36752e-12
9.72068, 52.361, 3.32102e-12
9.72202, 52.3483, 3.30268e-12
9.73024, 52.3213, 3.26046e-12
9.72436, 52.3386, 3.29243e-12
9.79056, 52.0439, 2.89829e-12
9.78853, 52.0617, 2.92826e-12
9.79313, 52.0315, 2.88724e-12
9.7968, 52.0139, 2.85601e-12
9.80559, 51.9789, 2.81562e-12
9.80897, 51.9538, 2.77603e-12
9.79947, 52.0092, 2.85826e-12
9.80092, 51.9936, 2.8387e-12
9.7675, 52.1591, 3.05362e-12
9.77135, 52.134, 3.01462e-12
9.76083, 52.1892, 3.09656e-12
9.76257, 52.1737, 3.07728e-12
9.78056, 52.0991, 2.97506e-12
9.78426, 52.074, 2.93618e-12
9.77408, 52.1293, 3.01717e-12
9.77572, 52.1137, 2.99815e-12
9.61457, 52.7615, 3.82993e-12
9.61034, 52.7762, 3.85002e-12
9.61714, 52.7465, 3.8119e-12
9.6221, 52.7292, 3.78135e-12
9.63344, 52.6949, 3.74517e-12
9.63866, 52.6701, 3.70741e-12
9.62511, 52.7247, 3.78615e-12
9.62771, 52.7092, 3.76803e-12
9.57918, 52.8761, 3.96841e-12
9.57555, 52.894, 3.99598e-12
9.5895, 52.8475, 3.92674e-12
9.58506, 52.8623, 3.94697e-12
9.59964, 52.8129, 3.89303e-12
9.60517, 52.7882, 3.85549e-12
9.59095, 52.8426, 3.9339e-12
9.59374, 52.8271, 3.91576e-12
9.67944, 52.5247, 3.53044e-12
9.67558, 52.5396, 3.5508e-12
9.68165, 52.5096, 3.51178e-12
9.68618, 52.4922, 3.48109e-12
9.69098, 52.4801, 3.47502e-12
9.69247, 52.4675, 3.45612e-12
9.70102, 52.4406, 3.41312e-12
9.69493, 52.4578, 3.44642e-12
9.64687, 52.6401, 3.67275e-12
9.64368, 52.6581, 3.70113e-12
9.65649, 52.6113, 3.63081e-12
9.65241, 52.6262, 3.65168e-12
