 X,    Y,   COH  
    0.40000E+02,    0.78000E+02,    0.80208E+55
    0.42000E+02,    0.78000E+02,    0.12061E+56
    0.44000E+02,    0.78000E+02,    0.18276E+56
    0.46000E+02,    0.78000E+02,    0.27834E+56
    0.48000E+02,    0.78000E+02,    0.42529E+56
    0.50000E+02,    0.78000E+02,    0.65115E+56
    0.00000E+00,    0.80000E+02,    0.96540E+53
    0.20000E+01,    0.80000E+02,    0.83890E+53
    0.40000E+01,    0.80000E+02,    0.81339E+53
    0.60000E+01,    0.80000E+02,    0.81753E+53
    0.80000E+01,    0.80000E+02,    0.84158E+53
    0.10000E+02,    0.80000E+02,    0.88316E+53
    0.12000E+02,    0.80000E+02,    0.94250E+53
    0.14000E+02,    0.80000E+02,    0.10216E+54
    0.16000E+02,    0.80000E+02,    0.11244E+54
    0.18000E+02,    0.80000E+02,    0.12577E+54
    0.20000E+02,    0.80000E+02,    0.14326E+54
    0.22000E+02,    0.80000E+02,    0.16669E+54
    0.24000E+02,    0.80000E+02,    0.19892E+54
    0.26000E+02,    0.80000E+02,    0.24447E+54
    0.28000E+02,    0.80000E+02,    0.31051E+54
    0.30000E+02,    0.80000E+02,    0.40823E+54
    0.32000E+02,    0.80000E+02,    0.55510E+54
    0.34000E+02,    0.80000E+02,    0.77819E+54
    0.36000E+02,    0.80000E+02,    0.11193E+55
    0.38000E+02,    0.80000E+02,    0.16427E+55
    0.40000E+02,    0.80000E+02,    0.24472E+55
    0.42000E+02,    0.80000E+02,    0.36845E+55
    0.44000E+02,    0.80000E+02,    0.55872E+55
    0.46000E+02,    0.80000E+02,    0.85125E+55
    0.48000E+02,    0.80000E+02,    0.13008E+56
    0.50000E+02,    0.80000E+02,    0.19918E+56
    0.00000E+00,    0.82000E+02,    0.27637E+53
    0.20000E+01,    0.82000E+02,    0.24016E+53
    0.40000E+01,    0.82000E+02,    0.23287E+53
    0.60000E+01,    0.82000E+02,    0.23407E+53
    0.80000E+01,    0.82000E+02,    0.24101E+53
    0.10000E+02,    0.82000E+02,    0.25301E+53
    0.12000E+02,    0.82000E+02,    0.27019E+53
    0.14000E+02,    0.82000E+02,    0.29319E+53
    0.16000E+02,    0.82000E+02,    0.32325E+53
    0.18000E+02,    0.82000E+02,    0.36249E+53
    0.20000E+02,    0.82000E+02,    0.41438E+53
    0.22000E+02,    0.82000E+02,    0.48445E+53
    0.24000E+02,    0.82000E+02,    0.58156E+53
    0.26000E+02,    0.82000E+02,    0.71970E+53
    0.28000E+02,    0.82000E+02,    0.92091E+53
    0.30000E+02,    0.82000E+02,    0.12197E+54
    0.32000E+02,    0.82000E+02,    0.16695E+54
    0.34000E+02,    0.82000E+02,    0.23534E+54
    0.36000E+02,    0.82000E+02,    0.33991E+54
    0.38000E+02,    0.82000E+02,    0.50034E+54
    0.40000E+02,    0.82000E+02,    0.74683E+54
    0.42000E+02,    0.82000E+02,    0.11257E+55
    0.44000E+02,    0.82000E+02,    0.17082E+55
    0.46000E+02,    0.82000E+02,    0.26034E+55
    0.48000E+02,    0.82000E+02,    0.39789E+55
    0.50000E+02,    0.82000E+02,    0.60924E+55
    0.00000E+00,    0.84000E+02,    0.79121E+52
    0.20000E+01,    0.84000E+02,    0.68755E+52
    0.40000E+01,    0.84000E+02,    0.66671E+52
    0.60000E+01,    0.84000E+02,    0.67025E+52
    0.80000E+01,    0.84000E+02,    0.69027E+52
    0.10000E+02,    0.84000E+02,    0.72499E+52
    0.12000E+02,    0.84000E+02,    0.77481E+52
    0.14000E+02,    0.84000E+02,    0.84180E+52
    0.16000E+02,    0.84000E+02,    0.92987E+52
    0.18000E+02,    0.84000E+02,    0.10457E+53
    0.20000E+02,    0.84000E+02,    0.11999E+53
    0.22000E+02,    0.84000E+02,    0.14099E+53
    0.24000E+02,    0.84000E+02,    0.17029E+53
    0.26000E+02,    0.84000E+02,    0.21223E+53
    0.28000E+02,    0.84000E+02,    0.27358E+53
    0.30000E+02,    0.84000E+02,    0.36494E+53
    0.32000E+02,    0.84000E+02,    0.50272E+53
    0.34000E+02,    0.84000E+02,    0.71233E+53
    0.36000E+02,    0.84000E+02,    0.10329E+54
    0.38000E+02,    0.84000E+02,    0.15245E+54
    0.40000E+02,    0.84000E+02,    0.22796E+54
    0.42000E+02,    0.84000E+02,    0.34398E+54
    0.44000E+02,    0.84000E+02,    0.52227E+54
    0.46000E+02,    0.84000E+02,    0.79619E+54
    0.48000E+02,    0.84000E+02,    0.12170E+55
    0.50000E+02,    0.84000E+02,    0.18635E+55
    0.00000E+00,    0.86000E+02,    0.22652E+52
    0.20000E+01,    0.86000E+02,    0.19684E+52
    0.40000E+01,    0.86000E+02,    0.19089E+52
    0.60000E+01,    0.86000E+02,    0.19193E+52
    0.80000E+01,    0.86000E+02,    0.19773E+52
    0.10000E+02,    0.86000E+02,    0.20778E+52
    0.12000E+02,    0.86000E+02,    0.22226E+52
    0.14000E+02,    0.86000E+02,    0.24181E+52
    0.16000E+02,    0.86000E+02,    0.26767E+52
    0.18000E+02,    0.86000E+02,    0.30190E+52
    0.20000E+02,    0.86000E+02,    0.34786E+52
    0.22000E+02,    0.86000E+02,    0.41089E+52
    0.24000E+02,    0.86000E+02,    0.49945E+52
    0.26000E+02,    0.86000E+02,    0.62688E+52
    0.28000E+02,    0.86000E+02,    0.81407E+52
    0.30000E+02,    0.86000E+02,    0.10935E+53
    0.32000E+02,    0.86000E+02,    0.15155E+53
    0.34000E+02,    0.86000E+02,    0.21579E+53
    0.36000E+02,    0.86000E+02,    0.31404E+53
    0.38000E+02,    0.86000E+02,    0.46467E+53
    0.40000E+02,    0.86000E+02,    0.69594E+53
    0.42000E+02,    0.86000E+02,    0.10512E+54
    0.44000E+02,    0.86000E+02,    0.15968E+54
    0.46000E+02,    0.86000E+02,    0.24350E+54
    0.48000E+02,    0.86000E+02,    0.37224E+54
    0.50000E+02,    0.86000E+02,    0.56999E+54
    0.00000E+00,    0.88000E+02,    0.64851E+51
    0.20000E+01,    0.88000E+02,    0.56358E+51
    0.40000E+01,    0.88000E+02,    0.54658E+51
    0.60000E+01,    0.88000E+02,    0.54967E+51
    0.80000E+01,    0.88000E+02,    0.56647E+51
    0.10000E+02,    0.88000E+02,    0.59564E+51
    0.12000E+02,    0.88000E+02,    0.63777E+51
    0.14000E+02,    0.88000E+02,    0.69496E+51
    0.16000E+02,    0.88000E+02,    0.77105E+51
    0.18000E+02,    0.88000E+02,    0.87250E+51
    0.20000E+02,    0.88000E+02,    0.10097E+52
    0.22000E+02,    0.88000E+02,    0.11992E+52
    0.24000E+02,    0.88000E+02,    0.14672E+52
    0.26000E+02,    0.88000E+02,    0.18548E+52
    0.28000E+02,    0.88000E+02,    0.24261E+52
    0.30000E+02,    0.88000E+02,    0.32810E+52
    0.32000E+02,    0.88000E+02,    0.45737E+52
    0.34000E+02,    0.88000E+02,    0.65422E+52
    0.36000E+02,    0.88000E+02,    0.95527E+52
    0.38000E+02,    0.88000E+02,    0.14168E+53
    0.40000E+02,    0.88000E+02,    0.21250E+53
    0.42000E+02,    0.88000E+02,    0.32125E+53
    0.44000E+02,    0.88000E+02,    0.48825E+53
    0.46000E+02,    0.88000E+02,    0.74470E+53
    0.48000E+02,    0.88000E+02,    0.11385E+54
    0.50000E+02,    0.88000E+02,    0.17434E+54
    0.00000E+00,    0.90000E+02,    0.18568E+51
    0.20000E+01,    0.90000E+02,    0.16136E+51
    0.40000E+01,    0.90000E+02,    0.15652E+51
    0.60000E+01,    0.90000E+02,    0.15744E+51
    0.80000E+01,    0.90000E+02,    0.16231E+51
    0.10000E+02,    0.90000E+02,    0.17079E+51
    0.12000E+02,    0.90000E+02,    0.18308E+51
    0.14000E+02,    0.90000E+02,    0.19984E+51
    0.16000E+02,    0.90000E+02,    0.22228E+51
    0.18000E+02,    0.90000E+02,    0.25240E+51
    0.20000E+02,    0.90000E+02,    0.29344E+51
    0.22000E+02,    0.90000E+02,    0.35052E+51
    0.24000E+02,    0.90000E+02,    0.43172E+51
    0.26000E+02,    0.90000E+02,    0.54969E+51
    0.28000E+02,    0.90000E+02,    0.72416E+51
    0.30000E+02,    0.90000E+02,    0.98572E+51
    0.32000E+02,    0.90000E+02,    0.13817E+52
    0.34000E+02,    0.90000E+02,    0.19848E+52
    0.36000E+02,    0.90000E+02,    0.29072E+52
    0.38000E+02,    0.90000E+02,    0.43208E+52
    0.40000E+02,    0.90000E+02,    0.64895E+52
    0.42000E+02,    0.90000E+02,    0.98183E+52
    0.44000E+02,    0.90000E+02,    0.14929E+53
    0.46000E+02,    0.90000E+02,    0.22775E+53
    0.48000E+02,    0.90000E+02,    0.34823E+53
    0.50000E+02,    0.90000E+02,    0.53324E+53
    0.00000E+00,    0.92000E+02,    0.53163E+50
    0.20000E+01,    0.92000E+02,    0.46205E+50
    0.40000E+01,    0.92000E+02,    0.44823E+50
    0.60000E+01,    0.92000E+02,    0.45099E+50
    0.80000E+01,    0.92000E+02,    0.46518E+50
    0.10000E+02,    0.92000E+02,    0.48988E+50
    0.12000E+02,    0.92000E+02,    0.52578E+50
    0.14000E+02,    0.92000E+02,    0.57500E+50
    0.16000E+02,    0.92000E+02,    0.64132E+50
    0.18000E+02,    0.92000E+02,    0.73096E+50
    0.20000E+02,    0.92000E+02,    0.85394E+50
    0.22000E+02,    0.92000E+02,    0.10261E+51
    0.24000E+02,    0.92000E+02,    0.12724E+51
    0.26000E+02,    0.92000E+02,    0.16317E+51
    0.28000E+02,    0.92000E+02,    0.21647E+51
    0.30000E+02,    0.92000E+02,    0.29651E+51
    0.32000E+02,    0.92000E+02,    0.41777E+51
    0.34000E+02,    0.92000E+02,    0.60256E+51
    0.36000E+02,    0.92000E+02,    0.88513E+51
    0.38000E+02,    0.92000E+02,    0.13181E+52
    0.40000E+02,    0.92000E+02,    0.19821E+52
    0.42000E+02,    0.92000E+02,    0.30010E+52
    0.44000E+02,    0.92000E+02,    0.45648E+52
    0.46000E+02,    0.92000E+02,    0.69653E+52
    0.48000E+02,    0.92000E+02,    0.10651E+53
    0.50000E+02,    0.92000E+02,    0.16310E+53
    0.00000E+00,    0.94000E+02,    0.15224E+50
    0.20000E+01,    0.94000E+02,    0.13232E+50
    0.40000E+01,    0.94000E+02,    0.12838E+50
    0.60000E+01,    0.94000E+02,    0.12921E+50
    0.80000E+01,    0.94000E+02,    0.13335E+50
    0.10000E+02,    0.94000E+02,    0.14056E+50
    0.12000E+02,    0.94000E+02,    0.15108E+50
    0.14000E+02,    0.94000E+02,    0.16556E+50
    0.16000E+02,    0.94000E+02,    0.18520E+50
    0.18000E+02,    0.94000E+02,    0.21193E+50
    0.20000E+02,    0.94000E+02,    0.24885E+50
    0.22000E+02,    0.94000E+02,    0.30086E+50
    0.24000E+02,    0.94000E+02,    0.37564E+50
    0.26000E+02,    0.94000E+02,    0.48516E+50
    0.28000E+02,    0.94000E+02,    0.64802E+50
    0.30000E+02,    0.94000E+02,    0.89299E+50
    0.32000E+02,    0.94000E+02,    0.12644E+51
    0.34000E+02,    0.94000E+02,    0.18305E+51
    0.36000E+02,    0.94000E+02,    0.26961E+51
    0.38000E+02,    0.94000E+02,    0.40220E+51
    0.40000E+02,    0.94000E+02,    0.60549E+51
    0.42000E+02,    0.94000E+02,    0.91736E+51
    0.44000E+02,    0.94000E+02,    0.13959E+52
    0.46000E+02,    0.94000E+02,    0.21303E+52
    0.48000E+02,    0.94000E+02,    0.32577E+52
    0.50000E+02,    0.94000E+02,    0.49887E+52
    0.00000E+00,    0.96000E+02,    0.43647E+49
    0.20000E+01,    0.96000E+02,    0.37944E+49
    0.40000E+01,    0.96000E+02,    0.36821E+49
    0.60000E+01,    0.96000E+02,    0.37074E+49
    0.80000E+01,    0.96000E+02,    0.38287E+49
    0.10000E+02,    0.96000E+02,    0.40397E+49
    0.12000E+02,    0.96000E+02,    0.43487E+49
    0.14000E+02,    0.96000E+02,    0.47766E+49
    0.16000E+02,    0.96000E+02,    0.53603E+49
    0.18000E+02,    0.96000E+02,    0.61601E+49
    0.20000E+02,    0.96000E+02,    0.72721E+49
    0.22000E+02,    0.96000E+02,    0.88476E+49
    0.24000E+02,    0.96000E+02,    0.11124E+50
    0.26000E+02,    0.96000E+02,    0.14469E+50
    0.28000E+02,    0.96000E+02,    0.19455E+50
    0.30000E+02,    0.96000E+02,    0.26965E+50
    0.32000E+02,    0.96000E+02,    0.38359E+50
    0.34000E+02,    0.96000E+02,    0.55728E+50
    0.36000E+02,    0.96000E+02,    0.82282E+50
    0.38000E+02,    0.96000E+02,    0.12295E+51
    0.40000E+02,    0.96000E+02,    0.18528E+51
    0.42000E+02,    0.96000E+02,    0.28088E+51
    0.44000E+02,    0.96000E+02,    0.42751E+51
    0.46000E+02,    0.96000E+02,    0.65244E+51
    0.48000E+02,    0.96000E+02,    0.99779E+51
    0.50000E+02,    0.96000E+02,    0.15276E+52
    0.00000E+00,    0.98000E+02,    0.12963E+49
    0.20000E+01,    0.98000E+02,    0.11242E+49
    0.40000E+01,    0.98000E+02,    0.10918E+49
    0.60000E+01,    0.98000E+02,    0.10999E+49
    0.80000E+01,    0.98000E+02,    0.11367E+49
    0.10000E+02,    0.98000E+02,    0.12008E+49
    0.12000E+02,    0.98000E+02,    0.12949E+49
    0.14000E+02,    0.98000E+02,    0.14260E+49
    0.16000E+02,    0.98000E+02,    0.16060E+49
    0.18000E+02,    0.98000E+02,    0.18543E+49
    0.20000E+02,    0.98000E+02,    0.22017E+49
    0.22000E+02,    0.98000E+02,    0.26967E+49
    0.24000E+02,    0.98000E+02,    0.34151E+49
    0.26000E+02,    0.98000E+02,    0.44744E+49
    0.28000E+02,    0.98000E+02,    0.60566E+49
    0.30000E+02,    0.98000E+02,    0.84427E+49
    0.32000E+02,    0.98000E+02,    0.12065E+50
    0.34000E+02,    0.98000E+02,    0.17587E+50
    0.36000E+02,    0.98000E+02,    0.26029E+50
    0.38000E+02,    0.98000E+02,    0.38954E+50
    0.40000E+02,    0.98000E+02,    0.58758E+50
    0.42000E+02,    0.98000E+02,    0.89113E+50
    0.44000E+02,    0.98000E+02,    0.13561E+51
    0.46000E+02,    0.98000E+02,    0.20666E+51
    0.48000E+02,    0.98000E+02,    0.31414E+51
    0.50000E+02,    0.98000E+02,    0.48285E+51
    0.00000E+00,    0.10000E+03,    0.64795E+48
    0.20000E+01,    0.10000E+03,    0.61466E+48
    0.40000E+01,    0.10000E+03,    0.59973E+48
    0.60000E+01,    0.10000E+03,    0.60471E+48
    0.80000E+01,    0.10000E+03,    0.62550E+48
    0.10000E+02,    0.10000E+03,    0.66159E+48
    0.12000E+02,    0.10000E+03,    0.71483E+48
    0.14000E+02,    0.10000E+03,    0.78933E+48
    0.16000E+02,    0.10000E+03,    0.89221E+48
    0.18000E+02,    0.10000E+03,    0.10350E+49
    0.20000E+02,    0.10000E+03,    0.12360E+49
    0.22000E+02,    0.10000E+03,    0.15239E+49
    0.24000E+02,    0.10000E+03,    0.19433E+49
    0.26000E+02,    0.10000E+03,    0.25634E+49
    0.28000E+02,    0.10000E+03,    0.34915E+49
    0.30000E+02,    0.10000E+03,    0.48925E+49
    0.32000E+02,    0.10000E+03,    0.70201E+49
    0.34000E+02,    0.10000E+03,    0.10264E+50
    0.36000E+02,    0.10000E+03,    0.15223E+50
    0.38000E+02,    0.10000E+03,    0.22812E+50
    0.40000E+02,    0.10000E+03,    0.34435E+50
    0.42000E+02,    0.10000E+03,    0.52226E+50
    0.44000E+02,    0.10000E+03,    0.79360E+50
    0.46000E+02,    0.10000E+03,    0.12007E+51
    0.48000E+02,    0.10000E+03,    0.17647E+51
    0.50000E+02,    0.10000E+03,    0.20782E+51
