  x,     y,   corriente
    0.71749E+00,    0.60324E+02,    0.25099E-14
    0.68199E+00,    0.60499E+02,    0.30351E-14
    0.63096E+00,    0.60395E+02,    0.24443E-14
    0.77856E+01,    0.57351E+02,    0.20853E-13
    0.72679E+01,    0.57376E+02,    0.20488E-13
    0.69476E+01,    0.58382E+02,    0.18081E-13
    0.68012E+01,    0.58249E+02,    0.18221E-13
    0.67956E+01,    0.58109E+02,    0.18296E-13
    0.66738E+01,    0.58062E+02,    0.18557E-13
    0.66670E+01,    0.57957E+02,    0.18535E-13
    0.63763E+01,    0.57869E+02,    0.18920E-13
    0.62809E+01,    0.57946E+02,    0.18314E-13
    0.63475E+01,    0.57932E+02,    0.18451E-13
    0.64460E+01,    0.57851E+02,    0.18809E-13
    0.63028E+01,    0.58210E+02,    0.17846E-13
    0.63726E+01,    0.58202E+02,    0.17772E-13
    0.51558E+01,    0.58716E+02,    0.15250E-13
    0.84800E+01,    0.58049E+02,    0.19942E-13
    0.89842E+01,    0.58125E+02,    0.19431E-13
    0.89624E+01,    0.57318E+02,    0.20445E-13
    0.92818E+01,    0.57673E+02,    0.20989E-13
    0.71301E+01,    0.57386E+02,    0.20319E-13
    0.70613E+01,    0.57416E+02,    0.20173E-13
    0.71986E+01,    0.57422E+02,    0.20235E-13
    0.64925E+01,    0.58078E+02,    0.18225E-13
    0.64083E+01,    0.58105E+02,    0.18184E-13
    0.63900E+01,    0.57980E+02,    0.18440E-13
    0.63635E+01,    0.58044E+02,    0.18142E-13
    0.52059E+01,    0.59073E+02,    0.14667E-13
    0.51342E+01,    0.59153E+02,    0.13828E-13
    0.46699E+01,    0.59128E+02,    0.13506E-13
    0.47549E+01,    0.59138E+02,    0.13432E-13
    0.58838E+01,    0.58244E+02,    0.17110E-13
    0.59541E+01,    0.58233E+02,    0.17286E-13
    0.59856E+01,    0.58173E+02,    0.17728E-13
    0.59907E+01,    0.41709E+02,    0.17326E-13
    0.59535E+01,    0.41767E+02,    0.17291E-13
    0.59455E+01,    0.41646E+02,    0.16824E-13
    0.58833E+01,    0.41756E+02,    0.17118E-13
    0.58745E+01,    0.41679E+02,    0.17107E-13
    0.60566E+01,    0.41839E+02,    0.17640E-13
    0.60866E+01,    0.41901E+02,    0.18026E-13
    0.60618E+01,    0.41720E+02,    0.17321E-13
    0.61702E+01,    0.41795E+02,    0.17531E-13
    0.60958E+01,    0.41789E+02,    0.17665E-13
    0.62823E+01,    0.42054E+02,    0.18319E-13
    0.62534E+01,    0.41989E+02,    0.18119E-13
    0.61998E+01,    0.41856E+02,    0.17875E-13
    0.61830E+01,    0.41976E+02,    0.18045E-13
    0.61554E+01,    0.41913E+02,    0.17861E-13
    0.59784E+01,    0.40516E+02,    0.14843E-13
    0.60687E+01,    0.40728E+02,    0.15488E-13
    0.60118E+01,    0.40184E+02,    0.15278E-13
    0.62947E+01,    0.40050E+02,    0.14982E-13
    0.67246E+01,    0.40321E+02,    0.16159E-13
    0.67547E+01,    0.40652E+02,    0.16333E-13
    0.64538E+01,    0.40840E+02,    0.15984E-13
    0.62310E+01,    0.40855E+02,    0.16269E-13
    0.54636E+01,    0.41476E+02,    0.16020E-13
    0.55878E+01,    0.41546E+02,    0.16504E-13
    0.55771E+01,    0.41478E+02,    0.16306E-13
    0.55227E+01,    0.41453E+02,    0.15830E-13
    0.57609E+01,    0.41669E+02,    0.16911E-13
    0.58196E+01,    0.41640E+02,    0.16699E-13
    0.56710E+01,    0.41563E+02,    0.16578E-13
    0.56934E+01,    0.41622E+02,    0.16825E-13
    0.58803E+01,    0.41206E+02,    0.15887E-13
    0.57443E+01,    0.41204E+02,    0.16034E-13
    0.57103E+01,    0.41309E+02,    0.15786E-13
    0.49903E+01,    0.41027E+02,    0.14066E-13
    0.51939E+01,    0.40934E+02,    0.14647E-13
    0.53039E+01,    0.40917E+02,    0.14528E-13
    0.55399E+01,    0.41253E+02,    0.15507E-13
    0.55617E+01,    0.41175E+02,    0.15654E-13
    0.81627E+01,    0.43941E+02,    0.23671E-13
    0.82162E+01,    0.43899E+02,    0.23667E-13
    0.81279E+01,    0.43724E+02,    0.22991E-13
    0.81420E+01,    0.43796E+02,    0.23374E-13
    0.82072E+01,    0.43825E+02,    0.23260E-13
    0.82719E+01,    0.43778E+02,    0.23253E-13
    0.82652E+01,    0.43689E+02,    0.22868E-13
    0.81864E+01,    0.43663E+02,    0.23037E-13
    0.83190E+01,    0.44128E+02,    0.23821E-13
    0.83530E+01,    0.44058E+02,    0.23833E-13
    0.82435E+01,    0.44117E+02,    0.24002E-13
    0.82911E+01,    0.44010E+02,    0.23813E-13
    0.82333E+01,    0.44045E+02,    0.23825E-13
    0.81000E+01,    0.43913E+02,    0.23917E-13
    0.80244E+01,    0.43815E+02,    0.23309E-13
    0.80882E+01,    0.43842E+02,    0.23363E-13
    0.84791E+01,    0.44285E+02,    0.24475E-13
    0.84488E+01,    0.44203E+02,    0.24014E-13
    0.83784E+01,    0.44308E+02,    0.24776E-13
    0.84365E+01,    0.44333E+02,    0.24460E-13
    0.83308E+01,    0.44240E+02,    0.24128E-13
    0.83587E+01,    0.44184E+02,    0.24206E-13
    0.73495E+01,    0.42005E+02,    0.19066E-13
    0.75711E+01,    0.42509E+02,    0.20442E-13
    0.66650E+01,    0.42366E+02,    0.19435E-13
    0.66385E+01,    0.42304E+02,    0.19164E-13
    0.68504E+01,    0.42532E+02,    0.20245E-13
    0.69183E+01,    0.42547E+02,    0.19993E-13
    0.70864E+01,    0.42430E+02,    0.19729E-13
    0.70286E+01,    0.42483E+02,    0.19866E-13
    0.69567E+01,    0.42462E+02,    0.20002E-13
    0.71184E+01,    0.42310E+02,    0.19832E-13
    0.87255E+01,    0.43569E+02,    0.22290E-13
    0.85698E+01,    0.43556E+02,    0.22740E-13
    0.88651E+01,    0.43385E+02,    0.22464E-13
    0.87472E+01,    0.43163E+02,    0.21417E-13
    0.84944E+01,    0.43208E+02,    0.21906E-13
    0.84567E+01,    0.43417E+02,    0.22316E-13
    0.81032E+01,    0.42936E+02,    0.21369E-13
    0.83152E+01,    0.42915E+02,    0.20822E-13
    0.83546E+01,    0.43115E+02,    0.21666E-13
    0.76346E+01,    0.43336E+02,    0.22155E-13
    0.75578E+01,    0.43239E+02,    0.22246E-13
    0.76278E+01,    0.43264E+02,    0.22004E-13
    0.74989E+01,    0.43030E+02,    0.21600E-13
    0.78197E+01,    0.42931E+02,    0.21208E-13
    0.77110E+01,    0.42874E+02,    0.21098E-13
    0.76166E+01,    0.42940E+02,    0.21282E-13
    0.78089E+01,    0.43068E+02,    0.21545E-13
    0.77078E+01,    0.43131E+02,    0.21664E-13
    0.76184E+01,    0.43105E+02,    0.21843E-13
    0.75919E+01,    0.43033E+02,    0.21270E-13
    0.74150E+01,    0.57055E+02,    0.21342E-13
    0.73663E+01,    0.57006E+02,    0.21288E-13
    0.75181E+01,    0.57027E+02,    0.21204E-13
    0.75398E+01,    0.56956E+02,    0.21525E-13
    0.77961E+01,    0.56940E+02,    0.21597E-13
    0.78053E+01,    0.57065E+02,    0.21200E-13
    0.78952E+01,    0.56760E+02,    0.21907E-13
    0.78847E+01,    0.56577E+02,    0.22363E-13
    0.78217E+01,    0.56599E+02,    0.22496E-13
    0.87285E+01,    0.56230E+02,    0.23080E-13
    0.86692E+01,    0.55925E+02,    0.23820E-13
    0.84799E+01,    0.55725E+02,    0.24444E-13
    0.84365E+01,    0.55671E+02,    0.24427E-13
    0.84543E+01,    0.55588E+02,    0.24976E-13
    0.89155E+01,    0.54844E+02,    0.26262E-13
    0.88429E+01,    0.54944E+02,    0.25742E-13
    0.89121E+01,    0.54920E+02,    0.25591E-13
    0.89693E+01,    0.54992E+02,    0.25656E-13
    0.10057E+02,    0.56110E+02,    0.22184E-13
    0.10587E+02,    0.56240E+02,    0.22424E-13
    0.11298E+02,    0.54125E+02,    0.24291E-13
    0.11565E+02,    0.54577E+02,    0.23625E-13
    0.11704E+02,    0.50588E+02,    0.26372E-13
    0.11709E+02,    0.50917E+02,    0.26068E-13
    0.11372E+02,    0.50474E+02,    0.26563E-13
    0.11151E+02,    0.50638E+02,    0.27259E-13
    0.99136E+01,    0.52226E+02,    0.28653E-13
    0.99813E+01,    0.52239E+02,    0.28643E-13
    0.98952E+01,    0.52158E+02,    0.28814E-13
    0.10090E+02,    0.52007E+02,    0.28719E-13
    0.10138E+02,    0.52090E+02,    0.28376E-13
    0.10096E+02,    0.52173E+02,    0.28500E-13
    0.10022E+02,    0.52171E+02,    0.28566E-13
    0.99551E+01,    0.51916E+02,    0.29400E-13
    0.10366E+02,    0.52291E+02,    0.27878E-13
    0.10254E+02,    0.52228E+02,    0.27915E-13
    0.10235E+02,    0.52109E+02,    0.28334E-13
    0.10293E+02,    0.52028E+02,    0.28015E-13
    0.99226E+01,    0.52700E+02,    0.28077E-13
    0.96860E+01,    0.53889E+02,    0.26852E-13
    0.97372E+01,    0.53807E+02,    0.26831E-13
    0.99294E+01,    0.54001E+02,    0.25961E-13
    0.11791E+02,    0.52662E+02,    0.24963E-13
    0.11410E+02,    0.52794E+02,    0.25342E-13
    0.11817E+02,    0.52215E+02,    0.25678E-13
    0.10029E+02,    0.52724E+02,    0.28005E-13
    0.10229E+02,    0.49460E+02,    0.29400E-13
    0.10114E+02,    0.49440E+02,    0.29934E-13
    0.10156E+02,    0.49496E+02,    0.29455E-13
    0.10096E+02,    0.49054E+02,    0.29788E-13
    0.10139E+02,    0.49092E+02,    0.29328E-13
    0.10122E+02,    0.48985E+02,    0.29346E-13
    0.10202E+02,    0.48950E+02,    0.29279E-13
    0.10197E+02,    0.49189E+02,    0.29213E-13
    0.10092E+02,    0.49201E+02,    0.29432E-13
    0.10129E+02,    0.49156E+02,    0.29309E-13
    0.10332E+02,    0.49177E+02,    0.28902E-13
    0.10252E+02,    0.49143E+02,    0.29039E-13
    0.10406E+02,    0.49098E+02,    0.28629E-13
    0.10363E+02,    0.48990E+02,    0.28908E-13
    0.10223E+02,    0.49072E+02,    0.29332E-13
    0.10259E+02,    0.48999E+02,    0.28905E-13
    0.10284E+02,    0.48650E+02,    0.28768E-13
    0.10374E+02,    0.48698E+02,    0.28431E-13
    0.10349E+02,    0.48803E+02,    0.28814E-13
    0.97472E+01,    0.47228E+02,    0.28372E-13
    0.97091E+01,    0.47113E+02,    0.28749E-13
    0.97582E+01,    0.47154E+02,    0.28298E-13
    0.96353E+01,    0.46885E+02,    0.28084E-13
    0.97327E+01,    0.47039E+02,    0.28236E-13
    0.96868E+01,    0.46994E+02,    0.28582E-13
    0.96958E+01,    0.46929E+02,    0.27992E-13
    0.97525E+01,    0.46889E+02,    0.28038E-13
    0.98067E+01,    0.47031E+02,    0.28105E-13
    0.10063E+02,    0.46928E+02,    0.27545E-13
    0.99696E+01,    0.46989E+02,    0.27561E-13
    0.10047E+02,    0.46801E+02,    0.27053E-13
    0.98361E+01,    0.46891E+02,    0.27787E-13
    0.98663E+01,    0.46962E+02,    0.27892E-13
    0.98482E+01,    0.47584E+02,    0.29094E-13
    0.97952E+01,    0.47271E+02,    0.28248E-13
    0.10030E+02,    0.47276E+02,    0.28004E-13
    0.10066E+02,    0.47165E+02,    0.27459E-13
    0.98705E+01,    0.47237E+02,    0.28244E-13
    0.99230E+01,    0.47300E+02,    0.28077E-13
    0.99743E+01,    0.47098E+02,    0.27927E-13
    0.98855E+01,    0.47146E+02,    0.27930E-13
    0.10294E+02,    0.47980E+02,    0.28031E-13
    0.10427E+02,    0.47959E+02,    0.27985E-13
    0.10479E+02,    0.47813E+02,    0.27408E-13
    0.10364E+02,    0.47714E+02,    0.27883E-13
    0.10025E+02,    0.47545E+02,    0.28344E-13
    0.10130E+02,    0.47582E+02,    0.27939E-13
    0.10091E+02,    0.47995E+02,    0.28716E-13
    0.99551E+01,    0.48084E+02,    0.29398E-13
    0.10002E+02,    0.48143E+02,    0.28912E-13
    0.10129E+02,    0.48081E+02,    0.28565E-13
    0.10083E+02,    0.48149E+02,    0.28903E-13
    0.10041E+02,    0.48687E+02,    0.29264E-13
    0.10135E+02,    0.48607E+02,    0.29193E-13
    0.10175E+02,    0.48548E+02,    0.28865E-13
    0.10134E+02,    0.48487E+02,    0.29163E-13
    0.10060E+02,    0.48500E+02,    0.29163E-13
    0.10033E+02,    0.48569E+02,    0.29660E-13
    0.10068E+02,    0.48615E+02,    0.29181E-13
    0.10214E+02,    0.48257E+02,    0.28666E-13
    0.10282E+02,    0.48340E+02,    0.28340E-13
    0.10274E+02,    0.48169E+02,    0.28323E-13
    0.10388E+02,    0.48194E+02,    0.28093E-13
    0.10396E+02,    0.48306E+02,    0.28339E-13
    0.52710E+00,    0.39663E+02,    0.24142E-14
    0.84501E+00,    0.39492E+02,    0.35609E-14
    0.71753E+00,    0.39676E+02,    0.25146E-14
    0.68202E+00,    0.39502E+02,    0.30354E-14
    0.63097E+00,    0.39605E+02,    0.24458E-14
    0.58909E+01,    0.58789E+02,    0.15926E-13
    0.55243E+01,    0.59212E+02,    0.14971E-13
    0.56733E+01,    0.59282E+02,    0.14635E-13
    0.55401E+01,    0.59042E+02,    0.14948E-13
    0.56641E+01,    0.58993E+02,    0.15460E-13
    0.57657E+01,    0.59114E+02,    0.15310E-13
    0.36065E+01,    0.40272E+02,    0.10026E-13
    0.35857E+01,    0.40098E+02,    0.97902E-14
    0.36538E+01,    0.40163E+02,    0.10447E-13
    0.36375E+01,    0.40407E+02,    0.10411E-13
    0.35886E+01,    0.40529E+02,    0.10510E-13
    0.35665E+01,    0.40419E+02,    0.10380E-13
    0.35436E+01,    0.40479E+02,    0.10334E-13
    0.37883E+01,    0.40393E+02,    0.10814E-13
    0.38661E+01,    0.40392E+02,    0.11027E-13
    0.38935E+01,    0.40302E+02,    0.11053E-13
    0.40449E+01,    0.40224E+02,    0.11084E-13
    0.39838E+01,    0.40308E+02,    0.11203E-13
    0.37809E+01,    0.40149E+02,    0.10636E-13
    0.38144E+01,    0.40251E+02,    0.10600E-13
    0.38708E+01,    0.40030E+02,    0.10518E-13
    0.40040E+01,    0.40068E+02,    0.11240E-13
    0.22187E+01,    0.40087E+02,    0.64879E-14
    0.17553E+01,    0.39871E+02,    0.50105E-14
    0.14029E+01,    0.39281E+02,    0.48913E-14
    0.26501E+01,    0.40222E+02,    0.76916E-14
    0.25000E+01,    0.40174E+02,    0.75971E-14
    0.20078E+01,    0.39719E+02,    0.57775E-14
    0.19117E+01,    0.39873E+02,    0.54476E-14
    0.19025E+01,    0.39772E+02,    0.58282E-14
    0.22304E+01,    0.40019E+02,    0.65478E-14
    0.24727E+01,    0.39770E+02,    0.69722E-14
    0.27719E+01,    0.40253E+02,    0.80854E-14
    0.28865E+01,    0.40291E+02,    0.86117E-14
    0.28458E+01,    0.40242E+02,    0.83752E-14
    0.31145E+01,    0.40364E+02,    0.91568E-14
    0.29605E+01,    0.40267E+02,    0.85803E-14
    0.30052E+01,    0.40313E+02,    0.89294E-14
    0.30703E+01,    0.40303E+02,    0.90224E-14
    0.31095E+01,    0.40246E+02,    0.88432E-14
    0.29656E+01,    0.40192E+02,    0.88049E-14
    0.31871E+01,    0.39945E+02,    0.92211E-14
    0.31038E+01,    0.40161E+02,    0.91584E-14
    0.30306E+01,    0.40131E+02,    0.84887E-14
    0.30664E+01,    0.39928E+02,    0.84975E-14
    0.30001E+01,    0.40027E+02,    0.86568E-14
    0.66365E+01,    0.41498E+02,    0.17523E-13
    0.64719E+01,    0.41446E+02,    0.17274E-13
    0.63738E+01,    0.41562E+02,    0.17190E-13
    0.64214E+01,    0.41688E+02,    0.17632E-13
    0.71372E+01,    0.41613E+02,    0.18227E-13
    0.69508E+01,    0.41556E+02,    0.18082E-13
    0.92008E+01,    0.45668E+02,    0.26636E-13
    0.92655E+01,    0.45634E+02,    0.26684E-13
    0.92403E+01,    0.45567E+02,    0.26355E-13
    0.91350E+01,    0.45622E+02,    0.26979E-13
    0.91572E+01,    0.45564E+02,    0.26626E-13
    0.93568E+01,    0.44972E+02,    0.25229E-13
    0.93122E+01,    0.44847E+02,    0.24612E-13
    0.91356E+01,    0.45229E+02,    0.25680E-13
    0.92359E+01,    0.45178E+02,    0.25746E-13
    0.92281E+01,    0.45069E+02,    0.25106E-13
    0.97326E+01,    0.46591E+02,    0.27361E-13
    0.99297E+01,    0.46736E+02,    0.27469E-13
    0.98517E+01,    0.46792E+02,    0.27466E-13
    0.99198E+01,    0.46597E+02,    0.26939E-13
    0.98235E+01,    0.46542E+02,    0.27374E-13
    0.88289E+01,    0.44647E+02,    0.24973E-13
    0.87665E+01,    0.44682E+02,    0.24958E-13
    0.87666E+01,    0.44747E+02,    0.25322E-13
    0.89018E+01,    0.44691E+02,    0.24795E-13
    0.88159E+01,    0.44803E+02,    0.25303E-13
    0.88888E+01,    0.44781E+02,    0.25132E-13
    0.10626E+01,    0.60077E+02,    0.32057E-14
    0.22144E+01,    0.60726E+02,    0.69925E-14
    0.22659E+01,    0.60363E+02,    0.67236E-14
    0.42679E+01,    0.59192E+02,    0.12724E-13
    0.43349E+01,    0.59192E+02,    0.12671E-13
    0.47985E+01,    0.59237E+02,    0.13486E-13
    0.49176E+01,    0.59234E+02,    0.13620E-13
    0.47860E+01,    0.59458E+02,    0.13226E-13
    0.47253E+01,    0.59342E+02,    0.13016E-13
    0.49707E+01,    0.59480E+02,    0.13163E-13
    0.50290E+01,    0.59362E+02,    0.13680E-13
    0.41168E+01,    0.59297E+02,    0.12007E-13
    0.41560E+01,    0.59233E+02,    0.12166E-13
    0.42189E+01,    0.59244E+02,    0.12208E-13
    0.32482E+01,    0.59764E+02,    0.91381E-14
    0.37411E+01,    0.60698E+02,    0.10668E-13
    0.39814E+01,    0.60655E+02,    0.11268E-13
    0.39887E+01,    0.60372E+02,    0.10431E-13
    0.36206E+01,    0.60446E+02,    0.10007E-13
    0.37464E+01,    0.60284E+02,    0.10653E-13
    0.42488E+01,    0.59891E+02,    0.11754E-13
    0.44425E+01,    0.60077E+02,    0.11655E-13
    0.45928E+01,    0.59978E+02,    0.12560E-13
    0.44810E+01,    0.59748E+02,    0.11975E-13
    0.43160E+01,    0.59728E+02,    0.11911E-13
    0.40604E+01,    0.59628E+02,    0.11189E-13
    0.12143E+01,    0.62063E+02,    0.84894E-14
    0.15816E+01,    0.61878E+02,    0.92296E-14
    0.15044E+01,    0.61503E+02,    0.72553E-14
    0.12031E+01,    0.61351E+02,    0.72739E-14
    0.84477E+00,    0.61814E+02,    0.83950E-14
    0.91080E+00,    0.61476E+02,    0.65613E-14
    0.11831E+01,    0.61050E+02,    0.54597E-14
    0.14007E+01,    0.60929E+02,    0.62374E-14
    0.94450E+00,    0.60945E+02,    0.54802E-14
    0.88217E+00,    0.60755E+02,    0.43159E-14
    0.97394E+00,    0.60631E+02,    0.38710E-14
    0.81579E+00,    0.60195E+02,    0.26624E-14
    0.77275E+01,    0.57492E+02,    0.19893E-13
    0.75416E+01,    0.57740E+02,    0.19918E-13
    0.77763E+01,    0.57831E+02,    0.19265E-13
    0.78829E+01,    0.57679E+02,    0.20334E-13
    0.73719E+01,    0.57511E+02,    0.20242E-13
    0.74950E+01,    0.57568E+02,    0.19853E-13
    0.75744E+01,    0.57472E+02,    0.20473E-13
    0.73509E+01,    0.57403E+02,    0.20252E-13
    0.74119E+01,    0.57337E+02,    0.20657E-13
    0.75122E+01,    0.57349E+02,    0.20314E-13
    0.68449E+01,    0.58765E+02,    0.17398E-13
    0.68419E+01,    0.58546E+02,    0.17359E-13
    0.67355E+01,    0.57880E+02,    0.19084E-13
    0.67118E+01,    0.57784E+02,    0.18988E-13
    0.68281E+01,    0.57700E+02,    0.19292E-13
    0.67615E+01,    0.57700E+02,    0.19481E-13
    0.69028E+01,    0.58009E+02,    0.18997E-13
    0.70733E+01,    0.58074E+02,    0.18369E-13
    0.71678E+01,    0.57960E+02,    0.19388E-13
    0.68922E+01,    0.57789E+02,    0.19304E-13
    0.68494E+01,    0.57885E+02,    0.18797E-13
    0.64758E+01,    0.57787E+02,    0.19180E-13
    0.64837E+01,    0.57891E+02,    0.18818E-13
    0.64565E+01,    0.57958E+02,    0.18518E-13
    0.65142E+01,    0.57995E+02,    0.18416E-13
    0.65834E+01,    0.57940E+02,    0.18779E-13
    0.65613E+01,    0.57874E+02,    0.18714E-13
    0.61895E+01,    0.58280E+02,    0.17595E-13
    0.62544E+01,    0.58301E+02,    0.17319E-13
    0.61177E+01,    0.58331E+02,    0.17282E-13
    0.62754E+01,    0.58423E+02,    0.17430E-13
    0.60997E+01,    0.59246E+02,    0.15525E-13
    0.59152E+01,    0.59082E+02,    0.15627E-13
    0.59761E+01,    0.58901E+02,    0.16061E-13
    0.52606E+01,    0.58656E+02,    0.15594E-13
    0.52536E+01,    0.58767E+02,    0.15265E-13
    0.52250E+01,    0.58711E+02,    0.15217E-13
    0.57612E+01,    0.58331E+02,    0.16906E-13
    0.58205E+01,    0.58359E+02,    0.16694E-13
    0.58083E+01,    0.58450E+02,    0.16688E-13
    0.56936E+01,    0.58378E+02,    0.16812E-13
    0.69741E+01,    0.57731E+02,    0.19557E-13
    0.70856E+01,    0.57776E+02,    0.19044E-13
    0.69444E+01,    0.57617E+02,    0.19487E-13
    0.69745E+01,    0.57534E+02,    0.19980E-13
    0.70491E+01,    0.57508E+02,    0.19955E-13
    0.51566E+01,    0.58954E+02,    0.14360E-13
    0.52203E+01,    0.58890E+02,    0.14975E-13
    0.51980E+01,    0.58817E+02,    0.14773E-13
    0.50622E+01,    0.58790E+02,    0.14667E-13
    0.51334E+01,    0.58782E+02,    0.15024E-13
    0.47144E+01,    0.58973E+02,    0.14052E-13
    0.45949E+01,    0.59030E+02,    0.13494E-13
    0.46587E+01,    0.59040E+02,    0.13432E-13
    0.49446E+01,    0.58844E+02,    0.14397E-13
    0.50301E+01,    0.58848E+02,    0.14436E-13
    0.50669E+01,    0.58927E+02,    0.14621E-13
    0.60865E+01,    0.58099E+02,    0.18022E-13
    0.61550E+01,    0.58087E+02,    0.17866E-13
    0.61828E+01,    0.58024E+02,    0.18040E-13
    0.62483E+01,    0.41689E+02,    0.17305E-13
    0.61866E+01,    0.41715E+02,    0.17590E-13
    0.62644E+01,    0.41565E+02,    0.17406E-13
    0.61818E+01,    0.41504E+02,    0.16881E-13
    0.60922E+01,    0.41578E+02,    0.17040E-13
    0.61130E+01,    0.41665E+02,    0.17292E-13
    0.64778E+01,    0.42213E+02,    0.19176E-13
    0.65685E+01,    0.42292E+02,    0.19156E-13
    0.65451E+01,    0.42232E+02,    0.19015E-13
    0.63776E+01,    0.42129E+02,    0.18924E-13
    0.64886E+01,    0.42109E+02,    0.18812E-13
    0.64493E+01,    0.42148E+02,    0.18819E-13
    0.63503E+01,    0.42066E+02,    0.18433E-13
    0.64683E+01,    0.42036E+02,    0.18567E-13
    0.64017E+01,    0.42012E+02,    0.18442E-13
    0.64125E+01,    0.41882E+02,    0.18255E-13
    0.63747E+01,    0.41950E+02,    0.18121E-13
    0.63404E+01,    0.41829E+02,    0.17802E-13
    0.62685E+01,    0.41870E+02,    0.17877E-13
    0.62944E+01,    0.41940E+02,    0.18128E-13
    0.44894E+01,    0.40913E+02,    0.13162E-13
    0.49442E+01,    0.41157E+02,    0.14400E-13
    0.48437E+01,    0.41083E+02,    0.14282E-13
    0.49190E+01,    0.41086E+02,    0.14272E-13
    0.48022E+01,    0.41017E+02,    0.13893E-13
    0.48334E+01,    0.40938E+02,    0.14065E-13
    0.47716E+01,    0.40855E+02,    0.13503E-13
    0.57020E+01,    0.41452E+02,    0.16329E-13
    0.57254E+01,    0.41520E+02,    0.16538E-13
    0.58064E+01,    0.41549E+02,    0.16688E-13
    0.57573E+01,    0.41384E+02,    0.16241E-13
    0.50289E+01,    0.41153E+02,    0.14449E-13
    0.52168E+01,    0.41114E+02,    0.14979E-13
    0.50643E+01,    0.41074E+02,    0.14625E-13
    0.51520E+01,    0.41049E+02,    0.14392E-13
    0.53266E+01,    0.41350E+02,    0.15487E-13
    0.52605E+01,    0.41344E+02,    0.15597E-13
    0.54244E+01,    0.41302E+02,    0.15508E-13
    0.54577E+01,    0.41250E+02,    0.15528E-13
    0.53566E+01,    0.41295E+02,    0.15499E-13
    0.53188E+01,    0.41235E+02,    0.15200E-13
    0.54561E+01,    0.41037E+02,    0.15059E-13
    0.54820E+01,    0.41128E+02,    0.15195E-13
    0.53525E+01,    0.41020E+02,    0.14949E-13
    0.53072E+01,    0.41102E+02,    0.14850E-13
    0.53529E+01,    0.41173E+02,    0.15232E-13
    0.54241E+01,    0.41182E+02,    0.15280E-13
    0.72419E+01,    0.42317E+02,    0.19582E-13
    0.74758E+01,    0.42426E+02,    0.19911E-13
    0.74936E+01,    0.42270E+02,    0.19749E-13
    0.73526E+01,    0.42213E+02,    0.19546E-13
    0.75690E+01,    0.42723E+02,    0.20853E-13
    0.75143E+01,    0.42634E+02,    0.20286E-13
    0.73771E+01,    0.42732E+02,    0.20579E-13
    0.74068E+01,    0.42651E+02,    0.20637E-13
    0.67867E+01,    0.42304E+02,    0.19535E-13
    0.68789E+01,    0.42317E+02,    0.19352E-13
    0.68997E+01,    0.42403E+02,    0.19725E-13
    0.67385E+01,    0.42376E+02,    0.19449E-13
    0.67624E+01,    0.42445E+02,    0.19971E-13
    0.68314E+01,    0.42459E+02,    0.19800E-13
    0.81115E+01,    0.43310E+02,    0.21942E-13
    0.81644E+01,    0.43209E+02,    0.21991E-13
    0.80429E+01,    0.43096E+02,    0.21407E-13
    0.79062E+01,    0.43132E+02,    0.21743E-13
    0.78850E+01,    0.43246E+02,    0.21892E-13
    0.79689E+01,    0.43311E+02,    0.22188E-13
    0.77896E+01,    0.56477E+02,    0.23022E-13
    0.77100E+01,    0.56569E+02,    0.22400E-13
    0.77731E+01,    0.56544E+02,    0.22478E-13
    0.79004E+01,    0.56496E+02,    0.22801E-13
    0.78538E+01,    0.56450E+02,    0.22792E-13
    0.75709E+01,    0.57084E+02,    0.21333E-13
    0.75062E+01,    0.57175E+02,    0.20804E-13
    0.75633E+01,    0.57256E+02,    0.20912E-13
    0.76835E+01,    0.57238E+02,    0.20648E-13
    0.76918E+01,    0.57115E+02,    0.21065E-13
    0.83961E+01,    0.56919E+02,    0.21530E-13
    0.80652E+01,    0.56924E+02,    0.21424E-13
    0.81857E+01,    0.56822E+02,    0.21971E-13
    0.81349E+01,    0.56696E+02,    0.21956E-13
    0.79679E+01,    0.56604E+02,    0.22294E-13
    0.79920E+01,    0.56684E+02,    0.22204E-13
    0.86899E+01,    0.56424E+02,    0.22304E-13
    0.88417E+01,    0.56579E+02,    0.22468E-13
    0.87665E+01,    0.56821E+02,    0.21284E-13
    0.85242E+01,    0.56803E+02,    0.21976E-13
    0.90714E+01,    0.54521E+02,    0.26350E-13
    0.90339E+01,    0.54595E+02,    0.26186E-13
    0.85240E+01,    0.55464E+02,    0.24762E-13
    0.86165E+01,    0.55758E+02,    0.24243E-13
    0.85482E+01,    0.55702E+02,    0.24165E-13
    0.90722E+01,    0.55201E+02,    0.24943E-13
    0.90918E+01,    0.55311E+02,    0.24416E-13
    0.89240E+01,    0.55066E+02,    0.25376E-13
    0.89517E+01,    0.55155E+02,    0.25127E-13
    0.88465E+01,    0.55030E+02,    0.25477E-13
    0.87909E+01,    0.55885E+02,    0.23508E-13
    0.11231E+02,    0.54991E+02,    0.23715E-13
    0.11323E+02,    0.55575E+02,    0.22327E-13
    0.10844E+02,    0.55823E+02,    0.23151E-13
    0.99519E+01,    0.53887E+02,    0.26525E-13
    0.98263E+01,    0.53792E+02,    0.26509E-13
    0.92914E+01,    0.54054E+02,    0.26973E-13
    0.94275E+01,    0.53702E+02,    0.27413E-13
    0.10170E+02,    0.50247E+02,    0.29322E-13
