X, Y, corriente
9.76965, 47.8506, 3.03765e-12
9.76083, 47.8108, 3.10197e-12
9.77408, 47.8707, 3.01569e-12
9.7859, 47.9257, 2.93063e-12
9.79844, 47.9858, 2.84398e-12
9.78696, 47.9307, 2.93059e-12
9.80143, 48.0089, 2.81196e-12
9.81062, 48.0459, 2.75795e-12
9.81946, 48.091, 2.69395e-12
9.81161, 48.051, 2.75791e-12
9.82339, 48.1112, 2.67183e-12
9.83386, 48.1665, 2.58606e-12
9.84492, 48.2269, 2.49955e-12
9.83479, 48.1715, 2.58601e-12
9.84734, 48.25, 2.46737e-12
9.85562, 48.2873, 2.41278e-12
9.86335, 48.3326, 2.34809e-12
9.85649, 48.2923, 2.41274e-12
9.86808, 48.371, 2.29348e-12
9.87589, 48.4084, 2.23945e-12
9.88307, 48.4537, 2.17478e-12
9.8767, 48.4134, 2.23941e-12
9.88625, 48.474, 2.15292e-12
9.89468, 48.5297, 2.06587e-12
9.9013, 48.5751, 2.001e-12
9.89543, 48.5347, 2.06583e-12
9.90508, 48.6137, 1.94594e-12
9.91198, 48.6512, 1.89135e-12
9.91804, 48.6967, 1.82646e-12
9.91267, 48.6563, 1.8913e-12
9.92135, 48.7353, 1.77149e-12
9.92778, 48.7729, 1.71662e-12
9.93328, 48.8186, 1.65133e-12
9.92841, 48.778, 1.71657e-12
9.93612, 48.8572, 1.59636e-12
9.94209, 48.8949, 1.54183e-12
9.94703, 48.9405, 1.47612e-12
9.94266, 48.9, 1.54179e-12
9.9494, 48.9792, 1.42081e-12
9.95491, 49.017, 1.36603e-12
9.96075, 49.0781, 1.2782e-12
9.95541, 49.022, 1.36599e-12
9.96122, 49.0832, 1.27815e-12
9.96622, 49.1392, 1.19028e-12
9.97004, 49.185, 1.12482e-12
9.96666, 49.1443, 1.19023e-12
9.97603, 49.2616, 1.01447e-12
9.97172, 49.2055, 1.10237e-12
9.98038, 49.3228, 9.264e-13
9.97641, 49.2667, 1.01442e-12
9.98023, 49.3461, 8.9333e-13
9.98434, 49.384, 8.38101e-13
9.98704, 49.4299, 7.72533e-13
9.98466, 49.3891, 8.38057e-13
9.98822, 49.4504, 7.49992e-13
9.99115, 49.5066, 6.61751e-13
9.99399, 49.5679, 5.73436e-13
9.9914, 49.5117, 6.61707e-13
9.99421, 49.573, 5.73391e-13
9.99645, 49.6292, 4.85346e-13
9.99854, 49.6906, 3.97058e-13
9.99664, 49.6344, 4.85302e-13
9.9987, 49.6957, 3.97014e-13
10.0002, 49.7519, 3.0884e-13
9.9991, 49.7752, 2.75654e-13
10.0016, 49.8133, 2.20714e-13
10.0003, 49.8366, 1.87477e-13
10.0025, 49.8747, 1.32586e-13
10.003, 49.9206, 6.70536e-14
10.0026, 49.8798, 1.32542e-13
10.0015, 49.9593, 1.1095e-14
10.0033, 49.9974, 4.45764e-14
8.64776, 55.0282, 7.1894e-12
8.66434, 54.9995, 7.14324e-12
8.68601, 54.9584, 7.0868e-12
8.69485, 54.9463, 7.06764e-12
8.58145, 55.1405, 7.34677e-12
8.61023, 55.0922, 7.27176e-12
8.61283, 55.0878, 7.27172e-12
8.64131, 55.0393, 7.19951e-12
8.76485, 54.8212, 6.89824e-12
8.79183, 54.7718, 6.8221e-12
8.79792, 54.7605, 6.81274e-12
8.81362, 54.7314, 6.7654e-12
8.72016, 54.9015, 7.01192e-12
8.71121, 54.914, 7.0308e-12
8.7462, 54.8514, 6.93632e-12
8.75489, 54.8392, 6.91723e-12
8.38643, 55.4529, 7.78893e-12
8.41697, 55.4057, 7.71573e-12
8.42388, 55.3948, 7.70689e-12
8.44168, 55.3669, 7.66212e-12
8.31888, 55.5554, 7.93442e-12
8.35, 55.5085, 7.86244e-12
8.35704, 55.4978, 7.85232e-12
8.37518, 55.4701, 7.80741e-12
8.5323, 55.2185, 7.45915e-12
8.52572, 55.2292, 7.46697e-12
8.55374, 55.1865, 7.4121e-12
8.57085, 55.1581, 7.36453e-12
8.46915, 55.3235, 7.60501e-12
8.4596, 55.3355, 7.62512e-12
8.49762, 55.2747, 7.53095e-12
8.5069, 55.2629, 7.51346e-12
9.10693, 54.1348, 5.93077e-12
9.10215, 54.1493, 5.95087e-12
9.13019, 54.0831, 5.85249e-12
9.1378, 54.0702, 5.83325e-12
9.04399, 54.2747, 6.12787e-12
9.06789, 54.2237, 6.04969e-12
9.07652, 54.2051, 6.02925e-12
9.09364, 54.168, 5.97095e-12
9.1952, 53.9389, 5.65421e-12
9.21721, 53.8871, 5.57331e-12
9.22217, 53.8753, 5.56318e-12
9.23494, 53.8447, 5.51346e-12
9.1586, 54.0232, 5.77272e-12
9.15092, 54.0365, 5.79346e-12
9.17392, 53.9881, 5.72374e-12
9.18706, 53.9578, 5.67436e-12
8.88053, 54.6046, 6.59312e-12
8.90628, 54.5546, 6.51679e-12
8.91885, 54.5262, 6.47816e-12
8.92708, 54.5137, 6.45935e-12
8.82697, 54.7065, 6.73732e-12
8.84248, 54.6772, 6.68973e-12
8.85568, 54.6522, 6.65948e-12
8.87102, 54.6229, 6.61338e-12
8.99086, 54.3853, 6.28462e-12
9.01538, 54.3347, 6.20568e-12
9.01759, 54.3301, 6.20564e-12
9.04181, 54.2793, 6.12791e-12
8.93981, 54.4884, 6.42954e-12
8.95461, 54.4588, 6.38099e-12
8.96378, 54.4404, 6.36137e-12
8.98861, 54.3899, 6.28466e-12
7.46502, 56.6588, 9.50095e-12
7.49216, 56.6283, 9.45155e-12
7.5114, 56.6039, 9.41935e-12
7.5225, 56.5938, 9.40364e-12
7.5563, 56.555, 9.35258e-12
7.54501, 56.5655, 9.369e-12
7.39176, 56.7375, 9.61705e-12
7.38275, 56.7499, 9.63164e-12
7.43436, 56.693, 9.55004e-12
7.42288, 56.7032, 9.56638e-12
7.64923, 56.4464, 9.19517e-12
7.6266, 56.4705, 9.22573e-12
7.687, 56.4013, 9.12695e-12
7.66458, 56.4255, 9.17007e-12
7.71044, 56.3704, 9.08629e-12
7.72122, 56.3599, 9.06988e-12
7.59638, 56.5085, 9.28471e-12
7.58515, 56.519, 9.30183e-12
7.15429, 56.9916, 9.97118e-12
7.12994, 57.014, 1.00034e-11
7.18297, 56.9621, 9.93271e-12
7.17113, 56.9719, 9.94735e-12
7.22091, 56.9203, 9.86947e-12
7.23243, 56.9107, 9.8537e-12
7.10945, 57.0372, 1.00328e-11
7.08503, 57.0594, 1.00726e-11
7.32371, 56.8139, 9.72038e-12
7.29992, 56.8369, 9.75117e-12
7.35536, 56.7773, 9.6701e-12
7.33072, 56.8064, 9.71173e-12
7.25195, 56.8902, 9.83078e-12
7.2747, 56.8662, 9.7911e-12
8.10877, 55.8579, 8.36258e-12
8.14158, 55.8122, 8.29195e-12
8.15818, 55.7859, 8.25635e-12
8.16816, 55.7747, 8.23908e-12
8.03627, 55.9569, 8.50234e-12
8.06965, 55.9116, 8.43278e-12
8.07721, 55.9013, 8.42349e-12
8.09669, 55.8745, 8.3792e-12
8.26596, 55.6308, 8.04012e-12
8.25878, 55.6443, 8.05909e-12
8.29771, 55.5839, 7.96928e-12
8.30742, 55.5725, 7.95113e-12
8.19774, 55.7326, 8.18265e-12
8.18761, 55.7442, 8.20311e-12
8.2196, 55.7013, 8.13993e-12
8.23841, 55.674, 8.09505e-12
7.77308, 56.2965, 8.98544e-12
7.80837, 56.2527, 8.91773e-12
7.82639, 56.2274, 8.88338e-12
7.83698, 56.2167, 8.86637e-12
7.86883, 56.1763, 8.81288e-12
7.85808, 56.1873, 8.83343e-12
7.73918, 56.3381, 9.04565e-12
7.7601, 56.3124, 9.00319e-12
7.96256, 56.0551, 8.64209e-12
7.99649, 56.0102, 8.57375e-12
8.00419, 55.9999, 8.56401e-12
8.02399, 55.9734, 8.52079e-12
7.91741, 56.114, 8.72154e-12
7.89589, 56.139, 8.76346e-12
7.95477, 56.0653, 8.64993e-12
7.93341, 56.0904, 8.69465e-12
9.91267, 51.3437, 1.9721e-12
9.92007, 51.2879, 1.88553e-12
9.92169, 51.2752, 1.87422e-12
9.92585, 51.2424, 1.82055e-12
9.89543, 51.4653, 2.14572e-12
9.90351, 51.4096, 2.0592e-12
9.90423, 51.4045, 2.05916e-12
9.91198, 51.3488, 1.97214e-12
9.94266, 51.1, 1.62395e-12
9.94869, 51.0441, 1.53643e-12
9.95, 51.0313, 1.52555e-12
9.95335, 50.9984, 1.47139e-12
9.92933, 51.2143, 1.78702e-12
9.93328, 51.1814, 1.73294e-12
9.93659, 51.1534, 1.69965e-12
9.94034, 51.1205, 1.64601e-12
9.83867, 51.7981, 2.61901e-12
9.83757, 51.8133, 2.64007e-12
9.84717, 51.7605, 2.56526e-12
9.85293, 51.7279, 2.51231e-12
9.81161, 51.949, 2.83217e-12
9.82242, 51.8938, 2.74685e-12
9.82657, 51.863, 2.70458e-12
9.83098, 51.8487, 2.68333e-12
9.8767, 51.5866, 2.31827e-12
9.88547, 51.531, 2.23237e-12
9.88849, 51.5001, 2.18906e-12
9.89237, 51.4856, 2.16802e-12
9.85779, 51.7001, 2.47915e-12
9.86335, 51.6674, 2.42615e-12
9.86803, 51.6395, 2.3937e-12
9.87339, 51.6069, 2.3407e-12
9.99716, 50.3502, 5.4928e-13
9.99854, 50.3094, 4.83885e-13
9.99775, 50.2783, 4.39894e-13
9.99982, 50.2635, 4.18508e-13
9.99115, 50.4576, 7.03338e-13
9.99211, 50.4729, 7.24991e-13
9.99483, 50.4115, 6.36986e-13
9.99645, 50.3708, 5.71723e-13
10.0005, 50.2352, 3.84828e-13
10.0013, 50.2021, 3.30615e-13
10.0031, 50.0691, 1.43532e-13
10.0011, 50.1021, 1.87129e-13
10.0033, 50.0026, 4.46198e-14
10.0032, 50.0588, 1.32299e-13
10.0018, 50.1739, 2.96985e-13
10.0023, 50.1408, 2.42697e-13
9.96666, 50.8557, 1.27397e-12
9.97131, 50.7996, 1.18654e-12
9.97409, 50.7638, 1.14201e-12
9.97125, 50.7789, 1.16453e-12
9.95834, 50.9472, 1.40463e-12
9.95523, 50.9623, 1.42739e-12
9.96186, 50.8909, 1.31773e-12
9.96485, 50.8762, 1.29647e-12
9.98466, 50.6109, 9.23034e-13
9.98794, 50.5547, 8.35353e-13
9.98902, 50.5342, 8.13011e-13
9.99115, 50.4934, 7.47398e-13
9.97657, 50.7074, 1.05497e-12
9.97929, 50.6926, 1.03342e-12
9.98122, 50.6644, 9.99904e-13
9.98335, 50.6314, 9.45416e-13
9.46835, 53.2222, 4.64092e-12
9.46503, 53.2371, 4.66141e-12
9.48227, 53.1863, 4.58859e-12
9.49275, 53.1549, 4.53801e-12
9.41943, 53.3676, 4.84685e-12
9.43823, 53.3146, 4.7639e-12
9.44245, 53.3025, 4.75294e-12
9.45332, 53.2712, 4.70277e-12
9.537, 53.0186, 4.35038e-12
9.55383, 52.9649, 4.26846e-12
9.56135, 52.9348, 4.22694e-12
9.56732, 52.921, 4.206e-12
9.50164, 53.1281, 4.50646e-12
9.51193, 53.0966, 4.45528e-12
9.52066, 53.0697, 4.42313e-12
9.53075, 53.0382, 4.37226e-12
9.2891, 53.712, 5.33377e-12
9.30983, 53.6597, 5.25361e-12
9.3145, 53.6478, 5.24308e-12
9.32651, 53.6169, 5.19216e-12
9.24578, 53.8186, 5.48336e-12
9.25835, 53.788, 5.43488e-12
9.26903, 53.7618, 5.40362e-12
9.28142, 53.7311, 5.35538e-12
9.38642, 53.4536, 4.96893e-12
9.38273, 53.4685, 4.98833e-12
9.40384, 53.4108, 4.90621e-12
9.41771, 53.3724, 4.84689e-12
9.33671, 53.5905, 5.16071e-12
9.34853, 53.5596, 5.11137e-12
9.36339, 53.5156, 5.04991e-12
9.37019, 53.5022, 5.03049e-12
9.73323, 52.3089, 3.34412e-12
9.74606, 52.2541, 3.25834e-12
9.74892, 52.2416, 3.2476e-12
9.75628, 52.2093, 3.19522e-12
9.70416, 52.4281, 3.51299e-12
9.71766, 52.3735, 3.42874e-12
9.72249, 52.3535, 3.40715e-12
9.73204, 52.3138, 3.34416e-12
9.79158, 52.039, 2.96059e-12
9.78901, 52.0513, 2.97134e-12
9.801, 52.0016, 2.90687e-12
9.80756, 51.9692, 2.85392e-12
9.76249, 52.1817, 3.1621e-12
9.76965, 52.1494, 3.10929e-12
9.77789, 52.1036, 3.04524e-12
9.78265, 52.0894, 3.02515e-12
9.61505, 52.7538, 3.97533e-12
9.61247, 52.7688, 3.9962e-12
9.63049, 52.6993, 3.89209e-12
9.63612, 52.6853, 3.87131e-12
9.5822, 52.8718, 4.14243e-12
9.57621, 52.886, 4.16384e-12
9.59664, 52.8172, 4.05963e-12
9.60244, 52.8034, 4.03928e-12
9.67974, 52.517, 3.63934e-12
9.67752, 52.5321, 3.66043e-12
9.68908, 52.4876, 3.59707e-12
9.70292, 52.4331, 3.51303e-12
9.64979, 52.6358, 3.80694e-12
9.64415, 52.6501, 3.82887e-12
9.6618, 52.5914, 3.74466e-12
9.67233, 52.552, 3.68179e-12
0.0330937, 39.9984, 1.44773e-11
0.0485337, 39.9985, 1.44763e-11
0.002604, 39.9967, 1.44762e-11
0.018229, 39.9967, 1.44761e-11
0.155925, 39.9996, 1.44706e-11
0.173851, 39.9982, 1.44715e-11
0.133033, 39.9976, 1.44725e-11
0.150885, 39.9979, 1.44706e-11
0.0893197, 39.9971, 1.44733e-11
0.0639733, 39.9985, 1.44751e-11
0.120199, 39.9974, 1.44725e-11
0.1046, 39.9989, 1.44743e-11
0.194404, 39.9986, 1.44711e-11
0.212552, 40.0006, 1.44699e-11
0.235218, 39.9995, 1.44671e-11
0.22254, 40.0009, 1.44702e-11
0.255768, 40, 1.44658e-11
0.273903, 40.0021, 1.44631e-11
0.296576, 40.0011, 1.44647e-11
0.283889, 40.0024, 1.44629e-11
0.357923, 40.0031, 1.4464e-11
0.345228, 40.0043, 1.44632e-11
0.317122, 40.0017, 1.44624e-11
0.335244, 40.004, 1.44637e-11
0.419256, 40.0055, 1.44565e-11
0.406554, 40.0066, 1.44566e-11
0.378464, 40.0039, 1.44606e-11
0.396571, 40.0062, 1.44577e-11
0.439793, 40.0064, 1.44548e-11
0.457885, 40.0089, 1.44533e-11
0.480573, 40.0082, 1.44505e-11
0.467865, 40.0093, 1.44532e-11
0.501104, 40.0093, 1.44508e-11
0.519181, 40.0119, 1.44476e-11
0.541872, 40.0114, 1.4446e-11
0.529157, 40.0124, 1.44498e-11
0.562396, 40.0125, 1.44453e-11
0.580457, 40.0152, 1.44407e-11
0.603151, 40.0149, 1.44377e-11
0.59043, 40.0158, 1.44395e-11
0.623668, 40.0162, 1.44358e-11
0.641711, 40.019, 1.44356e-11
0.664407, 40.0188, 1.44342e-11
0.65168, 40.0196, 1.44353e-11
0.725638, 40.023, 1.44266e-11
0.712907, 40.0238, 1.44289e-11
0.684916, 40.0202, 1.44313e-11
0.702941, 40.0231, 1.44295e-11
0.746139, 40.0246, 1.44229e-11
0.764146, 40.0276, 1.44194e-11
0.786842, 40.0277, 1.44172e-11
0.774106, 40.0284, 1.4418e-11
0.807333, 40.0293, 1.44156e-11
0.82532, 40.0325, 1.44107e-11
0.848016, 40.0327, 1.44045e-11
0.835276, 40.0333, 1.44075e-11
0.909159, 40.0381, 1.43965e-11
0.896415, 40.0386, 1.43976e-11
0.868496, 40.0345, 1.44049e-11
0.886464, 40.0377, 1.43985e-11
0.970266, 40.0439, 1.43874e-11
0.95752, 40.0443, 1.43909e-11
0.929627, 40.04, 1.43957e-11
0.947575, 40.0434, 1.43909e-11
1.03134, 40.05, 1.43769e-11
1.01859, 40.0504, 1.43811e-11
0.990723, 40.0459, 1.43853e-11
1.00865, 40.0494, 1.43814e-11
1.05178, 40.0521, 1.43741e-11
1.06969, 40.0557, 1.43714e-11
1.09237, 40.0565, 1.43655e-11
1.07962, 40.0568, 1.43723e-11
1.1128, 40.0588, 1.43642e-11
1.13068, 40.0625, 1.43602e-11
1.15336, 40.0634, 1.43526e-11
1.14061, 40.0636, 1.43577e-11
1.21431, 40.0707, 1.43419e-11
1.20156, 40.0708, 1.43437e-11
1.17378, 40.0658, 1.43476e-11
1.19164, 40.0696, 1.43451e-11
1.27521, 40.0783, 1.43298e-11
1.26246, 40.0784, 1.43337e-11
1.23471, 40.0732, 1.43388e-11
1.25255, 40.0771, 1.43343e-11
1.2956, 40.0809, 1.43258e-11
1.31341, 40.085, 1.432e-11
1.33607, 40.0863, 1.43169e-11
1.32331, 40.0863, 1.43204e-11
1.39687, 40.0947, 1.43032e-11
1.38412, 40.0946, 1.4306e-11
1.35644, 40.0891, 1.43116e-11
1.37422, 40.0932, 1.4305e-11
1.41722, 40.0976, 1.42994e-11
1.43498, 40.1019, 1.42939e-11
1.45762, 40.1035, 1.42889e-11
1.44487, 40.1033, 1.42923e-11
1.47796, 40.1065, 1.42842e-11
1.49569, 40.1108, 1.42799e-11
1.51832, 40.1126, 1.42755e-11
1.50557, 40.1123, 1.42776e-11
1.53863, 40.1157, 1.42728e-11
1.55634, 40.1202, 1.42641e-11
1.57896, 40.1221, 1.42557e-11
1.56621, 40.1218, 1.42627e-11
1.59925, 40.1254, 1.4252e-11
1.61693, 40.1299, 1.42475e-11
1.63954, 40.132, 1.42437e-11
1.62679, 40.1316, 1.42447e-11
1.70006, 40.1422, 1.4225e-11
1.68731, 40.1417, 1.42309e-11
1.65981, 40.1354, 1.42391e-11
1.67746, 40.1401, 1.42328e-11
1.76051, 40.1528, 1.42116e-11
1.74777, 40.1523, 1.42151e-11
1.72031, 40.1457, 1.4222e-11
1.73793, 40.1505, 1.42171e-11
1.78074, 40.1565, 1.42076e-11
1.79833, 40.1614, 1.42012e-11
1.8209, 40.1638, 1.41934e-11
1.80816, 40.1632, 1.41981e-11
1.84111, 40.1676, 1.41913e-11
1.85867, 40.1726, 1.41862e-11
1.88122, 40.1752, 1.41782e-11
1.86848, 40.1745, 1.41819e-11
1.9014, 40.1791, 1.41719e-11
1.91893, 40.1842, 1.41656e-11
1.94147, 40.1869, 1.41608e-11
1.92874, 40.1861, 1.41634e-11
2.00164, 40.199, 1.41429e-11
1.98892, 40.1981, 1.41463e-11
1.96163, 40.1909, 1.41537e-11
1.97913, 40.1962, 1.41483e-11
2.02178, 40.2031, 1.4135e-11
2.03924, 40.2085, 1.41303e-11
2.06174, 40.2115, 1.41272e-11
2.04902, 40.2105, 1.41295e-11
2.12177, 40.2243, 1.41039e-11
2.10905, 40.2233, 1.41075e-11
2.08185, 40.2157, 1.41179e-11
2.09928, 40.2212, 1.4112e-11
2.18171, 40.2375, 1.40826e-11
2.169, 40.2364, 1.40888e-11
2.14185, 40.2287, 1.4097e-11
2.15925, 40.2342, 1.40898e-11
2.24157, 40.2511, 1.40636e-11
2.22887, 40.2499, 1.40672e-11
2.20176, 40.242, 1.40771e-11
2.21913, 40.2477, 1.40708e-11
2.2616, 40.2557, 1.40573e-11
2.27893, 40.2615, 1.40513e-11
2.30134, 40.265, 1.40457e-11
2.28865, 40.2638, 1.40492e-11
2.32134, 40.2698, 1.40412e-11
2.33864, 40.2756, 1.40319e-11
2.36103, 40.2793, 1.40217e-11
2.34835, 40.278, 1.40288e-11
2.381, 40.2842, 1.40179e-11
2.39826, 40.2902, 1.40073e-11
2.42063, 40.294, 1.3999e-11
2.40796, 40.2926, 1.4006e-11
2.48014, 40.309, 1.39785e-11
2.46748, 40.3075, 1.39827e-11
2.44057, 40.299, 1.39916e-11
2.45779, 40.3051, 1.39845e-11
2.50005, 40.3141, 1.39704e-11
2.51723, 40.3203, 1.39609e-11
2.53956, 40.3244, 1.39536e-11
2.5269, 40.3229, 1.39592e-11
2.59888, 40.3402, 1.39283e-11
2.58623, 40.3385, 1.39356e-11
2.55944, 40.3297, 1.395e-11
2.57658, 40.336, 1.39395e-11
2.6581, 40.3563, 1.39046e-11
2.64547, 40.3546, 1.39113e-11
2.61872, 40.3455, 1.39259e-11
2.63583, 40.352, 1.39141e-11
2.67791, 40.3618, 1.38988e-11
2.69498, 40.3683, 1.38897e-11
2.71723, 40.3728, 1.38824e-11
2.7046, 40.371, 1.38878e-11
2.737, 40.3784, 1.38744e-11
2.75403, 40.385, 1.38648e-11
2.77625, 40.3897, 1.38557e-11
2.76363, 40.3878, 1.38626e-11
2.83516, 40.4069, 1.38304e-11
2.82256, 40.4049, 1.38369e-11
2.79599, 40.3954, 1.3851e-11
2.81297, 40.4021, 1.38387e-11
2.89397, 40.4245, 1.38028e-11
2.88138, 40.4224, 1.38094e-11
2.85487, 40.4127, 1.38241e-11
2.87181, 40.4195, 1.38134e-11
2.91364, 40.4304, 1.3795e-11
2.93054, 40.4373, 1.3785e-11
2.95267, 40.4424, 1.37778e-11
2.94009, 40.4403, 1.37842e-11
2.9723, 40.4485, 1.37693e-11
2.98916, 40.4555, 1.37568e-11
3.01126, 40.4607, 1.37465e-11
2.99869, 40.4585, 1.37532e-11
3.03085, 40.4669, 1.37391e-11
3.04767, 40.474, 1.37287e-11
3.06973, 40.4793, 1.37182e-11
3.05718, 40.4771, 1.37249e-11
3.12809, 40.4984, 1.36906e-11
3.11556, 40.496, 1.36993e-11
3.08929, 40.4857, 1.37119e-11
3.10606, 40.4929, 1.37022e-11
3.18634, 40.5177, 1.3659e-11
3.17381, 40.5153, 1.36677e-11
3.14761, 40.5048, 1.36835e-11
3.16434, 40.5121, 1.36694e-11
3.20581, 40.5243, 1.36503e-11
3.22249, 40.5317, 1.36418e-11
3.24446, 40.5375, 1.36305e-11
3.23195, 40.535, 1.36386e-11
3.30246, 40.5575, 1.35982e-11
3.28997, 40.555, 1.36067e-11
3.2639, 40.5441, 1.36229e-11
3.28053, 40.5517, 1.361e-11
3.32185, 40.5644, 1.35899e-11
3.33844, 40.572, 1.35802e-11
3.36033, 40.578, 1.35665e-11
3.34786, 40.5753, 1.35761e-11
3.37969, 40.5849, 1.35576e-11
3.39623, 40.5927, 1.35461e-11
3.41808, 40.5988, 1.3533e-11
3.40562, 40.5961, 1.35404e-11
3.43739, 40.6058, 1.35226e-11
3.45389, 40.6137, 1.35129e-11
3.4757, 40.6199, 1.34997e-11
3.46326, 40.6171, 1.35063e-11
3.53319, 40.6414, 1.34646e-11
3.52077, 40.6386, 1.34753e-11
3.49497, 40.6271, 1.34929e-11
3.51141, 40.635, 1.3479e-11
3.59055, 40.6633, 1.3431e-11
3.57814, 40.6603, 1.34424e-11
3.55242, 40.6487, 1.34597e-11
3.56881, 40.6568, 1.34454e-11
3.64777, 40.6855, 1.34007e-11
3.63538, 40.6825, 1.34089e-11
3.60973, 40.6707, 1.34245e-11
3.62607, 40.6788, 1.34119e-11
3.6669, 40.693, 1.33928e-11
3.6832, 40.7013, 1.33774e-11
3.70486, 40.7081, 1.33675e-11
3.69248, 40.7049, 1.33724e-11
3.72394, 40.7157, 1.33565e-11
3.74018, 40.724, 1.33427e-11
3.7618, 40.731, 1.33292e-11
3.74945, 40.7278, 1.33373e-11
3.78084, 40.7387, 1.33192e-11
3.79703, 40.7472, 1.3307e-11
3.8186, 40.7542, 1.32925e-11
3.80627, 40.751, 1.3302e-11
3.87526, 40.7778, 1.32564e-11
3.86295, 40.7745, 1.32664e-11
3.83759, 40.7621, 1.3282e-11
3.85373, 40.7706, 1.32685e-11
3.8942, 40.7858, 1.32478e-11
3.91029, 40.7945, 1.32338e-11
3.93177, 40.8018, 1.32215e-11
3.91948, 40.7984, 1.32311e-11
3.95067, 40.8099, 1.32129e-11
3.9667, 40.8186, 1.31995e-11
3.98814, 40.8261, 1.31857e-11
3.97587, 40.8226, 1.31945e-11
4.04435, 40.8507, 1.31481e-11
4.03211, 40.8472, 1.31586e-11
4.00698, 40.8343, 1.31756e-11
4.02296, 40.8431, 1.31606e-11
4.06315, 40.859, 1.31365e-11
4.07907, 40.868, 1.31233e-11
4.10042, 40.8757, 1.31106e-11
4.08819, 40.8721, 1.31184e-11
4.11916, 40.8842, 1.31011e-11
4.13503, 40.8932, 1.30841e-11
4.15633, 40.901, 1.30713e-11
4.14412, 40.8973, 1.30821e-11
4.17502, 40.9096, 1.30626e-11
4.19083, 40.9187, 1.30475e-11
4.21208, 40.9267, 1.30334e-11
4.1999, 40.9229, 1.30425e-11
4.23071, 40.9354, 1.30242e-11
4.24647, 40.9446, 1.30118e-11
4.26767, 40.9527, 1.29944e-11
4.25552, 40.9489, 1.30048e-11
4.3231, 40.9791, 1.29556e-11
4.31097, 40.9751, 1.29644e-11
4.28625, 40.9615, 1.29838e-11
4.30195, 40.9708, 1.29698e-11
4.34163, 40.988, 1.29457e-11
4.35728, 40.9974, 1.29323e-11
4.37837, 41.0058, 1.29159e-11
4.36627, 41.0018, 1.2926e-11
4.39685, 41.0148, 1.29069e-11
4.41243, 41.0243, 1.28918e-11
4.43348, 41.0328, 1.28752e-11
4.4214, 41.0287, 1.28866e-11
4.48842, 41.0602, 1.2836e-11
4.47636, 41.056, 1.28469e-11
4.4519, 41.0419, 1.28647e-11
4.46742, 41.0516, 1.28492e-11
4.50678, 41.0694, 1.28252e-11
4.52224, 41.0791, 1.28104e-11
4.54319, 41.0879, 1.27958e-11
4.53115, 41.0837, 1.28046e-11
4.56149, 41.0973, 1.27847e-11
4.5769, 41.1071, 1.27705e-11
4.59778, 41.1159, 1.27536e-11
4.58578, 41.1116, 1.27642e-11
4.61603, 41.1254, 1.27432e-11
4.63138, 41.1353, 1.27273e-11
4.65221, 41.1443, 1.27104e-11
4.64023, 41.1399, 1.27206e-11
4.70646, 41.173, 1.26708e-11
4.69451, 41.1686, 1.268e-11
4.6704, 41.1539, 1.26997e-11
4.68568, 41.1639, 1.26844e-11
4.76053, 41.2021, 1.26267e-11
4.74861, 41.1975, 1.26378e-11
4.72459, 41.1827, 1.26586e-11
4.73981, 41.1928, 1.2644e-11
4.7786, 41.2119, 1.26164e-11
4.79376, 41.2221, 1.25979e-11
4.81443, 41.2315, 1.25839e-11
4.80253, 41.2268, 1.25917e-11
4.86814, 41.2612, 1.25391e-11
4.85627, 41.2565, 1.25521e-11
4.83243, 41.2414, 1.25733e-11
4.84753, 41.2516, 1.25565e-11
4.92167, 41.2912, 1.24954e-11
4.90983, 41.2864, 1.25052e-11
4.88608, 41.2712, 1.25292e-11
4.90112, 41.2815, 1.25131e-11
4.93955, 41.3013, 1.24842e-11
4.95452, 41.3118, 1.24653e-11
4.97501, 41.3216, 1.24476e-11
4.9632, 41.3167, 1.24604e-11
4.99283, 41.3318, 1.24371e-11
5.00774, 41.3423, 1.2421e-11
5.02817, 41.3522, 1.24044e-11
5.01639, 41.3474, 1.24155e-11
5.08113, 41.3833, 1.23569e-11
5.06938, 41.3783, 1.23672e-11
5.04593, 41.3626, 1.23925e-11
5.06077, 41.3732, 1.23738e-11
5.09883, 41.3937, 1.23437e-11
5.11361, 41.4045, 1.23289e-11
5.13391, 41.4146, 1.23112e-11
5.12219, 41.4096, 1.23213e-11
5.18649, 41.4463, 1.22655e-11
5.1748, 41.4412, 1.22765e-11
5.15154, 41.4252, 1.22986e-11
5.16625, 41.436, 1.22811e-11
5.20406, 41.4569, 1.22528e-11
5.2187, 41.4679, 1.22347e-11
5.23888, 41.4782, 1.22189e-11
5.22722, 41.4731, 1.22284e-11
5.29107, 41.5106, 1.21708e-11
5.27944, 41.5053, 1.21835e-11
5.25638, 41.489, 1.2207e-11
5.27096, 41.5, 1.21875e-11
5.34306, 41.5432, 1.2124e-11
5.33147, 41.5379, 1.21354e-11
5.3085, 41.5214, 1.21603e-11
5.32301, 41.5325, 1.21427e-11
5.39485, 41.5761, 1.20772e-11
5.38329, 41.5707, 1.20879e-11
5.36043, 41.5542, 1.21123e-11
5.37487, 41.5654, 1.20941e-11
5.41215, 41.5872, 1.20654e-11
5.42652, 41.5985, 1.20466e-11
5.44644, 41.6094, 1.20277e-11
