tita, campo[?]
54.130454, 1.165300e+00
54.363328, 1.165300e+00
54.479885, 1.155400e+00
54.716816, 1.155300e+00
54.833383, 1.145300e+00
55.066733, 1.145300e+00
55.187873, 1.135300e+00
55.420011, 1.135300e+00
55.536689, 1.125200e+00
55.771934, 1.125200e+00
55.889334, 1.115200e+00
56.123671, 1.115100e+00
56.241139, 1.104900e+00
56.478806, 1.104900e+00
56.596530, 1.094700e+00
56.829234, 1.094700e+00
56.948766, 1.084500e+00
57.128754, 1.084400e+00
57.247308, 1.079700e+00
57.247394, 1.077600e+00
57.365641, 1.074200e+00
57.533224, 1.074200e+00
57.651720, 1.063800e+00
57.824894, 1.063800e+00
57.941503, 1.057400e+00
57.943663, 1.060500e+00
58.123658, 1.057800e+00
58.124548, 1.049000e+00
58.302150, 1.049300e+00
58.303344, 1.046300e+00
58.417851, 1.043100e+00
58.593515, 1.043000e+00
58.707986, 1.032500e+00
58.878046, 1.032500e+00
58.996890, 1.026900e+00
58.997968, 1.028900e+00
59.111621, 1.022100e+00
59.293675, 1.022100e+00
59.413907, 1.011500e+00
59.646598, 1.011500e+00
59.763096, 1.001100e+00
59.997226, 1.000900e+00
60.118075, 9.904700e-01
60.354260, 9.904000e-01
60.470483, 9.796900e-01
60.702586, 9.797300e-01
60.824100, 9.690000e-01
61.054197, 9.690000e-01
61.171873, 9.584000e-01
61.411381, 9.583200e-01
61.528572, 9.475200e-01
61.697775, 9.475100e-01
61.813702, 9.411400e-01
61.815555, 9.438900e-01
61.995321, 9.328300e-01
61.996567, 9.406400e-01
62.175162, 9.295400e-01
62.178561, 9.322600e-01
62.293300, 9.259500e-01
62.465297, 9.259400e-01
62.583780, 9.150200e-01
62.815893, 9.150200e-01
62.933696, 9.042700e-01
63.170044, 9.041800e-01
63.289513, 8.932000e-01
63.520317, 8.931900e-01
63.641470, 8.823700e-01
63.876552, 8.822900e-01
63.991643, 8.712300e-01
64.226555, 8.712300e-01
64.345466, 8.603400e-01
64.579549, 8.602600e-01
64.695634, 8.491300e-01
64.929314, 8.491300e-01
65.046478, 8.381800e-01
65.281941, 8.380300e-01
65.403170, 8.270500e-01
65.635783, 8.269700e-01
65.752814, 8.157300e-01
65.990274, 8.157300e-01
66.104311, 8.046800e-01
66.340720, 8.046000e-01
66.459048, 7.933000e-01
66.639588, 7.933100e-01
66.756849, 7.865300e-01
66.758354, 7.880100e-01
66.875388, 7.821100e-01
67.042677, 7.821200e-01
67.161855, 7.707600e-01
67.334690, 7.707600e-01
67.454306, 7.661400e-01
67.455252, 7.647200e-01
67.569599, 7.595100e-01
67.749654, 7.594500e-01
67.869127, 7.482800e-01
68.044047, 7.481100e-01
68.162641, 7.410400e-01
68.164799, 7.434700e-01
68.341863, 7.401300e-01
68.342990, 7.333500e-01
68.516313, 7.322500e-01
68.517910, 7.289000e-01
68.698034, 7.288900e-01
68.698280, 7.218000e-01
68.872102, 7.207800e-01
68.872142, 7.174800e-01
69.052742, 7.106300e-01
69.053172, 7.171900e-01
69.225763, 7.063800e-01
69.227284, 7.084300e-01
69.342806, 7.025000e-01
69.510915, 7.024300e-01
69.625382, 6.911100e-01
69.862198, 6.910300e-01
69.980174, 6.794200e-01
70.216998, 6.794200e-01
70.334863, 6.680700e-01
70.515510, 6.678900e-01
70.629289, 6.622100e-01
70.632294, 6.610100e-01
70.751466, 6.563800e-01
70.920176, 6.563100e-01
71.035910, 6.449200e-01
