  x,     y,    Z,    camp
    0.84656E+00,    0.42038E+01,    0.00000E+00,    0.21141E-02
    0.88197E+00,    0.41759E+01,    0.00000E+00,    0.22624E-02
    0.89627E+00,    0.41558E+01,    0.00000E+00,    0.22634E-02
    0.87823E+00,    0.42247E+01,    0.00000E+00,    0.20707E-02
    0.89918E+00,    0.42140E+01,    0.00000E+00,    0.21037E-02
    0.86840E+00,    0.42055E+01,    0.00000E+00,    0.21756E-02
    0.88935E+00,    0.41948E+01,    0.00000E+00,    0.21672E-02
    0.96651E+00,    0.41546E+01,    0.00000E+00,    0.23079E-02
    0.94323E+00,    0.41743E+01,    0.00000E+00,    0.22612E-02
    0.99738E+00,    0.42236E+01,    0.00000E+00,    0.21457E-02
    0.94076E+00,    0.42114E+01,    0.00000E+00,    0.21451E-02
    0.91674E+00,    0.42281E+01,    0.00000E+00,    0.21117E-02
    0.90608E+00,    0.43308E+01,    0.00000E+00,    0.18829E-02
    0.91788E+00,    0.43506E+01,    0.00000E+00,    0.18164E-02
    0.92138E+00,    0.43130E+01,    0.00000E+00,    0.18853E-02
    0.94083E+00,    0.43239E+01,    0.00000E+00,    0.18908E-02
    0.94054E+00,    0.43426E+01,    0.00000E+00,    0.18432E-02
    0.96145E+00,    0.43534E+01,    0.00000E+00,    0.18405E-02
    0.96428E+00,    0.42918E+01,    0.00000E+00,    0.19597E-02
    0.95768E+00,    0.43139E+01,    0.00000E+00,    0.18983E-02
    0.99192E+00,    0.42859E+01,    0.00000E+00,    0.20344E-02
    0.97886E+00,    0.43207E+01,    0.00000E+00,    0.19455E-02
    0.97877E+00,    0.45106E+01,    0.00000E+00,    0.15995E-02
    0.99729E+00,    0.45307E+01,    0.00000E+00,    0.15636E-02
    0.99276E+00,    0.44685E+01,    0.00000E+00,    0.16395E-02
    0.99059E+00,    0.44911E+01,    0.00000E+00,    0.15892E-02
    0.10173E+01,    0.44572E+01,    0.00000E+00,    0.17029E-02
