 X,    Y,   CH  
    0.12220E+02,    0.53910E+02,    0.55655E+02
    0.12080E+02,    0.53250E+02,    0.75941E+02
    0.12360E+02,    0.54590E+02,    0.49997E+02
    0.14450E+02,    0.56540E+02,    0.55826E+02
    0.14240E+02,    0.55650E+02,    0.54565E+02
    0.14000E+02,    0.54710E+02,    0.53073E+02
    0.14140E+02,    0.53850E+02,    0.52477E+02
    0.14130E+02,    0.53090E+02,    0.52375E+02
    0.13450E+02,    0.53110E+02,    0.53241E+02
    0.13490E+02,    0.53760E+02,    0.52053E+02
    0.13500E+02,    0.54300E+02,    0.52106E+02
    0.13960E+02,    0.59020E+02,    0.58505E+02
    0.13000E+02,    0.58450E+02,    0.58240E+02
    0.14750E+02,    0.58230E+02,    0.57750E+02
    0.14200E+02,    0.60890E+02,    0.59986E+02
    0.22130E+02,    0.56450E+02,    0.57870E+02
    0.21040E+02,    0.56560E+02,    0.57660E+02
    0.19970E+02,    0.56610E+02,    0.57441E+02
    0.18850E+02,    0.56650E+02,    0.57194E+02
    0.17700E+02,    0.56790E+02,    0.56973E+02
    0.16570E+02,    0.56950E+02,    0.56790E+02
    0.22180E+02,    0.52060E+02,    0.57186E+02
    0.21310E+02,    0.52140E+02,    0.56871E+02
    0.20470E+02,    0.52260E+02,    0.56522E+02
    0.19640E+02,    0.52400E+02,    0.56138E+02
    0.18820E+02,    0.52550E+02,    0.55725E+02
    0.18010E+02,    0.52710E+02,    0.55281E+02
    0.17200E+02,    0.52840E+02,    0.54755E+02
    0.16400E+02,    0.52940E+02,    0.54140E+02
    0.15620E+02,    0.53000E+02,    0.53458E+02
    0.18110E+02,    0.48600E+02,    0.55049E+02
    0.18230E+02,    0.49370E+02,    0.55022E+02
    0.18390E+02,    0.50140E+02,    0.55120E+02
    0.18540E+02,    0.50930E+02,    0.55271E+02
    0.18680E+02,    0.51730E+02,    0.55473E+02
    0.15360E+02,    0.50760E+02,    0.53286E+02
    0.16080E+02,    0.50630E+02,    0.53420E+02
    0.16830E+02,    0.50470E+02,    0.53946E+02
    0.17600E+02,    0.50300E+02,    0.54545E+02
    0.16960E+02,    0.51230E+02,    0.54108E+02
    0.17090E+02,    0.52020E+02,    0.54390E+02
    0.15550E+02,    0.52230E+02,    0.53098E+02
    0.16300E+02,    0.52130E+02,    0.53733E+02
    0.15460E+02,    0.51480E+02,    0.52999E+02
    0.16200E+02,    0.51360E+02,    0.53484E+02
    0.17880E+02,    0.51880E+02,    0.54967E+02
    0.17740E+02,    0.51080E+02,    0.54715E+02
    0.15950E+02,    0.49930E+02,    0.53601E+02
    0.15800E+02,    0.49260E+02,    0.54082E+02
    0.15640E+02,    0.48670E+02,    0.54863E+02
    0.17430E+02,    0.49530E+02,    0.54452E+02
    0.16670E+02,    0.49740E+02,    0.53913E+02
    0.17210E+02,    0.48680E+02,    0.54448E+02
    0.16490E+02,    0.49050E+02,    0.54043E+02
    0.16240E+02,    0.48500E+02,    0.54371E+02
    0.16730E+02,    0.48350E+02,    0.54460E+02
    0.15120E+02,    0.49430E+02,    0.55285E+02
    0.15240E+02,    0.50080E+02,    0.54039E+02
    0.15000E+02,    0.48800E+02,    0.56967E+02
    0.21980E+02,    0.50220E+02,    0.57015E+02
    0.21050E+02,    0.50350E+02,    0.56633E+02
    0.20170E+02,    0.50560E+02,    0.56213E+02
    0.19350E+02,    0.50760E+02,    0.55766E+02
    0.18890E+02,    0.48510E+02,    0.55550E+02
    0.19010E+02,    0.49230E+02,    0.55549E+02
    0.19180E+02,    0.49970E+02,    0.55636E+02
    0.20970E+02,    0.48440E+02,    0.56656E+02
    0.20820E+02,    0.49350E+02,    0.56535E+02
    0.19620E+02,    0.48430E+02,    0.55990E+02
    0.19720E+02,    0.49080E+02,    0.55976E+02
    0.19980E+02,    0.49740E+02,    0.56094E+02
    0.20280E+02,    0.48380E+02,    0.56344E+02
    0.20280E+02,    0.48930E+02,    0.56300E+02
    0.21790E+02,    0.48380E+02,    0.57019E+02
    0.21860E+02,    0.49280E+02,    0.56989E+02
    0.21200E+02,    0.51260E+02,    0.56741E+02
    0.22100E+02,    0.51150E+02,    0.57093E+02
    0.20330E+02,    0.51420E+02,    0.56355E+02
    0.19500E+02,    0.51580E+02,    0.55935E+02
    0.19780E+02,    0.53220E+02,    0.56374E+02
    0.19910E+02,    0.54020E+02,    0.56641E+02
    0.20010E+02,    0.54780E+02,    0.56898E+02
    0.19930E+02,    0.55610E+02,    0.57106E+02
    0.17310E+02,    0.53710E+02,    0.55201E+02
    0.17430E+02,    0.54640E+02,    0.55719E+02
    0.17560E+02,    0.55660E+02,    0.56278E+02
    0.16460E+02,    0.53790E+02,    0.54635E+02
    0.16480E+02,    0.54700E+02,    0.55204E+02
    0.16320E+02,    0.55780E+02,    0.55882E+02
    0.15670E+02,    0.53810E+02,    0.53996E+02
    0.15680E+02,    0.54620E+02,    0.54632E+02
    0.15690E+02,    0.55280E+02,    0.55220E+02
    0.18170E+02,    0.53560E+02,    0.55664E+02
    0.18380E+02,    0.54450E+02,    0.56109E+02
    0.18810E+02,    0.55440E+02,    0.56686E+02
    0.18970E+02,    0.53380E+02,    0.56023E+02
    0.19150E+02,    0.54160E+02,    0.56340E+02
    0.19310E+02,    0.54800E+02,    0.56645E+02
    0.20590E+02,    0.53090E+02,    0.56711E+02
    0.20730E+02,    0.53880E+02,    0.56921E+02
    0.20870E+02,    0.54690E+02,    0.57148E+02
    0.20960E+02,    0.55570E+02,    0.57385E+02
    0.21970E+02,    0.55450E+02,    0.57620E+02
    0.21800E+02,    0.54490E+02,    0.57383E+02
    0.21530E+02,    0.53740E+02,    0.57175E+02
    0.21410E+02,    0.52970E+02,    0.57018E+02
    0.22200E+02,    0.52920E+02,    0.57285E+02
    0.22180E+02,    0.53580E+02,    0.57375E+02
    0.19370E+02,    0.61090E+02,    0.58885E+02
    0.19260E+02,    0.59850E+02,    0.58475E+02
    0.19080E+02,    0.58770E+02,    0.58087E+02
    0.18950E+02,    0.57730E+02,    0.57673E+02
    0.21950E+02,    0.58960E+02,    0.58401E+02
    0.20570E+02,    0.59570E+02,    0.58438E+02
    0.22160E+02,    0.57630E+02,    0.58125E+02
    0.21090E+02,    0.57540E+02,    0.57933E+02
    0.20050E+02,    0.57620E+02,    0.57799E+02
    0.20200E+02,    0.58580E+02,    0.58125E+02
    0.21080E+02,    0.58370E+02,    0.58179E+02
    0.22340E+02,    0.60490E+02,    0.58787E+02
    0.20890E+02,    0.60870E+02,    0.58805E+02
    0.17820E+02,    0.57860E+02,    0.57568E+02
    0.16710E+02,    0.58020E+02,    0.57488E+02
    0.17850E+02,    0.61100E+02,    0.58973E+02
    0.17920E+02,    0.58910E+02,    0.58122E+02
    0.16810E+02,    0.59020E+02,    0.58141E+02
    0.17990E+02,    0.59930E+02,    0.58553E+02
    0.16980E+02,    0.59920E+02,    0.58705E+02
    0.36530E+02,    0.54440E+02,    0.59493E+02
    0.33610E+02,    0.55110E+02,    0.59270E+02
    0.31070E+02,    0.55020E+02,    0.59064E+02
    0.29210E+02,    0.55730E+02,    0.58876E+02
    0.27630E+02,    0.55860E+02,    0.58701E+02
    0.26180E+02,    0.55850E+02,    0.58496E+02
    0.24640E+02,    0.55740E+02,    0.58243E+02
    0.33250E+02,    0.48890E+02,    0.59273E+02
    0.33270E+02,    0.50890E+02,    0.59245E+02
    0.33270E+02,    0.52820E+02,    0.59232E+02
    0.28340E+02,    0.48060E+02,    0.58707E+02
    0.28370E+02,    0.49250E+02,    0.58663E+02
    0.28450E+02,    0.50470E+02,    0.58652E+02
    0.28570E+02,    0.51690E+02,    0.58671E+02
    0.28720E+02,    0.52950E+02,    0.58720E+02
    0.28880E+02,    0.54260E+02,    0.58774E+02
    0.24080E+02,    0.52010E+02,    0.57762E+02
    0.25130E+02,    0.51970E+02,    0.58022E+02
    0.26260E+02,    0.51870E+02,    0.58264E+02
    0.27420E+02,    0.51790E+02,    0.58482E+02
    0.26300E+02,    0.53140E+02,    0.58320E+02
    0.26280E+02,    0.54430E+02,    0.58399E+02
    0.25130E+02,    0.53130E+02,    0.58082E+02
    0.24050E+02,    0.53090E+02,    0.57832E+02
    0.25000E+02,    0.54380E+02,    0.58154E+02
    0.23930E+02,    0.54140E+02,    0.57907E+02
    0.23860E+02,    0.55050E+02,    0.58016E+02
    0.27580E+02,    0.54420E+02,    0.58597E+02
    0.27520E+02,    0.53060E+02,    0.58530E+02
    0.27230E+02,    0.49290E+02,    0.58466E+02
    0.25950E+02,    0.49290E+02,    0.58208E+02
    0.24880E+02,    0.49740E+02,    0.57934E+02
    0.23890E+02,    0.49960E+02,    0.57663E+02
    0.23730E+02,    0.49040E+02,    0.57636E+02
    0.23600E+02,    0.48160E+02,    0.57647E+02
    0.24480E+02,    0.48050E+02,    0.57907E+02
    0.25310E+02,    0.47990E+02,    0.58122E+02
    0.26180E+02,    0.48090E+02,    0.58304E+02
    0.27250E+02,    0.48090E+02,    0.58520E+02
    0.24590E+02,    0.48890E+02,    0.57883E+02
    0.25290E+02,    0.48720E+02,    0.58077E+02
    0.26150E+02,    0.50630E+02,    0.58224E+02
    0.25050E+02,    0.50820E+02,    0.57975E+02
    0.24020E+02,    0.50970E+02,    0.57706E+02
    0.27320E+02,    0.50540E+02,    0.58454E+02
    0.31280E+02,    0.52560E+02,    0.59038E+02
    0.29910E+02,    0.52770E+02,    0.58876E+02
    0.31540E+02,    0.48920E+02,    0.59105E+02
    0.31660E+02,    0.50680E+02,    0.59080E+02
    0.29370E+02,    0.48040E+02,    0.58858E+02
    0.29430E+02,    0.49200E+02,    0.58827E+02
    0.29520E+02,    0.50410E+02,    0.58816E+02
    0.29620E+02,    0.51590E+02,    0.58824E+02
    0.30440E+02,    0.49130E+02,    0.58964E+02
    0.30520E+02,    0.50430E+02,    0.58951E+02
    0.30490E+02,    0.51510E+02,    0.58942E+02
    0.30220E+02,    0.48040E+02,    0.58966E+02
    0.29960E+02,    0.54030E+02,    0.58921E+02
    0.35230E+02,    0.49180E+02,    0.59410E+02
    0.34950E+02,    0.51180E+02,    0.59365E+02
    0.34900E+02,    0.52820E+02,    0.59375E+02
    0.37690E+02,    0.50130E+02,    0.59558E+02
    0.36370E+02,    0.51920E+02,    0.59443E+02
    0.34560E+02,    0.64730E+02,    0.59612E+02
    0.31110E+02,    0.65220E+02,    0.59544E+02
    0.28310E+02,    0.65170E+02,    0.59548E+02
    0.26100E+02,    0.64860E+02,    0.59479E+02
    0.31240E+02,    0.57780E+02,    0.59156E+02
    0.31000E+02,    0.60190E+02,    0.59270E+02
    0.30830E+02,    0.62590E+02,    0.59392E+02
    0.28880E+02,    0.59900E+02,    0.59118E+02
    0.26960E+02,    0.59310E+02,    0.58932E+02
    0.25380E+02,    0.59870E+02,    0.58878E+02
    0.29210E+02,    0.57710E+02,    0.58995E+02
    0.27510E+02,    0.57560E+02,    0.58813E+02
    0.26140E+02,    0.57240E+02,    0.58636E+02
    0.24820E+02,    0.57290E+02,    0.58479E+02
    0.24950E+02,    0.58570E+02,    0.58675E+02
    0.26040E+02,    0.58410E+02,    0.58773E+02
    0.26100E+02,    0.62900E+02,    0.59257E+02
    0.28220E+02,    0.62280E+02,    0.59284E+02
    0.25650E+02,    0.61320E+02,    0.59079E+02
    0.26980E+02,    0.61000E+02,    0.59125E+02
    0.32810E+02,    0.62630E+02,    0.59485E+02
    0.33050E+02,    0.60620E+02,    0.59375E+02
    0.33570E+02,    0.58140E+02,    0.59332E+02
    0.36390E+02,    0.59160E+02,    0.59534E+02
    0.34660E+02,    0.61490E+02,    0.59502E+02
    0.27650E+02,    0.68280E+02,    0.59730E+02
    0.30740E+02,    0.68420E+02,    0.59748E+02
    0.25930E+02,    0.66670E+02,    0.59666E+02
    0.00000E+00,    0.60000E+02,    0.19101E+10
    0.50000E+00,    0.59990E+02,    0.18722E+10
    0.10000E+01,    0.59950E+02,    0.18153E+10
    0.14900E+01,    0.59890E+02,    0.16533E+10
    0.19800E+01,    0.59800E+02,    0.14305E+10
    0.24700E+01,    0.59690E+02,    0.11837E+10
    0.29500E+01,    0.59560E+02,    0.92905E+09
    0.34200E+01,    0.59400E+02,    0.66040E+09
    0.38800E+01,    0.59210E+02,    0.44783E+09
    0.43400E+01,    0.59010E+02,    0.29973E+09
    0.47800E+01,    0.58780E+02,    0.19118E+09
    0.52100E+01,    0.58530E+02,    0.11873E+09
    0.56300E+01,    0.58260E+02,    0.77075E+08
    0.60400E+01,    0.57970E+02,    0.52209E+08
    0.64300E+01,    0.57660E+02,    0.33588E+08
    0.68000E+01,    0.57330E+02,    0.19988E+08
    0.71600E+01,    0.56980E+02,    0.11921E+08
    0.75000E+01,    0.56620E+02,    0.73016E+07
    0.78200E+01,    0.56230E+02,    0.44068E+07
    0.81200E+01,    0.55840E+02,    0.27183E+07
    0.84000E+01,    0.55430E+02,    0.16706E+07
    0.86600E+01,    0.55000E+02,    0.10090E+07
    0.89000E+01,    0.54560E+02,    0.61213E+06
    0.91200E+01,    0.54110E+02,    0.37066E+06
    0.93100E+01,    0.53650E+02,    0.22958E+06
    0.94800E+01,    0.53180E+02,    0.14364E+06
    0.96300E+01,    0.52710E+02,    0.91251E+05
    0.97500E+01,    0.52230E+02,    0.58668E+05
    0.98500E+01,    0.51740E+02,    0.37897E+05
    0.99200E+01,    0.51240E+02,    0.24692E+05
    0.99700E+01,    0.50750E+02,    0.16323E+05
    0.10000E+02,    0.50250E+02,    0.10831E+05
    0.10000E+02,    0.49750E+02,    0.72985E+04
    0.99700E+01,    0.49250E+02,    0.49520E+04
    0.99200E+01,    0.48760E+02,    0.33944E+04
    0.98500E+01,    0.48260E+02,    0.23230E+04
    0.97500E+01,    0.47770E+02,    0.16117E+04
    0.96300E+01,    0.47290E+02,    0.11302E+04
    0.94800E+01,    0.46820E+02,    0.79983E+03
    0.93100E+01,    0.46350E+02,    0.55388E+03
    0.91200E+01,    0.45890E+02,    0.38081E+03
    0.89000E+01,    0.45440E+02,    0.27390E+03
    0.86600E+01,    0.45000E+02,    0.19819E+03
    0.84000E+01,    0.44570E+02,    0.13845E+03
    0.81200E+01,    0.44160E+02,    0.98895E+02
    0.78200E+01,    0.43770E+02,    0.72430E+02
    0.75000E+01,    0.43380E+02,    0.50670E+02
    0.71600E+01,    0.43020E+02,    0.36391E+02
    0.68000E+01,    0.42670E+02,    0.23028E+02
    0.64300E+01,    0.42340E+02,    0.77626E+01
    0.60400E+01,    0.42030E+02,    0.00000E+00
    0.56300E+01,    0.41740E+02,    0.00000E+00
    0.52100E+01,    0.41470E+02,    0.00000E+00
    0.47800E+01,    0.41220E+02,    0.00000E+00
    0.43400E+01,    0.40990E+02,    0.00000E+00
    0.38800E+01,    0.40790E+02,    0.00000E+00
    0.34200E+01,    0.40600E+02,    0.00000E+00
    0.29500E+01,    0.40440E+02,    0.00000E+00
    0.24700E+01,    0.40310E+02,    0.00000E+00
    0.19800E+01,    0.40200E+02,    0.00000E+00
    0.14900E+01,    0.40110E+02,    0.00000E+00
    0.10000E+01,    0.40050E+02,    0.00000E+00
    0.50000E+00,    0.40010E+02,    0.00000E+00
    0.00000E+00,    0.40000E+02,    0.00000E+00
    0.00000E+00,    0.59050E+02,    0.73518E+09
    0.00000E+00,    0.58100E+02,    0.29127E+09
    0.00000E+00,    0.57140E+02,    0.11337E+09
    0.00000E+00,    0.56190E+02,    0.37532E+08
    0.00000E+00,    0.55240E+02,    0.15147E+08
    0.00000E+00,    0.54290E+02,    0.57268E+07
    0.00000E+00,    0.53330E+02,    0.23159E+07
    0.00000E+00,    0.52380E+02,    0.83266E+06
    0.00000E+00,    0.51430E+02,    0.32800E+06
    0.00000E+00,    0.50480E+02,    0.12751E+06
    0.00000E+00,    0.49520E+02,    0.49615E+05
    0.00000E+00,    0.48570E+02,    0.19424E+05
    0.00000E+00,    0.47620E+02,    0.75960E+04
    0.00000E+00,    0.46670E+02,    0.30185E+04
    0.00000E+00,    0.45710E+02,    0.10845E+04
    0.00000E+00,    0.44760E+02,    0.45548E+03
    0.00000E+00,    0.43810E+02,    0.18571E+03
    0.00000E+00,    0.42860E+02,    0.80050E+02
    0.00000E+00,    0.41900E+02,    0.22699E+02
    0.00000E+00,    0.40950E+02,    0.00000E+00
    0.60000E+00,    0.59160E+02,    0.81391E+09
    0.84000E+00,    0.58290E+02,    0.30489E+09
    0.10900E+01,    0.57150E+02,    0.87116E+08
    0.80000E+00,    0.56140E+02,    0.35665E+08
    0.76000E+00,    0.55250E+02,    0.14442E+08
    0.79000E+00,    0.54380E+02,    0.60048E+07
    0.10100E+01,    0.53450E+02,    0.21202E+07
    0.92000E+00,    0.52400E+02,    0.78502E+06
    0.91000E+00,    0.51430E+02,    0.30158E+06
    0.90000E+00,    0.50480E+02,    0.11815E+06
    0.91000E+00,    0.49530E+02,    0.46265E+05
    0.91000E+00,    0.48580E+02,    0.18050E+05
    0.93000E+00,    0.47610E+02,    0.68504E+04
    0.10100E+01,    0.46550E+02,    0.22838E+04
    0.79000E+00,    0.45620E+02,    0.99678E+03
    0.76000E+00,    0.44750E+02,    0.43208E+03
    0.80000E+00,    0.43860E+02,    0.18641E+03
    0.10900E+01,    0.42850E+02,    0.63883E+02
    0.84000E+00,    0.41700E+02,    0.14905E+02
    0.60000E+00,    0.40840E+02,    0.00000E+00
    0.10500E+01,    0.40690E+02,    0.00000E+00
    0.14900E+01,    0.40690E+02,    0.00000E+00
    0.19500E+01,    0.40730E+02,    0.00000E+00
    0.24000E+01,    0.40820E+02,    0.00000E+00
    0.28300E+01,    0.40920E+02,    0.00000E+00
    0.32500E+01,    0.41130E+02,    0.00000E+00
    0.37200E+01,    0.41290E+02,    0.00000E+00
    0.41500E+01,    0.41460E+02,    0.00000E+00
    0.45500E+01,    0.41730E+02,    0.00000E+00
    0.50000E+01,    0.41960E+02,    0.57584E+01
    0.54300E+01,    0.42180E+02,    0.10665E+02
    0.58000E+01,    0.42410E+02,    0.15897E+02
    0.61400E+01,    0.42740E+02,    0.26601E+02
    0.65100E+01,    0.43060E+02,    0.38777E+02
    0.68700E+01,    0.43380E+02,    0.52998E+02
    0.71800E+01,    0.43760E+02,    0.72090E+02
    0.75300E+01,    0.44030E+02,    0.91024E+02
    0.77700E+01,    0.44350E+02,    0.11669E+03
    0.79800E+01,    0.44730E+02,    0.15612E+03
    0.81600E+01,    0.45150E+02,    0.21401E+03
    0.83400E+01,    0.45600E+02,    0.29864E+03
    0.85000E+01,    0.46110E+02,    0.43414E+03
    0.88300E+01,    0.46500E+02,    0.60325E+03
    0.90100E+01,    0.46920E+02,    0.83588E+03
    0.91400E+01,    0.47370E+02,    0.11792E+04
    0.92500E+01,    0.47840E+02,    0.16926E+04
    0.93400E+01,    0.48310E+02,    0.24412E+04
    0.94000E+01,    0.48790E+02,    0.35722E+04
    0.94500E+01,    0.49270E+02,    0.52549E+04
    0.94800E+01,    0.49750E+02,    0.77741E+04
    0.94800E+01,    0.50240E+02,    0.11717E+05
    0.94600E+01,    0.50720E+02,    0.17679E+05
    0.94100E+01,    0.51210E+02,    0.27193E+05
    0.93400E+01,    0.51690E+02,    0.41945E+05
    0.92500E+01,    0.52160E+02,    0.64831E+05
    0.91400E+01,    0.52630E+02,    0.10137E+06
    0.90100E+01,    0.53080E+02,    0.15781E+06
    0.88300E+01,    0.53500E+02,    0.24440E+06
    0.85000E+01,    0.53890E+02,    0.39092E+06
    0.83400E+01,    0.54400E+02,    0.68185E+06
    0.81600E+01,    0.54850E+02,    0.11180E+07
    0.79800E+01,    0.55270E+02,    0.17718E+07
    0.77700E+01,    0.55650E+02,    0.27439E+07
    0.75300E+01,    0.55970E+02,    0.40913E+07
    0.71800E+01,    0.56240E+02,    0.60036E+07
    0.68700E+01,    0.56620E+02,    0.10095E+08
    0.65100E+01,    0.56940E+02,    0.16222E+08
    0.61400E+01,    0.57260E+02,    0.25935E+08
    0.58000E+01,    0.57590E+02,    0.40495E+08
    0.54300E+01,    0.57820E+02,    0.58061E+08
    0.50000E+01,    0.58040E+02,    0.85943E+08
    0.45500E+01,    0.58270E+02,    0.13299E+09
    0.41500E+01,    0.58540E+02,    0.20796E+09
    0.37200E+01,    0.58710E+02,    0.29267E+09
    0.32500E+01,    0.58870E+02,    0.40854E+09
    0.28300E+01,    0.59080E+02,    0.57963E+09
    0.24000E+01,    0.59180E+02,    0.70677E+09
    0.19500E+01,    0.59260E+02,    0.82294E+09
    0.14900E+01,    0.59310E+02,    0.91576E+09
    0.10500E+01,    0.59310E+02,    0.94776E+09
    0.17800E+01,    0.49540E+02,    0.43155E+05
    0.26000E+01,    0.49550E+02,    0.39123E+05
    0.33900E+01,    0.49540E+02,    0.33662E+05
    0.41700E+01,    0.49550E+02,    0.28461E+05
    0.49300E+01,    0.49610E+02,    0.25262E+05
    0.57500E+01,    0.49690E+02,    0.19787E+05
    0.63400E+01,    0.49720E+02,    0.19248E+05
    0.68700E+01,    0.49720E+02,    0.16306E+05
    0.74000E+01,    0.49730E+02,    0.13871E+05
    0.79300E+01,    0.49740E+02,    0.11761E+05
    0.84500E+01,    0.49750E+02,    0.10077E+05
    0.89600E+01,    0.49750E+02,    0.87276E+04
    0.17800E+01,    0.50490E+02,    0.11032E+06
    0.26000E+01,    0.50490E+02,    0.99033E+05
    0.33900E+01,    0.50520E+02,    0.87260E+05
    0.41500E+01,    0.50530E+02,    0.74033E+05
    0.48700E+01,    0.50530E+02,    0.62493E+05
    0.55300E+01,    0.50560E+02,    0.53850E+05
    0.60600E+01,    0.50710E+02,    0.54098E+05
    0.65600E+01,    0.50730E+02,    0.46814E+05
    0.70000E+01,    0.50650E+02,    0.37481E+05
    0.74600E+01,    0.50660E+02,    0.32096E+05
    0.79500E+01,    0.50670E+02,    0.27211E+05
    0.84500E+01,    0.50680E+02,    0.23156E+05
    0.89500E+01,    0.50700E+02,    0.20033E+05
    0.17700E+01,    0.51420E+02,    0.27830E+06
    0.25800E+01,    0.51420E+02,    0.24987E+06
    0.33700E+01,    0.51450E+02,    0.22173E+06
    0.42000E+01,    0.51570E+02,    0.19072E+06
    0.49000E+01,    0.51350E+02,    0.13873E+06
    0.55300E+01,    0.51320E+02,    0.11216E+06
    0.61100E+01,    0.51340E+02,    0.95558E+05
    0.67600E+01,    0.51320E+02,    0.72929E+05
    0.73300E+01,    0.51510E+02,    0.74149E+05
    0.78500E+01,    0.51580E+02,    0.65176E+05
    0.83500E+01,    0.51620E+02,    0.55933E+05
    0.88500E+01,    0.51650E+02,    0.47837E+05
    0.17800E+01,    0.52330E+02,    0.68957E+06
    0.18200E+01,    0.53190E+02,    0.16478E+07
    0.19600E+01,    0.53880E+02,    0.32798E+07
    0.19600E+01,    0.54540E+02,    0.64032E+07
    0.19700E+01,    0.55230E+02,    0.12832E+08
    0.19500E+01,    0.55890E+02,    0.25191E+08
    0.19500E+01,    0.56510E+02,    0.47130E+08
    0.18400E+01,    0.57100E+02,    0.89127E+08
    0.19400E+01,    0.57660E+02,    0.15770E+09
    0.19200E+01,    0.58220E+02,    0.28218E+09
    0.19400E+01,    0.58740E+02,    0.48103E+09
    0.14400E+01,    0.58240E+02,    0.30616E+09
    0.14900E+01,    0.58780E+02,    0.53076E+09
    0.11300E+01,    0.58790E+02,    0.57317E+09
    0.14700E+01,    0.57690E+02,    0.17873E+09
    0.13800E+01,    0.55240E+02,    0.13945E+08
    0.14200E+01,    0.55960E+02,    0.28882E+08
    0.14600E+01,    0.56540E+02,    0.53442E+08
    0.14100E+01,    0.54530E+02,    0.68349E+07
    0.14500E+01,    0.53950E+02,    0.39489E+07
    0.86800E+01,    0.52570E+02,    0.11516E+06
    0.82200E+01,    0.52530E+02,    0.13383E+06
    0.77400E+01,    0.52510E+02,    0.15939E+06
    0.72500E+01,    0.52490E+02,    0.18955E+06
    0.67400E+01,    0.52480E+02,    0.22758E+06
    0.62200E+01,    0.52510E+02,    0.28244E+06
    0.56800E+01,    0.52680E+02,    0.38328E+06
    0.50600E+01,    0.52600E+02,    0.45381E+06
    0.45200E+01,    0.52560E+02,    0.51699E+06
    0.39700E+01,    0.52390E+02,    0.49264E+06
    0.32800E+01,    0.52320E+02,    0.53673E+06
    0.25500E+01,    0.52300E+02,    0.60505E+06
    0.72700E+01,    0.52010E+02,    0.12040E+06
    0.82800E+01,    0.52080E+02,    0.87070E+05
    0.87700E+01,    0.52110E+02,    0.73976E+05
    0.77900E+01,    0.52050E+02,    0.10256E+06
    0.67300E+01,    0.51950E+02,    0.13772E+06
    0.61600E+01,    0.51960E+02,    0.16982E+06
    0.55900E+01,    0.51980E+02,    0.20750E+06
    0.50400E+01,    0.52000E+02,    0.25342E+06
    0.45800E+01,    0.52030E+02,    0.31278E+06
    0.23700E+01,    0.58720E+02,    0.43870E+09
    0.24500E+01,    0.58220E+02,    0.25729E+09
    0.24700E+01,    0.57660E+02,    0.14208E+09
    0.24800E+01,    0.57070E+02,    0.77200E+08
    0.25000E+01,    0.56480E+02,    0.41865E+08
    0.25300E+01,    0.55860E+02,    0.22086E+08
    0.25400E+01,    0.55220E+02,    0.11520E+08
    0.25600E+01,    0.54540E+02,    0.57716E+07
    0.25600E+01,    0.53850E+02,    0.28690E+07
    0.25500E+01,    0.53120E+02,    0.13747E+07
    0.76800E+01,    0.54750E+02,    0.12768E+07
    0.71900E+01,    0.54700E+02,    0.15197E+07
    0.67200E+01,    0.54670E+02,    0.18086E+07
    0.62300E+01,    0.54620E+02,    0.21014E+07
    0.56900E+01,    0.54460E+02,    0.21204E+07
    0.50600E+01,    0.54520E+02,    0.28770E+07
    0.44400E+01,    0.54570E+02,    0.36711E+07
    0.38100E+01,    0.54560E+02,    0.43817E+07
    0.31700E+01,    0.54540E+02,    0.50739E+07
    0.55400E+01,    0.53860E+02,    0.13088E+07
    0.55400E+01,    0.53270E+02,    0.74268E+06
    0.72500E+01,    0.54270E+02,    0.99344E+06
    0.72700E+01,    0.53830E+02,    0.65270E+06
    0.72500E+01,    0.53390E+02,    0.43689E+06
    0.72400E+01,    0.52950E+02,    0.29189E+06
    0.77200E+01,    0.52950E+02,    0.24033E+06
    0.77400E+01,    0.53380E+02,    0.35265E+06
    0.78900E+01,    0.53800E+02,    0.47453E+06
    0.77800E+01,    0.54310E+02,    0.81153E+06
    0.84700E+01,    0.53370E+02,    0.25643E+06
    0.81300E+01,    0.53330E+02,    0.28579E+06
    0.81600E+01,    0.52960E+02,    0.20232E+06
    0.85900E+01,    0.53000E+02,    0.17504E+06
    0.81200E+01,    0.53590E+02,    0.36236E+06
    0.83800E+01,    0.53620E+02,    0.33376E+06
    0.67600E+01,    0.52940E+02,    0.34925E+06
    0.67600E+01,    0.53390E+02,    0.53378E+06
    0.67700E+01,    0.53820E+02,    0.79529E+06
    0.67400E+01,    0.54260E+02,    0.12172E+07
    0.63000E+01,    0.54220E+02,    0.13921E+07
    0.63100E+01,    0.53820E+02,    0.95384E+06
    0.63200E+01,    0.53370E+02,    0.62396E+06
    0.63100E+01,    0.52960E+02,    0.42375E+06
    0.59300E+01,    0.53370E+02,    0.72448E+06
    0.59300E+01,    0.53800E+02,    0.10841E+07
    0.59600E+01,    0.54170E+02,    0.15326E+07
    0.59700E+01,    0.52980E+02,    0.49941E+06
    0.38200E+01,    0.53860E+02,    0.21906E+07
    0.38700E+01,    0.53150E+02,    0.10713E+07
    0.50200E+01,    0.53250E+02,    0.86006E+06
    0.44600E+01,    0.53200E+02,    0.96988E+06
    0.50100E+01,    0.53870E+02,    0.15678E+07
    0.44400E+01,    0.53880E+02,    0.18821E+07
    0.32200E+01,    0.53100E+02,    0.11859E+07
    0.32000E+01,    0.53840E+02,    0.24926E+07
    0.36000E+01,    0.58210E+02,    0.18487E+09
    0.36400E+01,    0.57670E+02,    0.10526E+09
