 X,    Y,   V  
    0.12220E+02,    0.53910E+02,    0.27394E+01
    0.12080E+02,    0.53250E+02,    0.27018E+01
    0.12360E+02,    0.54590E+02,    0.27769E+01
    0.14450E+02,    0.56540E+02,    0.28656E+01
    0.14240E+02,    0.55650E+02,    0.28196E+01
    0.14000E+02,    0.54710E+02,    0.27700E+01
    0.14140E+02,    0.53850E+02,    0.27214E+01
    0.14130E+02,    0.53090E+02,    0.26786E+01
    0.13450E+02,    0.53110E+02,    0.26834E+01
    0.13490E+02,    0.53760E+02,    0.27203E+01
    0.13500E+02,    0.54300E+02,    0.27507E+01
    0.13960E+02,    0.59020E+02,    0.29970E+01
    0.13000E+02,    0.58450E+02,    0.29759E+01
    0.14750E+02,    0.58230E+02,    0.29516E+01
    0.14200E+02,    0.60890E+02,    0.30888E+01
    0.22130E+02,    0.56450E+02,    0.28346E+01
    0.21040E+02,    0.56560E+02,    0.28421E+01
    0.19970E+02,    0.56610E+02,    0.28469E+01
    0.18850E+02,    0.56650E+02,    0.28519E+01
    0.17700E+02,    0.56790E+02,    0.28627E+01
    0.16570E+02,    0.56950E+02,    0.28756E+01
    0.22180E+02,    0.52060E+02,    0.26073E+01
    0.21310E+02,    0.52140E+02,    0.26120E+01
    0.20470E+02,    0.52260E+02,    0.26190E+01
    0.19640E+02,    0.52400E+02,    0.26272E+01
    0.18820E+02,    0.52550E+02,    0.26362E+01
    0.18010E+02,    0.52710E+02,    0.26460E+01
    0.17200E+02,    0.52840E+02,    0.26546E+01
    0.16400E+02,    0.52940E+02,    0.26619E+01
    0.15620E+02,    0.53000E+02,    0.26675E+01
    0.18110E+02,    0.48600E+02,    0.24245E+01
    0.18230E+02,    0.49370E+02,    0.24661E+01
    0.18390E+02,    0.50140E+02,    0.25075E+01
    0.18540E+02,    0.50930E+02,    0.25499E+01
    0.18680E+02,    0.51730E+02,    0.25926E+01
    0.15360E+02,    0.50760E+02,    0.25429E+01
    0.16080E+02,    0.50630E+02,    0.25350E+01
    0.16830E+02,    0.50470E+02,    0.25258E+01
    0.17600E+02,    0.50300E+02,    0.25163E+01
    0.16960E+02,    0.51230E+02,    0.25674E+01
    0.17090E+02,    0.52020E+02,    0.26103E+01
    0.15550E+02,    0.52230E+02,    0.26250E+01
    0.16300E+02,    0.52130E+02,    0.26178E+01
    0.15460E+02,    0.51480E+02,    0.25833E+01
    0.16200E+02,    0.51360E+02,    0.25754E+01
    0.17880E+02,    0.51880E+02,    0.26016E+01
    0.17740E+02,    0.51080E+02,    0.25585E+01
    0.15950E+02,    0.49930E+02,    0.24961E+01
    0.15800E+02,    0.49260E+02,    0.24586E+01
    0.15640E+02,    0.48670E+02,    0.24254E+01
    0.17430E+02,    0.49530E+02,    0.24744E+01
    0.16670E+02,    0.49740E+02,    0.24857E+01
    0.17210E+02,    0.48680E+02,    0.24280E+01
    0.16490E+02,    0.49050E+02,    0.24475E+01
    0.16240E+02,    0.48500E+02,    0.24169E+01
    0.16730E+02,    0.48350E+02,    0.24094E+01
    0.15120E+02,    0.49430E+02,    0.24676E+01
    0.15240E+02,    0.50080E+02,    0.25045E+01
    0.15000E+02,    0.48800E+02,    0.24317E+01
    0.21980E+02,    0.50220E+02,    0.25115E+01
    0.21050E+02,    0.50350E+02,    0.25184E+01
    0.20170E+02,    0.50560E+02,    0.25296E+01
    0.19350E+02,    0.50760E+02,    0.25404E+01
    0.18890E+02,    0.48510E+02,    0.24204E+01
    0.19010E+02,    0.49230E+02,    0.24589E+01
    0.19180E+02,    0.49970E+02,    0.24984E+01
    0.20970E+02,    0.48440E+02,    0.24181E+01
    0.20820E+02,    0.49350E+02,    0.24658E+01
    0.19620E+02,    0.48430E+02,    0.24167E+01
    0.19720E+02,    0.49080E+02,    0.24512E+01
    0.19980E+02,    0.49740E+02,    0.24862E+01
    0.20280E+02,    0.48380E+02,    0.24145E+01
    0.20280E+02,    0.48930E+02,    0.24435E+01
    0.21790E+02,    0.48380E+02,    0.24154E+01
    0.21860E+02,    0.49280E+02,    0.24624E+01
    0.21200E+02,    0.51260E+02,    0.25660E+01
    0.22100E+02,    0.51150E+02,    0.25599E+01
    0.20330E+02,    0.51420E+02,    0.25749E+01
    0.19500E+02,    0.51580E+02,    0.25839E+01
    0.19780E+02,    0.53220E+02,    0.26703E+01
    0.19910E+02,    0.54020E+02,    0.27121E+01
    0.20010E+02,    0.54780E+02,    0.27518E+01
    0.19930E+02,    0.55610E+02,    0.27952E+01
    0.17310E+02,    0.53710E+02,    0.27012E+01
    0.17430E+02,    0.54640E+02,    0.27505E+01
    0.17560E+02,    0.55660E+02,    0.28040E+01
    0.16460E+02,    0.53790E+02,    0.27080E+01
    0.16480E+02,    0.54700E+02,    0.27569E+01
    0.16320E+02,    0.55780E+02,    0.28151E+01
    0.15670E+02,    0.53810E+02,    0.27119E+01
    0.15680E+02,    0.54620E+02,    0.27558E+01
    0.15690E+02,    0.55280E+02,    0.27913E+01
    0.18170E+02,    0.53560E+02,    0.26911E+01
    0.18380E+02,    0.54450E+02,    0.27379E+01
    0.18810E+02,    0.55440E+02,    0.27889E+01
    0.18970E+02,    0.53380E+02,    0.26800E+01
    0.19150E+02,    0.54160E+02,    0.27209E+01
    0.19310E+02,    0.54800E+02,    0.27542E+01
    0.20590E+02,    0.53090E+02,    0.26625E+01
    0.20730E+02,    0.53880E+02,    0.27036E+01
    0.20870E+02,    0.54690E+02,    0.27456E+01
    0.20960E+02,    0.55570E+02,    0.27911E+01
    0.21970E+02,    0.55450E+02,    0.27833E+01
    0.21800E+02,    0.54490E+02,    0.27339E+01
    0.21530E+02,    0.53740E+02,    0.26953E+01
    0.21410E+02,    0.52970E+02,    0.26553E+01
    0.22200E+02,    0.52920E+02,    0.26520E+01
    0.22180E+02,    0.53580E+02,    0.26863E+01
    0.19370E+02,    0.61090E+02,    0.30774E+01
    0.19260E+02,    0.59850E+02,    0.30150E+01
    0.19080E+02,    0.58770E+02,    0.29604E+01
    0.18950E+02,    0.57730E+02,    0.29074E+01
    0.21950E+02,    0.58960E+02,    0.29634E+01
    0.20570E+02,    0.59570E+02,    0.29973E+01
    0.22160E+02,    0.57630E+02,    0.28951E+01
    0.21090E+02,    0.57540E+02,    0.28925E+01
    0.20050E+02,    0.57620E+02,    0.28989E+01
    0.20200E+02,    0.58580E+02,    0.29477E+01
    0.21080E+02,    0.58370E+02,    0.29350E+01
    0.22340E+02,    0.60490E+02,    0.30404E+01
    0.20890E+02,    0.60870E+02,    0.30625E+01
    0.17820E+02,    0.57860E+02,    0.29178E+01
    0.16710E+02,    0.58020E+02,    0.29304E+01
    0.17850E+02,    0.61100E+02,    0.30826E+01
    0.17920E+02,    0.58910E+02,    0.29713E+01
    0.16810E+02,    0.59020E+02,    0.29812E+01
    0.17990E+02,    0.59930E+02,    0.30230E+01
    0.16980E+02,    0.59920E+02,    0.30263E+01
    0.36530E+02,    0.54440E+02,    0.27241E+01
    0.33610E+02,    0.55110E+02,    0.27585E+01
    0.31070E+02,    0.55020E+02,    0.27547E+01
    0.29210E+02,    0.55730E+02,    0.27914E+01
    0.27630E+02,    0.55860E+02,    0.27989E+01
    0.26180E+02,    0.55850E+02,    0.27994E+01
    0.24640E+02,    0.55740E+02,    0.27951E+01
    0.33250E+02,    0.48890E+02,    0.24438E+01
    0.33270E+02,    0.50890E+02,    0.25451E+01
    0.33270E+02,    0.52820E+02,    0.26428E+01
    0.28340E+02,    0.48060E+02,    0.24011E+01
    0.28370E+02,    0.49250E+02,    0.24617E+01
    0.28450E+02,    0.50470E+02,    0.25240E+01
    0.28570E+02,    0.51690E+02,    0.25861E+01
    0.28720E+02,    0.52950E+02,    0.26503E+01
    0.28880E+02,    0.54260E+02,    0.27169E+01
    0.24080E+02,    0.52010E+02,    0.26038E+01
    0.25130E+02,    0.51970E+02,    0.26013E+01
    0.26260E+02,    0.51870E+02,    0.25958E+01
    0.27420E+02,    0.51790E+02,    0.25915E+01
    0.26300E+02,    0.53140E+02,    0.26609E+01
    0.26280E+02,    0.54430E+02,    0.27268E+01
    0.25130E+02,    0.53130E+02,    0.26609E+01
    0.24050E+02,    0.53090E+02,    0.26595E+01
    0.25000E+02,    0.54380E+02,    0.27251E+01
    0.23930E+02,    0.54140E+02,    0.27136E+01
    0.23860E+02,    0.55050E+02,    0.27605E+01
    0.27580E+02,    0.54420E+02,    0.27256E+01
    0.27520E+02,    0.53060E+02,    0.26563E+01
    0.27230E+02,    0.49290E+02,    0.24637E+01
    0.25950E+02,    0.49290E+02,    0.24636E+01
    0.24880E+02,    0.49740E+02,    0.24866E+01
    0.23890E+02,    0.49960E+02,    0.24979E+01
    0.23730E+02,    0.49040E+02,    0.24503E+01
    0.23600E+02,    0.48160E+02,    0.24048E+01
    0.24480E+02,    0.48050E+02,    0.23995E+01
    0.25310E+02,    0.47990E+02,    0.23967E+01
    0.26180E+02,    0.48090E+02,    0.24021E+01
    0.27250E+02,    0.48090E+02,    0.24024E+01
    0.24590E+02,    0.48890E+02,    0.24428E+01
    0.25290E+02,    0.48720E+02,    0.24342E+01
    0.26150E+02,    0.50630E+02,    0.25323E+01
    0.25050E+02,    0.50820E+02,    0.25422E+01
    0.24020E+02,    0.50970E+02,    0.25501E+01
    0.27320E+02,    0.50540E+02,    0.25276E+01
    0.31280E+02,    0.52560E+02,    0.26299E+01
    0.29910E+02,    0.52770E+02,    0.26408E+01
    0.31540E+02,    0.48920E+02,    0.24452E+01
    0.31660E+02,    0.50680E+02,    0.25345E+01
    0.29370E+02,    0.48040E+02,    0.24002E+01
    0.29430E+02,    0.49200E+02,    0.24593E+01
    0.29520E+02,    0.50410E+02,    0.25209E+01
    0.29620E+02,    0.51590E+02,    0.25809E+01
    0.30440E+02,    0.49130E+02,    0.24558E+01
    0.30520E+02,    0.50430E+02,    0.25219E+01
    0.30490E+02,    0.51510E+02,    0.25767E+01
    0.30220E+02,    0.48040E+02,    0.24004E+01
    0.29960E+02,    0.54030E+02,    0.27048E+01
    0.35230E+02,    0.49180E+02,    0.24586E+01
    0.34950E+02,    0.51180E+02,    0.25597E+01
    0.34900E+02,    0.52820E+02,    0.26425E+01
    0.37690E+02,    0.50130E+02,    0.25066E+01
    0.36370E+02,    0.51920E+02,    0.25969E+01
    0.34560E+02,    0.64730E+02,    0.32427E+01
    0.31110E+02,    0.65220E+02,    0.32690E+01
    0.28310E+02,    0.65170E+02,    0.32686E+01
    0.26100E+02,    0.64860E+02,    0.32551E+01
    0.31240E+02,    0.57780E+02,    0.28943E+01
    0.31000E+02,    0.60190E+02,    0.30161E+01
    0.30830E+02,    0.62590E+02,    0.31371E+01
    0.28880E+02,    0.59900E+02,    0.30028E+01
    0.26960E+02,    0.59310E+02,    0.29746E+01
    0.25380E+02,    0.59870E+02,    0.30046E+01
    0.29210E+02,    0.57710E+02,    0.28918E+01
    0.27510E+02,    0.57560E+02,    0.28854E+01
    0.26140E+02,    0.57240E+02,    0.28702E+01
    0.24820E+02,    0.57290E+02,    0.28741E+01
    0.24950E+02,    0.58570E+02,    0.29391E+01
    0.26040E+02,    0.58410E+02,    0.29298E+01
    0.26100E+02,    0.62900E+02,    0.31567E+01
    0.28220E+02,    0.62280E+02,    0.31234E+01
    0.25650E+02,    0.61320E+02,    0.30776E+01
    0.26980E+02,    0.61000E+02,    0.30600E+01
    0.32810E+02,    0.62630E+02,    0.31380E+01
    0.33050E+02,    0.60620E+02,    0.30368E+01
    0.33570E+02,    0.58140E+02,    0.29115E+01
    0.36390E+02,    0.59160E+02,    0.29621E+01
    0.34660E+02,    0.61490E+02,    0.30799E+01
    0.27650E+02,    0.68280E+02,    0.34248E+01
    0.30740E+02,    0.68420E+02,    0.34295E+01
    0.25930E+02,    0.66670E+02,    0.33460E+01
    0.00000E+00,    0.60000E+02,    0.25173E+01
    0.50000E+00,    0.59990E+02,    0.25173E+01
    0.10000E+01,    0.59950E+02,    0.25172E+01
    0.14900E+01,    0.59890E+02,    0.25171E+01
    0.19800E+01,    0.59800E+02,    0.25169E+01
    0.24700E+01,    0.59690E+02,    0.25167E+01
    0.29500E+01,    0.59560E+02,    0.25165E+01
    0.34200E+01,    0.59400E+02,    0.25161E+01
    0.38800E+01,    0.59210E+02,    0.25156E+01
    0.43400E+01,    0.59010E+02,    0.25153E+01
    0.47800E+01,    0.58780E+02,    0.25147E+01
    0.52100E+01,    0.58530E+02,    0.25143E+01
    0.56300E+01,    0.58260E+02,    0.25139E+01
    0.60400E+01,    0.57970E+02,    0.25137E+01
    0.64300E+01,    0.57660E+02,    0.25132E+01
    0.68000E+01,    0.57330E+02,    0.25124E+01
    0.71600E+01,    0.56980E+02,    0.25118E+01
    0.75000E+01,    0.56620E+02,    0.25114E+01
    0.78200E+01,    0.56230E+02,    0.25107E+01
    0.81200E+01,    0.55840E+02,    0.25101E+01
    0.84000E+01,    0.55430E+02,    0.25094E+01
    0.86600E+01,    0.55000E+02,    0.25086E+01
    0.89000E+01,    0.54560E+02,    0.25079E+01
    0.91200E+01,    0.54110E+02,    0.25073E+01
    0.93100E+01,    0.53650E+02,    0.25064E+01
    0.94800E+01,    0.53180E+02,    0.25055E+01
    0.96300E+01,    0.52710E+02,    0.25047E+01
    0.97500E+01,    0.52230E+02,    0.25039E+01
    0.98500E+01,    0.51740E+02,    0.25030E+01
    0.99200E+01,    0.51240E+02,    0.25021E+01
    0.99700E+01,    0.50750E+02,    0.25013E+01
    0.10000E+02,    0.50250E+02,    0.25004E+01
    0.10000E+02,    0.49750E+02,    0.24995E+01
    0.99700E+01,    0.49250E+02,    0.24987E+01
    0.99200E+01,    0.48760E+02,    0.24978E+01
    0.98500E+01,    0.48260E+02,    0.24969E+01
    0.97500E+01,    0.47770E+02,    0.24961E+01
    0.96300E+01,    0.47290E+02,    0.24952E+01
    0.94800E+01,    0.46820E+02,    0.24945E+01
    0.93100E+01,    0.46350E+02,    0.24936E+01
    0.91200E+01,    0.45890E+02,    0.24927E+01
    0.89000E+01,    0.45440E+02,    0.24921E+01
    0.86600E+01,    0.45000E+02,    0.24914E+01
    0.84000E+01,    0.44570E+02,    0.24905E+01
    0.81200E+01,    0.44160E+02,    0.24898E+01
    0.78200E+01,    0.43770E+02,    0.24893E+01
    0.75000E+01,    0.43380E+02,    0.24886E+01
    0.71600E+01,    0.43020E+02,    0.24881E+01
    0.68000E+01,    0.42670E+02,    0.24875E+01
    0.64300E+01,    0.42340E+02,    0.24868E+01
    0.60400E+01,    0.42030E+02,    0.24863E+01
    0.56300E+01,    0.41740E+02,    0.24860E+01
    0.52100E+01,    0.41470E+02,    0.24857E+01
    0.47800E+01,    0.41220E+02,    0.24852E+01
    0.43400E+01,    0.40990E+02,    0.24847E+01
    0.38800E+01,    0.40790E+02,    0.24843E+01
    0.34200E+01,    0.40600E+02,    0.24839E+01
    0.29500E+01,    0.40440E+02,    0.24835E+01
    0.24700E+01,    0.40310E+02,    0.24832E+01
    0.19800E+01,    0.40200E+02,    0.24830E+01
    0.14900E+01,    0.40110E+02,    0.24828E+01
    0.10000E+01,    0.40050E+02,    0.24827E+01
    0.50000E+00,    0.40010E+02,    0.24827E+01
    0.00000E+00,    0.40000E+02,    0.24827E+01
    0.00000E+00,    0.59050E+02,    0.25156E+01
    0.00000E+00,    0.58100E+02,    0.25139E+01
    0.00000E+00,    0.57140E+02,    0.25122E+01
    0.00000E+00,    0.56190E+02,    0.25106E+01
    0.00000E+00,    0.55240E+02,    0.25089E+01
    0.00000E+00,    0.54290E+02,    0.25073E+01
    0.00000E+00,    0.53330E+02,    0.25057E+01
    0.00000E+00,    0.52380E+02,    0.25041E+01
    0.00000E+00,    0.51430E+02,    0.25024E+01
    0.00000E+00,    0.50480E+02,    0.25008E+01
    0.00000E+00,    0.49520E+02,    0.24991E+01
    0.00000E+00,    0.48570E+02,    0.24975E+01
    0.00000E+00,    0.47620E+02,    0.24959E+01
    0.00000E+00,    0.46670E+02,    0.24943E+01
    0.00000E+00,    0.45710E+02,    0.24926E+01
    0.00000E+00,    0.44760E+02,    0.24910E+01
    0.00000E+00,    0.43810E+02,    0.24894E+01
    0.00000E+00,    0.42860E+02,    0.24877E+01
    0.00000E+00,    0.41900E+02,    0.24860E+01
    0.00000E+00,    0.40950E+02,    0.24844E+01
    0.60000E+00,    0.59160E+02,    0.25158E+01
    0.84000E+00,    0.58290E+02,    0.25142E+01
    0.10900E+01,    0.57150E+02,    0.25122E+01
    0.80000E+00,    0.56140E+02,    0.25105E+01
    0.76000E+00,    0.55250E+02,    0.25090E+01
    0.79000E+00,    0.54380E+02,    0.25075E+01
    0.10100E+01,    0.53450E+02,    0.25059E+01
    0.92000E+00,    0.52400E+02,    0.25041E+01
    0.91000E+00,    0.51430E+02,    0.25024E+01
    0.90000E+00,    0.50480E+02,    0.25008E+01
    0.91000E+00,    0.49530E+02,    0.24992E+01
    0.91000E+00,    0.48580E+02,    0.24975E+01
    0.93000E+00,    0.47610E+02,    0.24959E+01
    0.10100E+01,    0.46550E+02,    0.24941E+01
    0.79000E+00,    0.45620E+02,    0.24925E+01
    0.76000E+00,    0.44750E+02,    0.24910E+01
    0.80000E+00,    0.43860E+02,    0.24895E+01
    0.10900E+01,    0.42850E+02,    0.24877E+01
    0.84000E+00,    0.41700E+02,    0.24857E+01
    0.60000E+00,    0.40840E+02,    0.24842E+01
    0.10500E+01,    0.40690E+02,    0.24839E+01
    0.14900E+01,    0.40690E+02,    0.24839E+01
    0.19500E+01,    0.40730E+02,    0.24840E+01
    0.24000E+01,    0.40820E+02,    0.24842E+01
    0.28300E+01,    0.40920E+02,    0.24844E+01
    0.32500E+01,    0.41130E+02,    0.24848E+01
    0.37200E+01,    0.41290E+02,    0.24851E+01
    0.41500E+01,    0.41460E+02,    0.24855E+01
    0.45500E+01,    0.41730E+02,    0.24860E+01
    0.50000E+01,    0.41960E+02,    0.24864E+01
    0.54300E+01,    0.42180E+02,    0.24867E+01
    0.58000E+01,    0.42410E+02,    0.24870E+01
    0.61400E+01,    0.42740E+02,    0.24876E+01
    0.65100E+01,    0.43060E+02,    0.24881E+01
    0.68700E+01,    0.43380E+02,    0.24887E+01
    0.71800E+01,    0.43760E+02,    0.24893E+01
    0.75300E+01,    0.44030E+02,    0.24897E+01
    0.77700E+01,    0.44350E+02,    0.24902E+01
    0.79800E+01,    0.44730E+02,    0.24908E+01
    0.81600E+01,    0.45150E+02,    0.24916E+01
    0.83400E+01,    0.45600E+02,    0.24923E+01
    0.85000E+01,    0.46110E+02,    0.24932E+01
    0.88300E+01,    0.46500E+02,    0.24939E+01
    0.90100E+01,    0.46920E+02,    0.24946E+01
    0.91400E+01,    0.47370E+02,    0.24954E+01
    0.92500E+01,    0.47840E+02,    0.24962E+01
    0.93400E+01,    0.48310E+02,    0.24970E+01
    0.94000E+01,    0.48790E+02,    0.24979E+01
    0.94500E+01,    0.49270E+02,    0.24987E+01
    0.94800E+01,    0.49750E+02,    0.24995E+01
    0.94800E+01,    0.50240E+02,    0.25004E+01
    0.94600E+01,    0.50720E+02,    0.25012E+01
    0.94100E+01,    0.51210E+02,    0.25021E+01
    0.93400E+01,    0.51690E+02,    0.25029E+01
    0.92500E+01,    0.52160E+02,    0.25037E+01
    0.91400E+01,    0.52630E+02,    0.25046E+01
    0.90100E+01,    0.53080E+02,    0.25053E+01
    0.88300E+01,    0.53500E+02,    0.25061E+01
    0.85000E+01,    0.53890E+02,    0.25067E+01
    0.83400E+01,    0.54400E+02,    0.25076E+01
    0.81600E+01,    0.54850E+02,    0.25084E+01
    0.79800E+01,    0.55270E+02,    0.25091E+01
    0.77700E+01,    0.55650E+02,    0.25097E+01
    0.75300E+01,    0.55970E+02,    0.25103E+01
    0.71800E+01,    0.56240E+02,    0.25107E+01
    0.68700E+01,    0.56620E+02,    0.25113E+01
    0.65100E+01,    0.56940E+02,    0.25118E+01
    0.61400E+01,    0.57260E+02,    0.25124E+01
    0.58000E+01,    0.57590E+02,    0.25129E+01
    0.54300E+01,    0.57820E+02,    0.25133E+01
    0.50000E+01,    0.58040E+02,    0.25136E+01
    0.45500E+01,    0.58270E+02,    0.25140E+01
    0.41500E+01,    0.58540E+02,    0.25145E+01
    0.37200E+01,    0.58710E+02,    0.25148E+01
    0.32500E+01,    0.58870E+02,    0.25151E+01
    0.28300E+01,    0.59080E+02,    0.25156E+01
    0.24000E+01,    0.59180E+02,    0.25158E+01
    0.19500E+01,    0.59260E+02,    0.25159E+01
    0.14900E+01,    0.59310E+02,    0.25160E+01
    0.10500E+01,    0.59310E+02,    0.25160E+01
    0.17800E+01,    0.49540E+02,    0.24992E+01
    0.26000E+01,    0.49550E+02,    0.24992E+01
    0.33900E+01,    0.49540E+02,    0.24992E+01
    0.41700E+01,    0.49550E+02,    0.24992E+01
    0.49300E+01,    0.49610E+02,    0.24993E+01
    0.57500E+01,    0.49690E+02,    0.24994E+01
    0.63400E+01,    0.49720E+02,    0.24995E+01
    0.68700E+01,    0.49720E+02,    0.24995E+01
    0.74000E+01,    0.49730E+02,    0.24995E+01
    0.79300E+01,    0.49740E+02,    0.24995E+01
    0.84500E+01,    0.49750E+02,    0.24995E+01
    0.89600E+01,    0.49750E+02,    0.24995E+01
    0.17800E+01,    0.50490E+02,    0.25008E+01
    0.26000E+01,    0.50490E+02,    0.25008E+01
    0.33900E+01,    0.50520E+02,    0.25009E+01
    0.41500E+01,    0.50530E+02,    0.25009E+01
    0.48700E+01,    0.50530E+02,    0.25009E+01
    0.55300E+01,    0.50560E+02,    0.25009E+01
    0.60600E+01,    0.50710E+02,    0.25012E+01
    0.65600E+01,    0.50730E+02,    0.25012E+01
    0.70000E+01,    0.50650E+02,    0.25011E+01
    0.74600E+01,    0.50660E+02,    0.25011E+01
    0.79500E+01,    0.50670E+02,    0.25011E+01
    0.84500E+01,    0.50680E+02,    0.25012E+01
    0.89500E+01,    0.50700E+02,    0.25012E+01
    0.17700E+01,    0.51420E+02,    0.25024E+01
    0.25800E+01,    0.51420E+02,    0.25024E+01
    0.33700E+01,    0.51450E+02,    0.25025E+01
    0.42000E+01,    0.51570E+02,    0.25027E+01
    0.49000E+01,    0.51350E+02,    0.25023E+01
    0.55300E+01,    0.51320E+02,    0.25022E+01
    0.61100E+01,    0.51340E+02,    0.25023E+01
    0.67600E+01,    0.51320E+02,    0.25023E+01
    0.73300E+01,    0.51510E+02,    0.25026E+01
    0.78500E+01,    0.51580E+02,    0.25027E+01
    0.83500E+01,    0.51620E+02,    0.25028E+01
    0.88500E+01,    0.51650E+02,    0.25028E+01
    0.17800E+01,    0.52330E+02,    0.25040E+01
    0.18200E+01,    0.53190E+02,    0.25054E+01
    0.19600E+01,    0.53880E+02,    0.25066E+01
    0.19600E+01,    0.54540E+02,    0.25077E+01
    0.19700E+01,    0.55230E+02,    0.25089E+01
    0.19500E+01,    0.55890E+02,    0.25101E+01
    0.19500E+01,    0.56510E+02,    0.25111E+01
    0.18400E+01,    0.57100E+02,    0.25121E+01
    0.19400E+01,    0.57660E+02,    0.25131E+01
    0.19200E+01,    0.58220E+02,    0.25141E+01
    0.19400E+01,    0.58740E+02,    0.25150E+01
    0.14400E+01,    0.58240E+02,    0.25141E+01
    0.14900E+01,    0.58780E+02,    0.25151E+01
    0.11300E+01,    0.58790E+02,    0.25151E+01
    0.14700E+01,    0.57690E+02,    0.25132E+01
    0.13800E+01,    0.55240E+02,    0.25089E+01
    0.14200E+01,    0.55960E+02,    0.25102E+01
    0.14600E+01,    0.56540E+02,    0.25112E+01
    0.14100E+01,    0.54530E+02,    0.25077E+01
    0.14500E+01,    0.53950E+02,    0.25067E+01
    0.86800E+01,    0.52570E+02,    0.25044E+01
    0.82200E+01,    0.52530E+02,    0.25044E+01
    0.77400E+01,    0.52510E+02,    0.25043E+01
    0.72500E+01,    0.52490E+02,    0.25043E+01
    0.67400E+01,    0.52480E+02,    0.25043E+01
    0.62200E+01,    0.52510E+02,    0.25043E+01
    0.56800E+01,    0.52680E+02,    0.25046E+01
    0.50600E+01,    0.52600E+02,    0.25044E+01
    0.45200E+01,    0.52560E+02,    0.25044E+01
    0.39700E+01,    0.52390E+02,    0.25041E+01
    0.32800E+01,    0.52320E+02,    0.25040E+01
    0.25500E+01,    0.52300E+02,    0.25039E+01
    0.72700E+01,    0.52010E+02,    0.25035E+01
    0.82800E+01,    0.52080E+02,    0.25036E+01
    0.87700E+01,    0.52110E+02,    0.25036E+01
    0.77900E+01,    0.52050E+02,    0.25035E+01
    0.67300E+01,    0.51950E+02,    0.25033E+01
    0.61600E+01,    0.51960E+02,    0.25034E+01
    0.55900E+01,    0.51980E+02,    0.25034E+01
    0.50400E+01,    0.52000E+02,    0.25034E+01
    0.45800E+01,    0.52030E+02,    0.25035E+01
    0.23700E+01,    0.58720E+02,    0.25149E+01
    0.24500E+01,    0.58220E+02,    0.25141E+01
    0.24700E+01,    0.57660E+02,    0.25131E+01
    0.24800E+01,    0.57070E+02,    0.25121E+01
    0.25000E+01,    0.56480E+02,    0.25111E+01
    0.25300E+01,    0.55860E+02,    0.25100E+01
    0.25400E+01,    0.55220E+02,    0.25089E+01
    0.25600E+01,    0.54540E+02,    0.25077E+01
    0.25600E+01,    0.53850E+02,    0.25066E+01
    0.25500E+01,    0.53120E+02,    0.25053E+01
    0.76800E+01,    0.54750E+02,    0.25082E+01
    0.71900E+01,    0.54700E+02,    0.25081E+01
    0.67200E+01,    0.54670E+02,    0.25080E+01
    0.62300E+01,    0.54620E+02,    0.25079E+01
    0.56900E+01,    0.54460E+02,    0.25076E+01
    0.50600E+01,    0.54520E+02,    0.25077E+01
    0.44400E+01,    0.54570E+02,    0.25078E+01
    0.38100E+01,    0.54560E+02,    0.25078E+01
    0.31700E+01,    0.54540E+02,    0.25077E+01
    0.55400E+01,    0.53860E+02,    0.25066E+01
    0.55400E+01,    0.53270E+02,    0.25056E+01
    0.72500E+01,    0.54270E+02,    0.25074E+01
    0.72700E+01,    0.53830E+02,    0.25066E+01
    0.72500E+01,    0.53390E+02,    0.25058E+01
    0.72400E+01,    0.52950E+02,    0.25051E+01
    0.77200E+01,    0.52950E+02,    0.25051E+01
    0.77400E+01,    0.53380E+02,    0.25058E+01
    0.78900E+01,    0.53800E+02,    0.25066E+01
    0.77800E+01,    0.54310E+02,    0.25074E+01
    0.84700E+01,    0.53370E+02,    0.25058E+01
    0.81300E+01,    0.53330E+02,    0.25058E+01
    0.81600E+01,    0.52960E+02,    0.25051E+01
    0.85900E+01,    0.53000E+02,    0.25052E+01
    0.81200E+01,    0.53590E+02,    0.25062E+01
    0.83800E+01,    0.53620E+02,    0.25063E+01
    0.67600E+01,    0.52940E+02,    0.25051E+01
    0.67600E+01,    0.53390E+02,    0.25058E+01
    0.67700E+01,    0.53820E+02,    0.25066E+01
    0.67400E+01,    0.54260E+02,    0.25073E+01
    0.63000E+01,    0.54220E+02,    0.25072E+01
    0.63100E+01,    0.53820E+02,    0.25066E+01
    0.63200E+01,    0.53370E+02,    0.25058E+01
    0.63100E+01,    0.52960E+02,    0.25051E+01
    0.59300E+01,    0.53370E+02,    0.25058E+01
    0.59300E+01,    0.53800E+02,    0.25065E+01
    0.59600E+01,    0.54170E+02,    0.25071E+01
    0.59700E+01,    0.52980E+02,    0.25051E+01
    0.38200E+01,    0.53860E+02,    0.25066E+01
    0.38700E+01,    0.53150E+02,    0.25054E+01
    0.50200E+01,    0.53250E+02,    0.25056E+01
    0.44600E+01,    0.53200E+02,    0.25055E+01
    0.50100E+01,    0.53870E+02,    0.25066E+01
    0.44400E+01,    0.53880E+02,    0.25066E+01
    0.32200E+01,    0.53100E+02,    0.25053E+01
    0.32000E+01,    0.53840E+02,    0.25066E+01
    0.36000E+01,    0.58210E+02,    0.25140E+01
    0.36400E+01,    0.57670E+02,    0.25130E+01
