X,    Y,  V  
    0.84799E+00,    0.31473E+01,    0.30520E+00
    0.86029E+00,    0.30714E+01,    0.29827E+00
    0.96285E+00,    0.32097E+01,    0.31169E+00
    0.91232E+00,    0.31027E+01,    0.30146E+00
    0.97080E+00,    0.31326E+01,    0.30457E+00
    0.92004E+00,    0.31860E+01,    0.30921E+00
    0.90611E+00,    0.32810E+01,    0.31786E+00
    0.89272E+00,    0.32202E+01,    0.31218E+00
    0.10256E+01,    0.32752E+01,    0.31821E+00
    0.99984E+00,    0.33134E+01,    0.32156E+00
    0.97256E+00,    0.32694E+01,    0.31728E+00
    0.89289E+00,    0.29981E+01,    0.29163E+00
    0.95794E+00,    0.34233E+01,    0.33129E+00
    0.89696E+00,    0.33928E+01,    0.32794E+00
    0.89077E+00,    0.34815E+01,    0.33586E+00
    0.90115E+00,    0.33163E+01,    0.32104E+00
    0.93107E+00,    0.33630E+01,    0.32554E+00
    0.92745E+00,    0.34080E+01,    0.32961E+00
    0.87579E+00,    0.35780E+01,    0.34427E+00
    0.94191E+00,    0.35212E+01,    0.34000E+00
    0.94735E+00,    0.36286E+01,    0.34974E+00
    0.92415E+00,    0.37046E+01,    0.35617E+00
    0.10158E+01,    0.34650E+01,    0.33567E+00
    0.10131E+01,    0.33648E+01,    0.32642E+00
    0.10725E+01,    0.33889E+01,    0.32916E+00
    0.10737E+01,    0.35067E+01,    0.34011E+00
    0.99460E+00,    0.35625E+01,    0.34436E+00
    0.99744E+00,    0.36698E+01,    0.35415E+00
    0.10225E+01,    0.36903E+01,    0.35637E+00
    0.10243E+01,    0.37868E+01,    0.36521E+00
    0.97424E+00,    0.37457E+01,    0.36065E+00
    0.87777E+00,    0.38564E+01,    0.36860E+00
    0.89625E+00,    0.38039E+01,    0.36443E+00
    0.62912E+00,    0.36845E+01,    0.34952E+00
    0.51700E+00,    0.33344E+01,    0.31958E+00
    0.72730E+00,    0.36290E+01,    0.34658E+00
    0.68230E+00,    0.36278E+01,    0.34580E+00
    0.72075E+00,    0.36913E+01,    0.35164E+00
    0.67091E+00,    0.36920E+01,    0.35084E+00
    0.72664E+00,    0.31173E+01,    0.30176E+00
    0.74634E+00,    0.29892E+01,    0.29012E+00
    0.77902E+00,    0.30252E+01,    0.29359E+00
    0.63729E+00,    0.36265E+01,    0.34503E+00
    0.60861E+00,    0.33987E+01,    0.32579E+00
    0.73254E+00,    0.35384E+01,    0.33900E+00
    0.78541E+00,    0.36212E+01,    0.34678E+00
    0.72992E+00,    0.35837E+01,    0.34282E+00
    0.68020E+00,    0.40231E+01,    0.37630E+00
    0.83307E+00,    0.37467E+01,    0.35829E+00
    0.86258E+00,    0.36316E+01,    0.34881E+00
    0.80125E+00,    0.36709E+01,    0.35127E+00
    0.89911E+00,    0.36840E+01,    0.35396E+00
    0.71092E+00,    0.37496E+01,    0.35620E+00
    0.74094E+00,    0.38293E+01,    0.36325E+00
    0.77059E+00,    0.36905E+01,    0.35243E+00
    0.75576E+00,    0.37599E+01,    0.35793E+00
    0.80314E+00,    0.37704E+01,    0.35972E+00
    0.10566E+01,    0.36797E+01,    0.35588E+00
    0.10450E+01,    0.37177E+01,    0.35921E+00
    0.10976E+01,    0.37520E+01,    0.36315E+00
    0.10940E+01,    0.38189E+01,    0.36932E+00
    0.11868E+01,    0.37554E+01,    0.36471E+00
    0.11884E+01,    0.38230E+01,    0.37115E+00
    0.10587E+01,    0.38815E+01,    0.37452E+00
    0.10157E+01,    0.39037E+01,    0.37573E+00
    0.11799E+01,    0.35740E+01,    0.34750E+00
    0.11062E+01,    0.35806E+01,    0.34732E+00
    0.10825E+01,    0.40171E+01,    0.38768E+00
    0.10879E+01,    0.39607E+01,    0.38247E+00
    0.10190E+01,    0.40084E+01,    0.38544E+00
    0.10043E+01,    0.39443E+01,    0.37921E+00
    0.11566E+01,    0.39163E+01,    0.37953E+00
    0.10935E+01,    0.38975E+01,    0.37666E+00
    0.94418E+00,    0.39050E+01,    0.37434E+00
    0.13038E+01,    0.38659E+01,    0.37687E+00
    0.12697E+01,    0.37969E+01,    0.36976E+00
    0.12407E+01,    0.37287E+01,    0.36285E+00
    0.11520E+01,    0.36988E+01,    0.35892E+00
    0.12058E+01,    0.36721E+01,    0.35705E+00
    0.12945E+01,    0.37020E+01,    0.36091E+00
    0.13458E+01,    0.37703E+01,    0.36808E+00
    0.13157E+01,    0.39347E+01,    0.38375E+00
    0.13799E+01,    0.38392E+01,    0.37519E+00
    0.14006E+01,    0.39148E+01,    0.38287E+00
    0.13901E+01,    0.40026E+01,    0.39144E+00
    0.13028E+01,    0.40607E+01,    0.39601E+00
    0.11356E+01,    0.34311E+01,    0.33365E+00
    0.11836E+01,    0.35092E+01,    0.34143E+00
    0.12046E+01,    0.34613E+01,    0.33710E+00
    0.11165E+01,    0.34915E+01,    0.33913E+00
    0.11043E+01,    0.32427E+01,    0.31573E+00
    0.11786E+01,    0.32069E+01,    0.31283E+00
    0.10610E+01,    0.32834E+01,    0.31923E+00
    0.11305E+01,    0.33129E+01,    0.32251E+00
    0.10857E+01,    0.33404E+01,    0.32474E+00
    0.12528E+01,    0.31711E+01,    0.30987E+00
    0.13283E+01,    0.30878E+01,    0.30229E+00
    0.13250E+01,    0.31663E+01,    0.30982E+00
    0.12495E+01,    0.32497E+01,    0.31735E+00
    0.11752E+01,    0.32855E+01,    0.32025E+00
    0.16575E+00,    0.25818E+01,    0.25109E+00
    0.30860E+00,    0.26115E+01,    0.25401E+00
    0.21758E+00,    0.25802E+01,    0.25099E+00
    0.56057E+00,    0.28366E+01,    0.27537E+00
    0.68097E+00,    0.29172E+01,    0.28322E+00
    0.71365E+00,    0.29532E+01,    0.28667E+00
    0.97831E+00,    0.29659E+01,    0.28900E+00
    0.97433E+00,    0.30116E+01,    0.29328E+00
    0.10470E+01,    0.29681E+01,    0.28953E+00
    0.10431E+01,    0.30323E+01,    0.29557E+00
    0.85524E+00,    0.28858E+01,    0.28096E+00
    0.91250E+00,    0.29443E+01,    0.28669E+00
    0.94161E+00,    0.29052E+01,    0.28313E+00
    0.79315E+00,    0.28617E+01,    0.27847E+00
    0.88357E+00,    0.27622E+01,    0.26943E+00
    0.15153E+01,    0.27980E+01,    0.27500E+00
    0.15127E+01,    0.28930E+01,    0.28424E+00
    0.16520E+01,    0.28095E+01,    0.27655E+00
    0.16469E+01,    0.29077E+01,    0.28614E+00
    0.13825E+01,    0.26604E+01,    0.26123E+00
    0.15232E+01,    0.26687E+01,    0.26243E+00
    0.15090E+01,    0.30036E+01,    0.29497E+00
    0.13933E+01,    0.25073E+01,    0.24639E+00
    0.12555E+01,    0.24753E+01,    0.24296E+00
    0.15310E+01,    0.25394E+01,    0.24984E+00
    0.14055E+01,    0.23378E+01,    0.22991E+00
    0.15425E+01,    0.23781E+01,    0.23411E+00
    0.16691E+01,    0.25673E+01,    0.25290E+00
    0.16595E+01,    0.27080E+01,    0.26665E+00
    0.12322E+01,    0.23196E+01,    0.22780E+00
    0.10462E+01,    0.25862E+01,    0.25313E+00
    0.11688E+01,    0.24662E+01,    0.24187E+00
    0.17666E+01,    0.30221E+01,    0.29776E+00
    0.18766E+01,    0.30573E+01,    0.30160E+00
    0.18642E+01,    0.31652E+01,    0.31219E+00
    0.16443E+01,    0.30028E+01,    0.29542E+00
    0.15054E+01,    0.31142E+01,    0.30570E+00
    0.17766E+01,    0.29174E+01,    0.28751E+00
    0.18940E+01,    0.29431E+01,    0.29040E+00
    0.19991E+01,    0.29847E+01,    0.29482E+00
    0.19422E+01,    0.33338E+01,    0.32916E+00
    0.19310E+01,    0.33941E+01,    0.33510E+00
    0.20170E+01,    0.33550E+01,    0.33155E+00
    0.20059E+01,    0.34153E+01,    0.33750E+00
    0.19199E+01,    0.34544E+01,    0.34103E+00
    0.19088E+01,    0.35148E+01,    0.34698E+00
    0.19947E+01,    0.34756E+01,    0.34346E+00
    0.19836E+01,    0.35360E+01,    0.34942E+00
    0.18976E+01,    0.35751E+01,    0.35293E+00
    0.18011E+01,    0.35682E+01,    0.35175E+00
    0.21552E+01,    0.34137E+01,    0.33787E+00
    0.21832E+01,    0.34892E+01,    0.34550E+00
    0.21247E+01,    0.35186E+01,    0.34824E+00
    0.21450E+01,    0.32967E+01,    0.32619E+00
    0.20071E+01,    0.32468E+01,    0.32078E+00
    0.20990E+01,    0.31931E+01,    0.31575E+00
    0.22410E+01,    0.32509E+01,    0.32191E+00
    0.22888E+01,    0.33862E+01,    0.33554E+00
    0.18865E+01,    0.36354E+01,    0.35888E+00
    0.19775E+01,    0.35895E+01,    0.35473E+00
    0.19714E+01,    0.36430E+01,    0.36005E+00
    0.18820E+01,    0.36983E+01,    0.36514E+00
    0.17985E+01,    0.36966E+01,    0.36451E+00
    0.18211E+01,    0.36492E+01,    0.35991E+00
    0.17842E+01,    0.36221E+01,    0.35701E+00
    0.16933E+01,    0.36216E+01,    0.35642E+00
    0.17040E+01,    0.36984E+01,    0.36411E+00
    0.16115E+01,    0.37324E+01,    0.36682E+00
    0.16097E+01,    0.36434E+01,    0.35801E+00
    0.15113E+01,    0.35476E+01,    0.34789E+00
    0.17866E+01,    0.28127E+01,    0.27727E+00
    0.17941E+01,    0.27113E+01,    0.26733E+00
    0.18065E+01,    0.26034E+01,    0.25677E+00
    0.19272E+01,    0.26068E+01,    0.25737E+00
    0.19148E+01,    0.27146E+01,    0.26796E+00
    0.16795E+01,    0.24183E+01,    0.23833E+00
    0.18093E+01,    0.24463E+01,    0.24133E+00
    0.19064E+01,    0.28352E+01,    0.27981E+00
    0.20383E+01,    0.26088E+01,    0.25780E+00
    0.19390E+01,    0.24743E+01,    0.24434E+00
    0.20457E+01,    0.24777E+01,    0.24488E+00
    0.21451E+01,    0.26123E+01,    0.25836E+00
    0.21455E+01,    0.27301E+01,    0.27001E+00
    0.20300E+01,    0.27294E+01,    0.26969E+00
    0.20213E+01,    0.28641E+01,    0.28296E+00
    0.21546E+01,    0.28915E+01,    0.28600E+00
    0.15743E+01,    0.31881E+01,    0.31321E+00
    0.15008E+01,    0.32404E+01,    0.31793E+00
    0.22707E+01,    0.28640E+01,    0.28354E+00
    0.22612E+01,    0.27167E+01,    0.26891E+00
    0.23867E+01,    0.28364E+01,    0.28104E+00
    0.24098E+01,    0.29978E+01,    0.29713E+00
    0.21670E+01,    0.25057E+01,    0.24786E+00
    0.22073E+01,    0.23978E+01,    0.23725E+00
    0.20860E+01,    0.23697E+01,    0.23428E+00
    0.22738E+01,    0.25092E+01,    0.24838E+00
    0.22562E+01,    0.26143E+01,    0.25876E+00
    0.22961E+01,    0.23886E+01,    0.23647E+00
    0.23848E+01,    0.23794E+01,    0.23568E+00
    0.23762E+01,    0.24908E+01,    0.24672E+00
    0.18280E+01,    0.22973E+01,    0.22672E+00
    0.19501E+01,    0.23171E+01,    0.22887E+00
    0.23676E+01,    0.26023E+01,    0.25776E+00
    0.23727E+01,    0.27046E+01,    0.26792E+00
    0.24736E+01,    0.23702E+01,    0.23489E+00
    0.24887E+01,    0.26771E+01,    0.26538E+00
    0.25028E+01,    0.28089E+01,    0.27851E+00
    0.24786E+01,    0.24725E+01,    0.24505E+00
    0.24837E+01,    0.25748E+01,    0.25521E+00
    0.23864E+01,    0.34677E+01,    0.34395E+00
    0.24781E+01,    0.34401E+01,    0.34141E+00
    0.25124E+01,    0.35376E+01,    0.35128E+00
    0.22053E+01,    0.33947E+01,    0.33614E+00
    0.23126E+01,    0.34538E+01,    0.34237E+00
    0.23569E+01,    0.33954E+01,    0.33664E+00
    0.24329E+01,    0.31591E+01,    0.31325E+00
    0.24137E+01,    0.33343E+01,    0.33068E+00
    0.23176E+01,    0.32496E+01,    0.32199E+00
    0.24177E+01,    0.32116E+01,    0.31844E+00
    0.45075E+00,    0.26254E+01,    0.25549E+00
    0.52182E+00,    0.26816E+01,    0.26087E+00
    0.51222E+00,    0.27266E+01,    0.26504E+00
    0.38832E+00,    0.28254E+01,    0.27391E+00
    0.45212E+00,    0.27857E+01,    0.27039E+00
    0.44334E+00,    0.28342E+01,    0.27483E+00
    0.51941E+00,    0.28049E+01,    0.27232E+00
    0.47829E+00,    0.27466E+01,    0.26683E+00
    0.56270E+00,    0.26205E+01,    0.25523E+00
    0.59053E+00,    0.27715E+01,    0.26941E+00
    0.64890E+00,    0.27981E+01,    0.27206E+00
    0.62410E+00,    0.27066E+01,    0.26345E+00
    0.68680E+00,    0.26535E+01,    0.25861E+00
    0.67516E+00,    0.27295E+01,    0.26573E+00
    0.79638E+00,    0.26822E+01,    0.26161E+00
    0.80123E+00,    0.27614E+01,    0.26909E+00
    0.53282E+00,    0.25752E+01,    0.25091E+00
    0.66956E+00,    0.25481E+01,    0.24862E+00
    0.46126E+00,    0.25678E+01,    0.25010E+00
    0.54465E+00,    0.24919E+01,    0.24306E+00
    0.53295E+00,    0.27605E+01,    0.26825E+00
    0.62722E+00,    0.28754E+01,    0.27916E+00
    0.71285E+00,    0.28239E+01,    0.27466E+00
    0.57590E+00,    0.28701E+01,    0.27850E+00
    0.80888E+00,    0.29569E+01,    0.28741E+00
    0.77620E+00,    0.29209E+01,    0.28393E+00
    0.74270E+00,    0.27556E+01,    0.26836E+00
    0.76954E+00,    0.27189E+01,    0.26499E+00
    0.99475E+00,    0.25118E+01,    0.24586E+00
    0.86580E+00,    0.26510E+01,    0.25884E+00
    0.99074E+00,    0.26440E+01,    0.25852E+00
    0.11065E+01,    0.26811E+01,    0.26240E+00
    0.11751E+01,    0.26206E+01,    0.25679E+00
    0.11212E+01,    0.25174E+01,    0.24670E+00
    0.11712E+01,    0.27613E+01,    0.27030E+00
    0.10487E+01,    0.27536E+01,    0.26915E+00
    0.12496E+01,    0.25580E+01,    0.25095E+00
    0.13136E+01,    0.26444E+01,    0.25948E+00
    0.12396E+01,    0.27029E+01,    0.26491E+00
    0.13056E+01,    0.27758E+01,    0.27215E+00
    0.98023E+00,    0.28120E+01,    0.27447E+00
    0.97794E+00,    0.29176E+01,    0.28446E+00
    0.93121E+00,    0.27520E+01,    0.26862E+00
    0.98289E+00,    0.26917E+01,    0.26305E+00
    0.13739E+01,    0.28373E+01,    0.27833E+00
    0.13795E+01,    0.27194E+01,    0.26694E+00
    0.14476E+01,    0.27767E+01,    0.27272E+00
    0.14422E+01,    0.28987E+01,    0.28453E+00
    0.13682E+01,    0.29789E+01,    0.29199E+00
    0.15717E+01,    0.32832E+01,    0.32247E+00
    0.14982E+01,    0.33354E+01,    0.32715E+00
    0.16367E+01,    0.31502E+01,    0.30980E+00
    0.16917E+01,    0.32138E+01,    0.31627E+00
    0.16317E+01,    0.32485E+01,    0.31938E+00
    0.16841E+01,    0.33152E+01,    0.32618E+00
    0.16266E+01,    0.33467E+01,    0.32897E+00
    0.15691E+01,    0.33782E+01,    0.33173E+00
    0.14955E+01,    0.34305E+01,    0.33637E+00
    0.41925E+00,    0.62493E+01,    0.64934E+00
    0.51089E+00,    0.62642E+01,    0.64869E+00
    0.48759E+00,    0.61978E+01,    0.64455E+00
    0.47966E+00,    0.62590E+01,    0.64889E+00
    0.49154E+00,    0.63228E+01,    0.65327E+00
    0.43635E+00,    0.63134E+01,    0.65345E+00
    0.42834E+00,    0.63731E+01,    0.65787E+00
    0.56854E+00,    0.61442E+01,    0.63896E+00
    0.54386E+00,    0.62058E+01,    0.64386E+00
    0.60012E+00,    0.62138E+01,    0.64322E+00
    0.57130E+00,    0.62738E+01,    0.64827E+00
    0.62067E+00,    0.61507E+01,    0.63808E+00
    0.67280E+00,    0.61572E+01,    0.63727E+00
    0.65639E+00,    0.62219E+01,    0.64262E+00
    0.63171E+00,    0.62835E+01,    0.64789E+00
    0.61959E+00,    0.63448E+01,    0.65292E+00
    0.77621E+00,    0.58360E+01,    0.60881E+00
    0.78187E+00,    0.59372E+01,    0.61678E+00
    0.80967E+00,    0.58742E+01,    0.61053E+00
    0.73381E+00,    0.61114E+01,    0.63215E+00
    0.72287E+00,    0.61628E+01,    0.63650E+00
    0.77845E+00,    0.61842E+01,    0.63697E+00
    0.76858E+00,    0.62398E+01,    0.64177E+00
    0.71266E+00,    0.62300E+01,    0.64208E+00
    0.69004E+00,    0.62923E+01,    0.64753E+00
    0.84960E+00,    0.59800E+01,    0.61807E+00
    0.93233E+00,    0.59488E+01,    0.61289E+00
    0.91733E+00,    0.60229E+01,    0.61988E+00
    0.79865E+00,    0.60320E+01,    0.62395E+00
    0.84001E+00,    0.60164E+01,    0.62144E+00
    0.85304E+00,    0.60786E+01,    0.62637E+00
    0.79899E+00,    0.60867E+01,    0.62843E+00
    0.88368E+00,    0.59191E+01,    0.61171E+00
    0.85831E+00,    0.59039E+01,    0.61124E+00
    0.82632E+00,    0.59655E+01,    0.61757E+00
    0.78731E+00,    0.61223E+01,    0.63167E+00
    0.84424E+00,    0.61385E+01,    0.63167E+00
    0.83437E+00,    0.61941E+01,    0.63661E+00
    0.82450E+00,    0.62497E+01,    0.64153E+00
    0.89202E+00,    0.62109E+01,    0.63691E+00
    0.88322E+00,    0.62707E+01,    0.64230E+00
    0.81822E+00,    0.63088E+01,    0.64670E+00
    0.75988E+00,    0.63000E+01,    0.64694E+00
    0.81239E+00,    0.63665E+01,    0.65174E+00
    0.87793E+00,    0.63273E+01,    0.64735E+00
    0.87264E+00,    0.63840E+01,    0.65240E+00
    0.80657E+00,    0.64241E+01,    0.65680E+00
    0.73466E+00,    0.64156E+01,    0.65704E+00
    0.74256E+00,    0.63588E+01,    0.65214E+00
    0.66329E+00,    0.63531E+01,    0.65290E+00
    0.65329E+00,    0.64135E+01,    0.65798E+00
    0.60959E+00,    0.64052E+01,    0.65791E+00
    0.98307E+00,    0.59791E+01,    0.61425E+00
    0.97645E+00,    0.60560E+01,    0.62141E+00
    0.10542E+01,    0.60952E+01,    0.62336E+00
    0.96874E+00,    0.61243E+01,    0.62773E+00
    0.90963E+00,    0.60912E+01,    0.62607E+00
    0.10126E+01,    0.63308E+01,    0.64568E+00
    0.10378E+01,    0.62417E+01,    0.63716E+00
    0.10500E+01,    0.63796E+01,    0.64966E+00
    0.99284E+00,    0.64335E+01,    0.65529E+00
    0.11133E+01,    0.61283E+01,    0.62538E+00
    0.10870E+01,    0.61905E+01,    0.63165E+00
    0.10278E+01,    0.61574E+01,    0.62959E+00
    0.14925E+01,    0.61129E+01,    0.61888E+00
    0.16867E+01,    0.62345E+01,    0.62934E+00
    0.65759E+00,    0.65895E+01,    0.67274E+00
    0.60319E+00,    0.66325E+01,    0.67690E+00
    0.73392E+00,    0.66524E+01,    0.67754E+00
    0.71198E+00,    0.65466E+01,    0.66851E+00
    0.47997E+00,    0.66348E+01,    0.67807E+00
    0.83850E+00,    0.65693E+01,    0.66921E+00
    0.78621E+00,    0.66109E+01,    0.67340E+00
    0.55875E+00,    0.65621E+01,    0.67134E+00
    0.61127E+00,    0.65136E+01,    0.66677E+00
    0.62083E+00,    0.65623E+01,    0.67076E+00
    0.56737E+00,    0.66080E+01,    0.67512E+00
    0.50623E+00,    0.66105E+01,    0.67584E+00
    0.66379E+00,    0.64651E+01,    0.66212E+00
    0.73620E+00,    0.64705E+01,    0.66169E+00
    0.67429E+00,    0.65166E+01,    0.66634E+00
    0.84368E+00,    0.66719E+01,    0.67836E+00
    0.80145E+00,    0.67154E+01,    0.68261E+00
    0.90298E+00,    0.67604E+01,    0.68596E+00
    0.88927E+00,    0.66291E+01,    0.67410E+00
    0.93517E+00,    0.65819E+01,    0.66940E+00
    0.98796E+00,    0.65341E+01,    0.66453E+00
    0.10377E+01,    0.64813E+01,    0.65916E+00
    0.10289E+01,    0.65884E+01,    0.66913E+00
    0.97618E+00,    0.66353E+01,    0.67391E+00
    0.95045E+00,    0.67478E+01,    0.68447E+00
    0.10290E+01,    0.67843E+01,    0.68731E+00
    0.11880E+01,    0.67407E+01,    0.68215E+00
    0.11450E+01,    0.68350E+01,    0.69135E+00
    0.82065E+00,    0.69383E+01,    0.70283E+00
    0.85354E+00,    0.68806E+01,    0.69732E+00
    0.90720E+00,    0.68092E+01,    0.69042E+00
    0.12195E+01,    0.66502E+01,    0.67335E+00
    0.13293E+01,    0.66754E+01,    0.67498E+00
    0.13177E+01,    0.67696E+01,    0.68408E+00
    0.13933E+01,    0.70831E+01,    0.71390E+00
    0.15203E+01,    0.68626E+01,    0.69199E+00
    0.15398E+01,    0.70050E+01,    0.70575E+00
    0.12724E+01,    0.69072E+01,    0.69751E+00
    0.12099E+01,    0.70296E+01,    0.70952E+00
    0.10875E+01,    0.64285E+01,    0.65374E+00
    0.11382E+01,    0.64882E+01,    0.65877E+00
    0.10885E+01,    0.65410E+01,    0.66418E+00
    0.11066E+01,    0.63299E+01,    0.64434E+00
    0.11139E+01,    0.66334E+01,    0.67258E+00
    0.11278E+01,    0.65919E+01,    0.66858E+00
    0.12687E+01,    0.64282E+01,    0.65183E+00
    0.11966E+01,    0.65630E+01,    0.66528E+00
    0.11265E+01,    0.67144E+01,    0.68009E+00
    0.10652E+01,    0.66334E+01,    0.67298E+00
    0.10447E+01,    0.67390E+01,    0.68298E+00
    0.10136E+01,    0.66900E+01,    0.67865E+00
    0.93019E+00,    0.66834E+01,    0.67870E+00
    0.12389E+01,    0.71144E+01,    0.71752E+00
    0.12985E+01,    0.73013E+01,    0.73530E+00
    0.47600E+00,    0.64725E+01,    0.66490E+00
    0.56544E+00,    0.63359E+01,    0.65308E+00
    0.50881E+00,    0.68018E+01,    0.69221E+00
    0.48238E+00,    0.68473E+01,    0.69633E+00
    0.45594E+00,    0.68928E+01,    0.70046E+00
    0.49680E+00,    0.69309E+01,    0.70368E+00
    0.42950E+00,    0.69383E+01,    0.70460E+00
    0.52927E+00,    0.67400E+01,    0.68670E+00
    0.59558E+00,    0.67528E+01,    0.68739E+00
    0.58461E+00,    0.66999E+01,    0.68286E+00
    0.65092E+00,    0.67126E+01,    0.68349E+00
    0.66188E+00,    0.67655E+01,    0.68809E+00
    0.52159E+00,    0.66969E+01,    0.68303E+00
    0.51391E+00,    0.66537E+01,    0.67941E+00
    0.57599E+00,    0.66539E+01,    0.67896E+00
    0.63995E+00,    0.66597E+01,    0.67895E+00
    0.70625E+00,    0.66725E+01,    0.67954E+00
    0.71722E+00,    0.67254E+01,    0.68414E+00
    0.72815E+00,    0.67784E+01,    0.68880E+00
    0.73908E+00,    0.68314E+01,    0.69350E+00
    0.67274E+00,    0.68187E+01,    0.69276E+00
    0.86582E+00,    0.64389E+01,    0.65733E+00
    0.91771E+00,    0.64564E+01,    0.65826E+00
    0.92339E+00,    0.63965E+01,    0.65282E+00
    0.86206E+00,    0.64973E+01,    0.66255E+00
    0.80649E+00,    0.64811E+01,    0.66177E+00
    0.94278E+00,    0.62971E+01,    0.64366E+00
    0.93442E+00,    0.63502E+01,    0.64853E+00
    0.97298E+00,    0.64040E+01,    0.65286E+00
    0.80642E+00,    0.65382E+01,    0.66678E+00
    0.74349E+00,    0.65248E+01,    0.66628E+00
    0.22211E+01,    0.74501E+01,    0.74770E+00
    0.23377E+01,    0.73649E+01,    0.73905E+00
    0.21440E+01,    0.73190E+01,    0.73487E+00
    0.22638E+01,    0.72382E+01,    0.72663E+00
    0.56049E+00,    0.68994E+01,    0.70058E+00
    0.55098E+00,    0.68557E+01,    0.69674E+00
    0.63220E+00,    0.69294E+01,    0.70295E+00
    0.62089E+00,    0.68800E+01,    0.69855E+00
    0.54287E+00,    0.68111E+01,    0.69283E+00
    0.61098E+00,    0.68296E+01,    0.69410E+00
    0.68359E+00,    0.68719E+01,    0.69748E+00
    0.64351E+00,    0.69789E+01,    0.70739E+00
    0.65514E+00,    0.70456E+01,    0.71344E+00
    0.59802E+00,    0.70592E+01,    0.71490E+00
    0.72000E+00,    0.69477E+01,    0.70419E+00
    0.55483E+00,    0.71414E+01,    0.72260E+00
    0.49920E+00,    0.71434E+01,    0.72295E+00
    0.55746E+00,    0.72208E+01,    0.72994E+00
    0.61046E+00,    0.71394E+01,    0.72224E+00
    0.43746E+00,    0.71384E+01,    0.72265E+00
    0.42865E+00,    0.70845E+01,    0.71776E+00
    0.72865E+00,    0.70439E+01,    0.71299E+00
    0.75749E+00,    0.71359E+01,    0.72142E+00
    0.68398E+00,    0.71376E+01,    0.72184E+00
    0.68841E+00,    0.72204E+01,    0.72954E+00
    0.61489E+00,    0.72222E+01,    0.72991E+00
    0.80297E+00,    0.68228E+01,    0.69233E+00
    0.85602E+00,    0.67640E+01,    0.68662E+00
    0.80217E+00,    0.70421E+01,    0.71252E+00
    0.76071E+00,    0.69004E+01,    0.69966E+00
    0.81739E+00,    0.68689E+01,    0.69645E+00
    0.78775E+00,    0.69961E+01,    0.70832E+00
    0.87569E+00,    0.70404E+01,    0.71204E+00
    0.94920E+00,    0.70387E+01,    0.71155E+00
    0.84623E+00,    0.69609E+01,    0.70478E+00
    0.91975E+00,    0.69592E+01,    0.70425E+00
    0.83101E+00,    0.71342E+01,    0.72099E+00
    0.90453E+00,    0.71325E+01,    0.72055E+00
    0.10226E+01,    0.70424E+01,    0.71157E+00
    0.10514E+01,    0.71326E+01,    0.72000E+00
    0.97799E+00,    0.71326E+01,    0.72028E+00
    0.99251E+00,    0.72146E+01,    0.72800E+00
    0.92234E+00,    0.72233E+01,    0.72906E+00
    0.84882E+00,    0.72251E+01,    0.72947E+00
    0.77531E+00,    0.72268E+01,    0.72987E+00
    0.92913E+00,    0.73130E+01,    0.73755E+00
    0.85561E+00,    0.73147E+01,    0.73792E+00
    0.86240E+00,    0.74044E+01,    0.74642E+00
    0.77550E+00,    0.73981E+01,    0.74603E+00
    0.75533E+00,    0.73003E+01,    0.73684E+00
    0.66843E+00,    0.72940E+01,    0.73648E+00
    0.60640E+00,    0.72935E+01,    0.73659E+00
    0.64845E+00,    0.73675E+01,    0.74344E+00
    0.58412E+00,    0.73675E+01,    0.74358E+00
    0.54437E+00,    0.72930E+01,    0.73669E+00
    0.44529E+00,    0.72001E+01,    0.72830E+00
    0.51980E+00,    0.73674E+01,    0.74370E+00
    0.45547E+00,    0.73674E+01,    0.74382E+00
    0.39475E+00,    0.73682E+01,    0.74399E+00
    0.43217E+00,    0.74338E+01,    0.75009E+00
    0.37371E+00,    0.74249E+01,    0.74933E+00
    0.35460E+00,    0.73112E+01,    0.73875E+00
    0.34045E+00,    0.73536E+01,    0.74271E+00
    0.31526E+00,    0.74160E+01,    0.74857E+00
    0.25680E+00,    0.74071E+01,    0.74780E+00
    0.28093E+00,    0.73507E+01,    0.74252E+00
    0.17030E+00,    0.74691E+01,    0.75366E+00
    0.49062E+00,    0.74427E+01,    0.75083E+00
    0.55495E+00,    0.74428E+01,    0.75073E+00
    0.69878E+00,    0.75262E+01,    0.75836E+00
    0.79567E+00,    0.74958E+01,    0.75527E+00
    0.66522E+00,    0.74204E+01,    0.74839E+00
    0.10191E+01,    0.62173E+01,    0.63522E+00
    0.95994E+00,    0.61841E+01,    0.63327E+00
    0.11438E+01,    0.62598E+01,    0.63730E+00
    0.11463E+01,    0.62070E+01,    0.63230E+00
    0.10938E+01,    0.62555E+01,    0.63759E+00
    0.95114E+00,    0.62440E+01,    0.63878E+00
    0.90082E+00,    0.61510E+01,    0.63151E+00
    0.11440E+01,    0.63787E+01,    0.64845E+00
    0.12483E+01,    0.62838E+01,    0.63826E+00
    0.12110E+01,    0.63798E+01,    0.64781E+00
    0.12795E+01,    0.65269E+01,    0.66114E+00
    0.14751E+01,    0.63541E+01,    0.64277E+00
    0.16834E+01,    0.68450E+01,    0.68955E+00
    0.10959E+01,    0.70461E+01,    0.71160E+00
    0.99367E+00,    0.69522E+01,    0.70322E+00
    0.10728E+01,    0.69558E+01,    0.70316E+00
    0.11250E+01,    0.71309E+01,    0.71955E+00
    0.11930E+01,    0.71010E+01,    0.71642E+00
