  x,     y,   corriente
    0.76261E+01,    0.57172E+02,    0.10235E-17
    0.76580E+01,    0.57159E+02,    0.10228E-17
    0.76678E+01,    0.57127E+02,    0.10174E-17
    0.74424E+01,    0.56703E+02,    0.10868E-17
    0.71028E+01,    0.57062E+02,    0.11459E-17
    0.71376E+01,    0.57065E+02,    0.11399E-17
    0.73311E+01,    0.57132E+02,    0.10954E-17
    0.73332E+01,    0.57081E+02,    0.10891E-17
    0.72786E+01,    0.57137E+02,    0.11002E-17
    0.72320E+01,    0.56969E+02,    0.11260E-17
    0.77515E+01,    0.56675E+02,    0.10236E-17
    0.77851E+01,    0.56709E+02,    0.10110E-17
    0.80021E+01,    0.56776E+02,    0.96827E-18
    0.78743E+01,    0.56675E+02,    0.99935E-18
    0.78385E+01,    0.56706E+02,    0.99869E-18
    0.77654E+01,    0.56366E+02,    0.10308E-17
    0.89451E+01,    0.55476E+02,    0.78422E-18
    0.89662E+01,    0.55422E+02,    0.77951E-18
    0.89385E+01,    0.55445E+02,    0.77950E-18
    0.90755E+01,    0.55016E+02,    0.74033E-18
    0.90912E+01,    0.54975E+02,    0.73719E-18
    0.89953E+01,    0.54946E+02,    0.74754E-18
    0.90518E+01,    0.54934E+02,    0.73810E-18
    0.91037E+01,    0.55084E+02,    0.73953E-18
    0.91362E+01,    0.55103E+02,    0.73115E-18
    0.91413E+01,    0.55032E+02,    0.72891E-18
    0.91073E+01,    0.55045E+02,    0.73489E-18
    0.86652E+01,    0.55897E+02,    0.84298E-18
    0.87026E+01,    0.55849E+02,    0.83585E-18
    0.86735E+01,    0.55860E+02,    0.84038E-18
    0.85179E+01,    0.55270E+02,    0.85231E-18
    0.87382E+01,    0.55756E+02,    0.82473E-18
    0.87712E+01,    0.55742E+02,    0.82171E-18
    0.88046E+01,    0.55652E+02,    0.80905E-18
    0.87698E+01,    0.55647E+02,    0.81956E-18
    0.88067E+01,    0.55690E+02,    0.81431E-18
    0.87767E+01,    0.55706E+02,    0.81675E-18
    0.87534E+01,    0.55683E+02,    0.82230E-18
    0.85524E+01,    0.55454E+02,    0.85102E-18
    0.85301E+01,    0.55298E+02,    0.85824E-18
    0.85752E+01,    0.55298E+02,    0.84259E-18
    0.85864E+01,    0.55422E+02,    0.85157E-18
    0.86398E+01,    0.55336E+02,    0.83132E-18
    0.85692E+01,    0.55373E+02,    0.84555E-18
    0.85938E+01,    0.55336E+02,    0.84619E-18
    0.66590E+01,    0.57483E+02,    0.12141E-17
    0.66931E+01,    0.57476E+02,    0.12129E-17
    0.69694E+01,    0.57835E+02,    0.11180E-17
    0.71574E+01,    0.57657E+02,    0.10942E-17
    0.69936E+01,    0.57582E+02,    0.11277E-17
    0.69819E+01,    0.57621E+02,    0.11345E-17
    0.40357E+01,    0.59673E+02,    0.13811E-17
    0.39176E+01,    0.59317E+02,    0.14764E-17
    0.42589E+01,    0.59218E+02,    0.14397E-17
    0.42518E+01,    0.59170E+02,    0.14561E-17
    0.42156E+01,    0.59156E+02,    0.14613E-17
    0.44322E+01,    0.59205E+02,    0.14132E-17
    0.43408E+01,    0.59214E+02,    0.14274E-17
    0.43846E+01,    0.59240E+02,    0.14145E-17
    0.46443E+01,    0.59015E+02,    0.14159E-17
    0.47020E+01,    0.58936E+02,    0.14232E-17
    0.98824E+01,    0.52723E+02,    0.41162E-18
    0.99630E+01,    0.52682E+02,    0.39930E-18
    0.99120E+01,    0.52680E+02,    0.41100E-18
    0.10031E+02,    0.52344E+02,    0.35826E-18
    0.98868E+01,    0.52637E+02,    0.40045E-18
    0.98323E+01,    0.52556E+02,    0.40367E-18
    0.98324E+01,    0.52637E+02,    0.41428E-18
    0.98089E+01,    0.52598E+02,    0.40390E-18
    0.99760E+01,    0.52595E+02,    0.38833E-18
    0.99191E+01,    0.52591E+02,    0.39972E-18
    0.98881E+01,    0.52550E+02,    0.38938E-18
    0.97499E+01,    0.52676E+02,    0.42587E-18
    0.97058E+01,    0.53088E+02,    0.48271E-18
    0.96846E+01,    0.53139E+02,    0.48313E-18
    0.96669E+01,    0.53049E+02,    0.47553E-18
    0.96129E+01,    0.52988E+02,    0.48143E-18
    0.98337E+01,    0.52857E+02,    0.43769E-18
    0.98371E+01,    0.52811E+02,    0.43457E-18
    0.97981E+01,    0.52892E+02,    0.44269E-18
    0.97538E+01,    0.52882E+02,    0.45173E-18
    0.98018E+01,    0.52776E+02,    0.42652E-18
    0.97757E+01,    0.53254E+02,    0.48913E-18
    0.97720E+01,    0.53195E+02,    0.48207E-18
    0.97138E+01,    0.53182E+02,    0.49341E-18
    0.99311E+01,    0.53283E+02,    0.47379E-18
    0.98908E+01,    0.53285E+02,    0.48335E-18
    0.98425E+01,    0.53344E+02,    0.49115E-18
    0.98752E+01,    0.53322E+02,    0.48415E-18
    0.98935E+01,    0.53347E+02,    0.48938E-18
    0.99436E+01,    0.53320E+02,    0.48039E-18
    0.99216E+01,    0.53347E+02,    0.48177E-18
    0.98492E+01,    0.53386E+02,    0.49818E-18
    0.98796E+01,    0.53384E+02,    0.48941E-18
    0.10080E+02,    0.52690E+02,    0.39191E-18
    0.10094E+02,    0.52661E+02,    0.39170E-18
    0.10124E+02,    0.52666E+02,    0.38688E-18
    0.10133E+02,    0.52702E+02,    0.39239E-18
    0.10104E+02,    0.52716E+02,    0.39673E-18
    0.99818E+01,    0.53196E+02,    0.46254E-18
    0.99574E+01,    0.53257E+02,    0.47245E-18
    0.99492E+01,    0.53221E+02,    0.46566E-18
    0.99245E+01,    0.53120E+02,    0.45821E-18
    0.99005E+01,    0.53086E+02,    0.45384E-18
    0.99633E+01,    0.53099E+02,    0.45394E-18
    0.10090E+02,    0.52828E+02,    0.41127E-18
    0.10068E+02,    0.52854E+02,    0.41242E-18
    0.10032E+02,    0.52857E+02,    0.42054E-18
    0.10041E+02,    0.53017E+02,    0.43825E-18
    0.10028E+02,    0.52992E+02,    0.43167E-18
    0.10003E+02,    0.52943E+02,    0.43136E-18
    0.99986E+01,    0.52910E+02,    0.42731E-18
    0.10027E+02,    0.52893E+02,    0.42225E-18
    0.10056E+02,    0.52910E+02,    0.42231E-18
    0.10061E+02,    0.52946E+02,    0.42646E-18
    0.10035E+02,    0.52962E+02,    0.43113E-18
    0.99339E+01,    0.52923E+02,    0.43301E-18
    0.98921E+01,    0.52914E+02,    0.43969E-18
    0.91673E+01,    0.55084E+02,    0.72926E-18
    0.91688E+01,    0.55052E+02,    0.72306E-18
    0.92935E+01,    0.54857E+02,    0.69612E-18
    0.92609E+01,    0.54910E+02,    0.70405E-18
    0.92642E+01,    0.54874E+02,    0.69976E-18
    0.91297E+01,    0.54889E+02,    0.72505E-18
    0.92074E+01,    0.54856E+02,    0.70949E-18
    0.91395E+01,    0.54838E+02,    0.71755E-18
    0.91789E+01,    0.54821E+02,    0.71020E-18
    0.91555E+01,    0.55000E+02,    0.72680E-18
    0.91372E+01,    0.54971E+02,    0.72346E-18
    0.94646E+01,    0.54510E+02,    0.64734E-18
    0.94155E+01,    0.54464E+02,    0.65143E-18
    0.92480E+01,    0.54713E+02,    0.69034E-18
    0.87634E+01,    0.55013E+02,    0.79432E-18
    0.87836E+01,    0.54976E+02,    0.79327E-18
    0.88280E+01,    0.54901E+02,    0.77771E-18
    0.89421E+01,    0.54915E+02,    0.76126E-18
    0.89289E+01,    0.54862E+02,    0.75280E-18
    0.92102E+01,    0.54646E+02,    0.69449E-18
    0.92584E+01,    0.54630E+02,    0.68481E-18
    0.92166E+01,    0.54434E+02,    0.67493E-18
    0.92486E+01,    0.54383E+02,    0.67539E-18
    0.96461E+01,    0.53975E+02,    0.57628E-18
    0.95284E+01,    0.53958E+02,    0.59612E-18
    0.94980E+01,    0.53915E+02,    0.58908E-18
    0.95989E+01,    0.53908E+02,    0.58218E-18
    0.10464E+02,    0.50252E+02,    0.76963E-19
    0.10481E+02,    0.50223E+02,    0.80474E-19
    0.10275E+02,    0.50184E+02,    0.48225E-19
    0.10224E+02,    0.50184E+02,    0.48423E-19
    0.10297E+02,    0.50234E+02,    0.60993E-19
    0.10477E+02,    0.50421E+02,    0.95750E-19
    0.10451E+02,    0.50399E+02,    0.88166E-19
    0.10465E+02,    0.50315E+02,    0.81492E-19
    0.10480E+02,    0.50350E+02,    0.88823E-19
    0.10452E+02,    0.50371E+02,    0.87545E-19
    0.10473E+02,    0.50484E+02,    0.10124E-18
    0.10460E+02,    0.50454E+02,    0.93323E-19
    0.10028E+02,    0.50977E+02,    0.15719E-18
    0.99892E+01,    0.50705E+02,    0.11445E-18
    0.10157E+02,    0.50641E+02,    0.10715E-18
    0.10124E+02,    0.50608E+02,    0.94425E-19
    0.10163E+02,    0.51096E+02,    0.16751E-18
    0.10120E+02,    0.51003E+02,    0.15511E-18
    0.10167E+02,    0.51029E+02,    0.16632E-18
    0.10236E+02,    0.50961E+02,    0.15466E-18
    0.10220E+02,    0.51008E+02,    0.15421E-18
    0.10454E+02,    0.50739E+02,    0.12845E-18
    0.10078E+02,    0.50549E+02,    0.87412E-19
    0.99981E+01,    0.50644E+02,    0.10471E-18
    0.10010E+02,    0.50674E+02,    0.11002E-18
    0.10078E+02,    0.50627E+02,    0.10415E-18
    0.10031E+02,    0.50119E+02,    0.21437E-19
    0.10066E+02,    0.50124E+02,    0.23338E-19
    0.10088E+02,    0.50095E+02,    0.22509E-19
    0.10122E+02,    0.50474E+02,    0.75173E-19
    0.10141E+02,    0.50426E+02,    0.73201E-19
    0.10188E+02,    0.50522E+02,    0.82972E-19
    0.10148E+02,    0.50526E+02,    0.88358E-19
    0.10296E+02,    0.50432E+02,    0.81023E-19
    0.10262E+02,    0.50474E+02,    0.83155E-19
    0.10212E+02,    0.50468E+02,    0.82187E-19
    0.10191E+02,    0.50424E+02,    0.70357E-19
    0.10004E+02,    0.50455E+02,    0.72565E-19
    0.10128E+02,    0.50187E+02,    0.33848E-19
    0.10114E+02,    0.51116E+02,    0.18012E-18
    0.10335E+02,    0.51761E+02,    0.26240E-18
    0.55611E+01,    0.41503E+02,    0.13316E-17
    0.56479E+01,    0.41541E+02,    0.13104E-17
    0.56463E+01,    0.41484E+02,    0.13099E-17
    0.56000E+01,    0.41467E+02,    0.13080E-17
    0.55665E+01,    0.41551E+02,    0.13298E-17
    0.56071E+01,    0.41571E+02,    0.13316E-17
    0.53879E+01,    0.41554E+02,    0.13702E-17
    0.53735E+01,    0.41526E+02,    0.13760E-17
    0.54252E+01,    0.41555E+02,    0.13699E-17
    0.53934E+01,    0.41494E+02,    0.13593E-17
    0.54496E+01,    0.41522E+02,    0.13503E-17
    0.54322E+01,    0.41490E+02,    0.13559E-17
    0.52857E+01,    0.41302E+02,    0.13536E-17
    0.53038E+01,    0.41266E+02,    0.13366E-17
    0.52468E+01,    0.41291E+02,    0.13510E-17
    0.52408E+01,    0.41246E+02,    0.13512E-17
    0.52741E+01,    0.41228E+02,    0.13401E-17
    0.10300E+02,    0.48158E+02,    0.27362E-18
    0.85521E+01,    0.43973E+02,    0.86142E-18
    0.85542E+01,    0.43936E+02,    0.86641E-18
    0.85254E+01,    0.43921E+02,    0.86840E-18
    0.26368E+00,    0.39923E+02,    0.16184E-17
    0.23402E+00,    0.39934E+02,    0.16136E-17
    0.27156E+00,    0.39883E+02,    0.15962E-17
    0.19856E+00,    0.39916E+02,    0.16160E-17
    0.23019E+00,    0.39852E+02,    0.15969E-17
    0.18686E+00,    0.39873E+02,    0.15936E-17
    0.47554E+00,    0.39974E+02,    0.16286E-17
    0.50568E+00,    0.39973E+02,    0.16296E-17
    0.45774E+00,    0.39936E+02,    0.16155E-17
    0.16749E+01,    0.40127E+02,    0.16086E-17
    0.15914E+01,    0.40093E+02,    0.16118E-17
    0.16192E+01,    0.40115E+02,    0.16085E-17
    0.16449E+01,    0.40105E+02,    0.16103E-17
    0.16520E+01,    0.40072E+02,    0.15933E-17
    0.15012E+01,    0.40096E+02,    0.16116E-17
    0.12795E+01,    0.40017E+02,    0.16040E-17
    0.12422E+01,    0.40013E+02,    0.16038E-17
    0.12213E+01,    0.39983E+02,    0.16007E-17
    0.15181E+01,    0.39986E+02,    0.15732E-17
    0.15611E+01,    0.39968E+02,    0.15754E-17
    0.15687E+01,    0.39913E+02,    0.15475E-17
    0.10092E+01,    0.40035E+02,    0.16225E-17
    0.10382E+01,    0.40014E+02,    0.16217E-17
    0.97560E+00,    0.40012E+02,    0.16255E-17
    0.10195E+01,    0.39972E+02,    0.16073E-17
    0.97724E+00,    0.39972E+02,    0.16020E-17
    0.10371E+01,    0.39933E+02,    0.15889E-17
    0.10037E+01,    0.39880E+02,    0.15805E-17
    0.10294E+01,    0.39833E+02,    0.15594E-17
    0.10960E+01,    0.39836E+02,    0.15609E-17
    0.13768E+01,    0.39610E+02,    0.14813E-17
    0.13435E+01,    0.39624E+02,    0.14797E-17
    0.12790E+01,    0.39648E+02,    0.14970E-17
    0.12227E+01,    0.39664E+02,    0.14977E-17
    0.12478E+01,    0.39646E+02,    0.14960E-17
    0.10265E+01,    0.39693E+02,    0.15180E-17
    0.99035E+00,    0.39680E+02,    0.15207E-17
    0.10530E+01,    0.39665E+02,    0.15114E-17
    0.98883E+00,    0.39639E+02,    0.15011E-17
    0.10201E+01,    0.39618E+02,    0.15007E-17
    0.10480E+01,    0.39632E+02,    0.14970E-17
    0.57407E+00,    0.39622E+02,    0.15166E-17
    0.56108E+00,    0.39585E+02,    0.15024E-17
    0.53385E+00,    0.39656E+02,    0.15199E-17
    0.52095E+00,    0.39577E+02,    0.15056E-17
    0.48699E+00,    0.39638E+02,    0.15264E-17
    0.48707E+00,    0.39596E+02,    0.15041E-17
    0.34455E+00,    0.39579E+02,    0.15028E-17
    0.34940E+00,    0.39520E+02,    0.14927E-17
    0.36923E+00,    0.39546E+02,    0.14955E-17
    0.35521E+00,    0.39617E+02,    0.15193E-17
    0.39982E+00,    0.39620E+02,    0.15179E-17
    0.31887E+00,    0.39650E+02,    0.15228E-17
    0.42008E+00,    0.39693E+02,    0.15432E-17
    0.43450E+00,    0.39654E+02,    0.15212E-17
    0.36519E+00,    0.39715E+02,    0.15399E-17
    0.32172E+00,    0.39698E+02,    0.15468E-17
    0.28331E-01,    0.39645E+02,    0.15311E-17
    0.45343E-01,    0.39605E+02,    0.15131E-17
    0.13892E+00,    0.39640E+02,    0.15250E-17
    0.80477E-01,    0.39586E+02,    0.15148E-17
    0.11686E+00,    0.39599E+02,    0.15122E-17
    0.60941E-01,    0.39691E+02,    0.15428E-17
    0.11814E+00,    0.39691E+02,    0.15451E-17
    0.73554E+00,    0.39836E+02,    0.15792E-17
    0.72355E+00,    0.39920E+02,    0.15980E-17
    0.69475E+00,    0.39902E+02,    0.16015E-17
    0.69376E+00,    0.39863E+02,    0.15786E-17
    0.82495E+00,    0.39837E+02,    0.15769E-17
    0.85837E+00,    0.39909E+02,    0.15969E-17
    0.86613E+00,    0.39869E+02,    0.15736E-17
    0.78064E+00,    0.39858E+02,    0.15740E-17
    0.83099E+00,    0.39684E+02,    0.15299E-17
    0.87555E+00,    0.39713E+02,    0.15253E-17
    0.78205E+00,    0.39706E+02,    0.15262E-17
    0.78031E+00,    0.39759E+02,    0.15545E-17
    0.87299E+00,    0.39764E+02,    0.15527E-17
    0.82669E+00,    0.39788E+02,    0.15499E-17
    0.64068E+01,    0.42277E+02,    0.12510E-17
    0.62506E+01,    0.41757E+02,    0.12215E-17
    0.61781E+01,    0.41797E+02,    0.12446E-17
    0.62056E+01,    0.41758E+02,    0.12249E-17
    0.62795E+01,    0.41788E+02,    0.12188E-17
    0.62743E+01,    0.41833E+02,    0.12204E-17
    0.62360E+01,    0.41864E+02,    0.12406E-17
    0.61923E+01,    0.41848E+02,    0.12384E-17
    0.61645E+01,    0.41589E+02,    0.12193E-17
    0.61723E+01,    0.41626E+02,    0.12156E-17
    0.61313E+01,    0.41575E+02,    0.12178E-17
    0.61394E+01,    0.41657E+02,    0.12343E-17
    0.62200E+01,    0.41674E+02,    0.12124E-17
    0.62106E+01,    0.41634E+02,    0.12164E-17
    0.62878E+01,    0.41633E+02,    0.11954E-17
    0.62700E+01,    0.41603E+02,    0.11996E-17
    0.62348E+01,    0.41601E+02,    0.12006E-17
    0.62683E+01,    0.41719E+02,    0.12089E-17
    0.62535E+01,    0.41683E+02,    0.12135E-17
    0.62800E+01,    0.41662E+02,    0.12005E-17
    0.63078E+01,    0.41714E+02,    0.12029E-17
    0.63128E+01,    0.41683E+02,    0.12006E-17
    0.60129E+01,    0.41560E+02,    0.12369E-17
    0.59862E+01,    0.41593E+02,    0.12583E-17
    0.60604E+01,    0.41566E+02,    0.12353E-17
    0.60059E+01,    0.41650E+02,    0.12506E-17
    0.60554E+01,    0.41670E+02,    0.12533E-17
    0.60940E+01,    0.41639E+02,    0.12328E-17
    0.60937E+01,    0.41595E+02,    0.12331E-17
    0.67273E+01,    0.42438E+02,    0.11934E-17
    0.65560E+01,    0.42408E+02,    0.12337E-17
    0.67396E+01,    0.42569E+02,    0.12078E-17
    0.67049E+01,    0.42558E+02,    0.12081E-17
    0.59906E+01,    0.41974E+02,    0.13014E-17
    0.59771E+01,    0.41940E+02,    0.13066E-17
    0.59995E+01,    0.41918E+02,    0.12905E-17
    0.60234E+01,    0.41980E+02,    0.13014E-17
    0.60781E+01,    0.41977E+02,    0.12886E-17
    0.61028E+01,    0.41955E+02,    0.12727E-17
    0.60344E+01,    0.41930E+02,    0.12920E-17
    0.60448E+01,    0.41958E+02,    0.12862E-17
    0.60579E+01,    0.41903E+02,    0.12765E-17
    0.60929E+01,    0.41910E+02,    0.12771E-17
    0.60271E+01,    0.41448E+02,    0.12226E-17
    0.60093E+01,    0.41417E+02,    0.12264E-17
    0.59774E+01,    0.41415E+02,    0.12267E-17
    0.59506E+01,    0.41445E+02,    0.12415E-17
    0.59534E+01,    0.41487E+02,    0.12412E-17
    0.59937E+01,    0.41508E+02,    0.12435E-17
    0.60230E+01,    0.41486E+02,    0.12268E-17
    0.60581E+01,    0.41500E+02,    0.12285E-17
    0.60763E+01,    0.41529E+02,    0.12226E-17
    0.60796E+01,    0.41475E+02,    0.12153E-17
    0.61144E+01,    0.41482E+02,    0.12158E-17
    0.61154E+01,    0.41516E+02,    0.12153E-17
    0.47114E+01,    0.40750E+02,    0.13507E-17
    0.46548E+01,    0.40672E+02,    0.13507E-17
    0.46605E+01,    0.40709E+02,    0.13530E-17
    0.46935E+01,    0.40717E+02,    0.13549E-17
    0.47164E+01,    0.40692E+02,    0.13400E-17
    0.47152E+01,    0.40659E+02,    0.13359E-17
    0.46866E+01,    0.40647E+02,    0.13368E-17
    0.47696E+01,    0.40897E+02,    0.13725E-17
    0.48356E+01,    0.40849E+02,    0.13469E-17
    0.48171E+01,    0.40884E+02,    0.13658E-17
    0.48908E+01,    0.40798E+02,    0.13351E-17
    0.48737E+01,    0.40734E+02,    0.13202E-17
    0.49097E+01,    0.40738E+02,    0.13213E-17
    0.49196E+01,    0.40771E+02,    0.13189E-17
    0.45292E+01,    0.40562E+02,    0.13452E-17
    0.45667E+01,    0.40563E+02,    0.13460E-17
    0.45828E+01,    0.40593E+02,    0.13421E-17
    0.50459E+01,    0.41211E+02,    0.13785E-17
    0.50103E+01,    0.41240E+02,    0.13987E-17
    0.49549E+01,    0.41211E+02,    0.14033E-17
    0.49719E+01,    0.41237E+02,    0.13977E-17
    0.50740E+01,    0.41074E+02,    0.13549E-17
    0.50840E+01,    0.41128E+02,    0.13541E-17
    0.50430E+01,    0.41164E+02,    0.13760E-17
    0.50176E+01,    0.41059E+02,    0.13521E-17
    0.56680E+01,    0.41303E+02,    0.12769E-17
    0.56302E+01,    0.41296E+02,    0.12756E-17
    0.56683E+01,    0.41376E+02,    0.12875E-17
    0.56879E+01,    0.41335E+02,    0.12715E-17
    0.55827E+01,    0.41238E+02,    0.12762E-17
    0.55743E+01,    0.41197E+02,    0.12785E-17
    0.56469E+01,    0.41230E+02,    0.12637E-17
    0.56197E+01,    0.41252E+02,    0.12784E-17
    0.56522E+01,    0.41195E+02,    0.12573E-17
    0.56340E+01,    0.41166E+02,    0.12616E-17
    0.55986E+01,    0.41164E+02,    0.12615E-17
    0.48367E+01,    0.41144E+02,    0.14127E-17
    0.48608E+01,    0.41175E+02,    0.14080E-17
    0.47984E+01,    0.41153E+02,    0.14177E-17
    0.48404E+01,    0.41210E+02,    0.14276E-17
    0.48044E+01,    0.41210E+02,    0.14271E-17
    0.47864E+01,    0.41183E+02,    0.14323E-17
    0.45811E+01,    0.41095E+02,    0.14469E-17
    0.46100E+01,    0.41085E+02,    0.14425E-17
    0.52315E+01,    0.41353E+02,    0.13672E-17
    0.52071E+01,    0.41376E+02,    0.13844E-17
    0.52233E+01,    0.41316E+02,    0.13688E-17
    0.51881E+01,    0.41307E+02,    0.13668E-17
    0.51742E+01,    0.41366E+02,    0.13821E-17
    0.51634E+01,    0.41334E+02,    0.13856E-17
    0.23707E+01,    0.39824E+02,    0.14608E-17
    0.23781E+01,    0.39877E+02,    0.14760E-17
    0.21175E+01,    0.40106E+02,    0.15663E-17
    0.21396E+01,    0.40078E+02,    0.15520E-17
    0.22001E+01,    0.39867E+02,    0.14852E-17
    0.21862E+01,    0.39904E+02,    0.15066E-17
    0.21322E+01,    0.39906E+02,    0.15003E-17
    0.21857E+01,    0.39829E+02,    0.14780E-17
    0.21525E+01,    0.39810E+02,    0.14826E-17
    0.22838E+01,    0.40248E+02,    0.15855E-17
    0.19328E+01,    0.40115E+02,    0.15847E-17
    0.15104E+01,    0.39745E+02,    0.15118E-17
    0.15387E+01,    0.39793E+02,    0.15169E-17
    0.18413E+01,    0.39700E+02,    0.14716E-17
    0.17823E+01,    0.39763E+02,    0.14907E-17
    0.18194E+01,    0.39755E+02,    0.14937E-17
    0.18187E+01,    0.39724E+02,    0.14781E-17
    0.17875E+01,    0.39711E+02,    0.14819E-17
    0.17615E+01,    0.39732E+02,    0.14874E-17
    0.17713E+01,    0.39797E+02,    0.15111E-17
    0.17681E+01,    0.39901E+02,    0.15312E-17
    0.17205E+01,    0.39882E+02,    0.15329E-17
    0.16953E+01,    0.39830E+02,    0.15232E-17
    0.17184E+01,    0.39792E+02,    0.15054E-17
    0.18034E+01,    0.40151E+02,    0.16039E-17
    0.20687E+01,    0.40139E+02,    0.15828E-17
    0.20355E+01,    0.40146E+02,    0.15804E-17
    0.20792E+01,    0.40103E+02,    0.15626E-17
    0.19193E+01,    0.40172E+02,    0.16004E-17
    0.19880E+01,    0.40183E+02,    0.15972E-17
    0.19430E+01,    0.40154E+02,    0.15967E-17
    0.19715E+01,    0.40158E+02,    0.15971E-17
    0.30170E+01,    0.39958E+02,    0.14325E-17
    0.27864E+01,    0.40256E+02,    0.15313E-17
    0.25937E+01,    0.40104E+02,    0.15204E-17
    0.25483E+01,    0.40118E+02,    0.15190E-17
    0.26634E+01,    0.39906E+02,    0.14566E-17
    0.26963E+01,    0.39952E+02,    0.14655E-17
    0.26941E+01,    0.39920E+02,    0.14536E-17
    0.28898E+01,    0.39918E+02,    0.14376E-17
    0.28561E+01,    0.39929E+02,    0.14374E-17
    0.23157E+01,    0.40195E+02,    0.15694E-17
    0.24012E+01,    0.40219E+02,    0.15671E-17
    0.23182E+01,    0.40235E+02,    0.15862E-17
    0.23449E+01,    0.40258E+02,    0.15819E-17
    0.23778E+01,    0.40250E+02,    0.15839E-17
    0.26142E+01,    0.40065E+02,    0.14964E-17
    0.24745E+01,    0.39866E+02,    0.14669E-17
    0.24147E+01,    0.39891E+02,    0.14762E-17
    0.24379E+01,    0.39861E+02,    0.14643E-17
    0.24315E+01,    0.39940E+02,    0.14853E-17
    0.25116E+01,    0.39996E+02,    0.14881E-17
    0.24799E+01,    0.39946E+02,    0.14886E-17
    0.24998E+01,    0.39901E+02,    0.14660E-17
    0.39778E+01,    0.40805E+02,    0.14915E-17
    0.31392E+01,    0.40471E+02,    0.15469E-17
    0.33662E+01,    0.40389E+02,    0.14910E-17
    0.33794E+01,    0.40439E+02,    0.14993E-17
    0.33152E+01,    0.40365E+02,    0.14893E-17
    0.32797E+01,    0.40392E+02,    0.15014E-17
    0.34387E+01,    0.40098E+02,    0.14142E-17
    0.34631E+01,    0.40122E+02,    0.14096E-17
    0.33855E+01,    0.40151E+02,    0.14328E-17
    0.33201E+01,    0.40057E+02,    0.14199E-17
    0.38880E+01,    0.40283E+02,    0.13874E-17
    0.39206E+01,    0.40281E+02,    0.13887E-17
    0.39421E+01,    0.40305E+02,    0.13842E-17
    0.38203E+01,    0.40401E+02,    0.14293E-17
    0.37689E+01,    0.40420E+02,    0.14333E-17
    0.36216E+01,    0.40160E+02,    0.14046E-17
    0.35833E+01,    0.40167E+02,    0.14040E-17
    0.38071E+01,    0.40503E+02,    0.14495E-17
    0.37606E+01,    0.40472E+02,    0.14536E-17
    0.34966E+01,    0.40171E+02,    0.14205E-17
    0.34192E+01,    0.40170E+02,    0.14281E-17
    0.34566E+01,    0.40155E+02,    0.14237E-17
    0.39715E+01,    0.40354E+02,    0.13965E-17
    0.39033E+01,    0.40358E+02,    0.14044E-17
    0.39364E+01,    0.40340E+02,    0.13965E-17
    0.44632E+01,    0.40584E+02,    0.13611E-17
    0.45047E+01,    0.40588E+02,    0.13614E-17
    0.44480E+01,    0.40644E+02,    0.13751E-17
    0.44296E+01,    0.40613E+02,    0.13796E-17
    0.43675E+01,    0.40494E+02,    0.13599E-17
    0.43600E+01,    0.40534E+02,    0.13732E-17
    0.42761E+01,    0.40426E+02,    0.13655E-17
    0.40580E+01,    0.40463E+02,    0.14016E-17
    0.39845E+01,    0.40395E+02,    0.13977E-17
    0.40478E+01,    0.40358E+02,    0.13797E-17
    0.40228E+01,    0.40399E+02,    0.14000E-17
    0.40511E+01,    0.40426E+02,    0.13963E-17
    0.45611E+01,    0.41064E+02,    0.14502E-17
    0.46461E+01,    0.41028E+02,    0.14241E-17
    0.46463E+01,    0.40983E+02,    0.14155E-17
    0.46013E+01,    0.40967E+02,    0.14143E-17
    0.46112E+01,    0.41046E+02,    0.14346E-17
    0.45703E+01,    0.41000E+02,    0.14351E-17
    0.45805E+01,    0.41034E+02,    0.14334E-17
    0.40992E+01,    0.40789E+02,    0.14717E-17
    0.41044E+01,    0.40746E+02,    0.14554E-17
    0.42517E+01,    0.40782E+02,    0.14403E-17
    0.10397E+02,    0.49354E+02,    0.11667E-18
    0.10459E+02,    0.49391E+02,    0.11416E-18
    0.10440E+02,    0.49362E+02,    0.11264E-18
    0.10472E+02,    0.49453E+02,    0.10796E-18
    0.10458E+02,    0.49485E+02,    0.10032E-18
    0.10424E+02,    0.49482E+02,    0.10246E-18
    0.10447E+02,    0.49424E+02,    0.10723E-18
    0.10414E+02,    0.49443E+02,    0.10116E-18
    0.10303E+02,    0.49838E+02,    0.57075E-19
    0.10274E+02,    0.49883E+02,    0.42410E-19
    0.10351E+02,    0.49851E+02,    0.54972E-19
    0.10297E+02,    0.49939E+02,    0.50752E-19
    0.10151E+02,    0.49936E+02,    0.29277E-19
    0.10198E+02,    0.49938E+02,    0.28743E-19
    0.10465E+02,    0.49685E+02,    0.82058E-19
    0.10480E+02,    0.49650E+02,    0.89195E-19
    0.10454E+02,    0.49631E+02,    0.88146E-19
    0.10467E+02,    0.49745E+02,    0.77757E-19
    0.10434E+02,    0.49753E+02,    0.75826E-19
    0.10484E+02,    0.49775E+02,    0.81048E-19
    0.10468E+02,    0.49805E+02,    0.72976E-19
    0.10435E+02,    0.49791E+02,    0.74781E-19
    0.10381E+02,    0.49598E+02,    0.82590E-19
    0.10453E+02,    0.49199E+02,    0.13571E-18
    0.10436E+02,    0.49235E+02,    0.12861E-18
    0.10439E+02,    0.49069E+02,    0.15242E-18
    0.10057E+02,    0.49061E+02,    0.15173E-18
